Solution,RMSE,C1,C2
"[0.61234194 0.8245179  0.41250728 0.82382728 0.14520888 0.58521365
 0.25064317 0.8752028  0.24380192 0.45542514 0.94560406 0.24417148
 0.07223241 0.19594899 0.45774437 0.48341027 0.14749248 0.18467512
 0.52044989 0.72985355 0.22594598 0.16883012]",0.04185831920262775,0.006189531114287935,-0.00429368565286866
"[0.51046339 0.91959708 0.46793817 0.8262915  0.2037848  0.61146411
 0.25225031 0.83319499 0.23958948 0.42615335 0.93404726 0.3126388
 0.05348244 0.22470825 0.50437513 0.54439814 0.16438267 0.20894515
 0.55117178 0.64734539 0.15578745 0.16623275]",0.04194599850984911,1.48,-0.003983320942780397
"[0.58557654 0.82803118 0.43279754 0.81391877 0.16640352 0.5749818
 0.26997039 0.87003711 0.21685807 0.44934569 0.90650127 0.25460051
 0.06451305 0.19987031 0.44339221 0.47913062 0.17620593 0.14679377
 0.53661229 0.72526492 0.18769544 0.20443079]",0.04196551928308311,-0.0021679834671970745,-0.00401771439874592
"[0.58636145 0.83195788 0.4211407  0.813429   0.17043835 0.57067366
 0.26433335 0.8779842  0.23338874 0.4643055  0.90918026 0.26086789
 0.06121323 0.20135324 0.45139616 0.48854958 0.1659501  0.15267133
 0.51530166 0.71803444 0.17764293 0.21450311]",0.042251026209211756,1.48,-0.003928383841036245
"[0.57341758 0.83626167 0.43087186 0.80888789 0.15984963 0.57971098
 0.27066841 0.86570943 0.21401161 0.45917615 0.92263087 0.25593138
 0.05257329 0.217618   0.4628571  0.47670971 0.17323218 0.12770943
 0.52958781 0.72165846 0.18302576 0.21315997]",0.04229639984906491,1.48,-0.004153835837951182
"[0.58155204 0.82286236 0.42361823 0.81918798 0.15316457 0.5749818
 0.28410711 0.8819229  0.22506346 0.46267955 0.90059426 0.25355514
 0.05309194 0.20350276 0.4526281  0.48679103 0.16175232 0.12812894
 0.51483137 0.72180922 0.17786744 0.20200508]",0.04247675376020748,1.48,-0.0037967446239941804
"[0.60811654 0.82790036 0.42223572 0.82351771 0.16796498 0.59189808
 0.26459351 0.83857016 0.21323514 0.48094932 0.95692485 0.24294501
 0.08046781 0.20922344 0.46283751 0.49838026 0.16203414 0.1553243
 0.53801581 0.72558079 0.21433152 0.19855353]",0.04259873658654678,-0.002896339879120982,-0.004631809362504239
"[0.593979   0.82024225 0.43192529 0.81304727 0.16142519 0.56774974
 0.27947377 0.87395032 0.21639557 0.46223557 0.90024726 0.26172247
 0.07412036 0.19643824 0.442289   0.49386812 0.17448985 0.13055176
 0.52574784 0.72180922 0.17786744 0.20399065]",0.042850246287640614,-0.002928538437001662,-0.004275624025456507
"[0.58189228 0.85510414 0.42960245 0.83405119 0.13574865 0.5826645
 0.25555054 0.86901691 0.22956689 0.46904279 0.92305605 0.28420519
 0.04490978 0.18549944 0.47499317 0.50034471 0.16473531 0.17570579
 0.53254495 0.69781849 0.21521464 0.18298703]",0.04286450689706779,-0.0019381249539833258,1.48
"[0.51221661 0.86587979 0.40862591 0.84807277 0.19475752 0.59066292
 0.22088514 0.85727848 0.22201422 0.42671568 0.97602409 0.25805074
 0.10243895 0.23577613 0.43375139 0.51144308 0.16190138 0.14118846
 0.53606608 0.71846813 0.14090869 0.19610607]",0.04295232607953826,0.007137511338956289,-0.007024714313391221
"[0.60332236 0.81984882 0.43111047 0.81391877 0.14024881 0.59507056
 0.27130563 0.87734633 0.22320641 0.44799505 0.93641028 0.26644635
 0.04313339 0.21705847 0.4526281  0.48805577 0.15987796 0.13214108
 0.52962152 0.73894227 0.15950923 0.20590938]",0.043208942934867677,1.48,1.48
"[0.5811556  0.82776942 0.42100149 0.82464282 0.17455119 0.57470974
 0.2576437  0.88083207 0.23529996 0.4536683  0.90132357 0.25739021
 0.05671867 0.19236848 0.44284372 0.49115799 0.16610449 0.15263118
 0.51570771 0.71625537 0.18140299 0.21795599]",0.04328055813538987,-0.0022709981233646308,-0.0034659429668293315
"[0.47061112 0.96858949 0.30844482 0.97206737 0.26186706 0.75393619
 0.0463561  0.84176101 0.11924001 0.63220643 0.96248316 0.36543793
 0.03844057 0.33617407 0.58252468 0.59516883 0.03237322 0.30091617
 0.58497471 0.67930442 0.21442476 0.29605024]",0.04329725911505571,-0.003878603363129625,-0.0065930650651686105
"[0.01513399 0.82143134 0.54094029 0.75357109 0.33246724 0.4139917
 0.93245852 0.3668745  0.80487542 0.03371356 0.64961907 0.40446945
 0.3710105  0.53706142 0.60799523 0.59723809 0.04423407 0.66565342
 0.18583039 0.98049398 0.05115904 0.60715719]",0.04387960883343805,0.008956920686342087,1.48
"[0.60305167 0.85976287 0.44927501 0.81334543 0.1656901  0.604954
 0.27514564 0.87940655 0.22349201 0.50060257 0.93881255 0.24930783
 0.05963161 0.22075877 0.45966535 0.51018755 0.18212752 0.14009363
 0.53768432 0.70679986 0.20156037 0.1700386 ]",0.04389008262606515,-0.0021996734245077927,-0.0037553528483867324
"[0.58293099 0.84049387 0.4462539  0.85199752 0.15217636 0.59872479
 0.25532976 0.86079227 0.25396522 0.45754038 0.92830908 0.26499811
 0.07074361 0.1804358  0.43275687 0.49196331 0.16845747 0.14027431
 0.5254534  0.68619175 0.20140223 0.17134093]",0.044053958560858524,-0.0016756424724274008,-0.003265560759719375
