Solution,RMSE
"[0.76418706 0.07518507 0.37476525 0.58500754 0.31426456 0.73320191
 0.54439593 0.88977918 0.18321609 0.00581196 0.92437398 0.215582
 0.18298781 0.42251221 0.67242715 0.47815564 0.7418597  0.09772863
 0.87386953 0.11162222 0.94293534 0.90107193 0.91388098 0.23187057
 0.44418427 0.10214268]",0.02972272958290703
"[0.76441697 0.07521611 0.37480289 0.58510295 0.31430818 0.73326416
 0.54441368 0.88992168 0.18331018 0.00581407 0.9246105  0.21570064
 0.18293552 0.42249294 0.67232816 0.47811052 0.74184809 0.09783193
 0.87374201 0.11158537 0.94292904 0.90104707 0.9138943  0.23208715
 0.44402802 0.10200489]",0.029723520939233774
"[0.76437699 0.07519317 0.37485099 0.58514428 0.31432108 0.73322402
 0.544409   0.88993759 0.18331018 0.00581446 0.92461179 0.21565106
 0.18292313 0.42252353 0.67235919 0.47813141 0.74181815 0.09775333
 0.87373065 0.11160435 0.94288359 0.90104632 0.9138909  0.23205739
 0.4440301  0.1020254 ]",0.02972389704279149
"[0.76440198 0.0752109  0.37478944 0.58510295 0.31432682 0.73326633
 0.54441825 0.88989806 0.18333011 0.0057865  0.92460706 0.21572152
 0.18292436 0.42253492 0.67232152 0.47811156 0.74183583 0.09781672
 0.87374151 0.11157725 0.94293641 0.90106496 0.91387097 0.23208715
 0.44403159 0.1020107 ]",0.029724115038997523
"[0.76438729 0.07518406 0.37481652 0.58508823 0.31432108 0.73327551
 0.54439988 0.88994192 0.18331415 0.00581581 0.92462236 0.21573147
 0.1829301  0.42252951 0.67231705 0.47810056 0.74185766 0.09782315
 0.87372513 0.11158817 0.94293331 0.90105549 0.91391553 0.23208715
 0.44405113 0.10200682]",0.029724808027335185
"[0.76438291 0.07518843 0.37482142 0.58514286 0.31433047 0.73327763
 0.54436789 0.88999281 0.18332014 0.00578459 0.9245876  0.2156725
 0.18289294 0.42250042 0.67238991 0.47810794 0.74183211 0.0978238
 0.87371747 0.11166822 0.94288359 0.90100161 0.9138931  0.23208888
 0.44406033 0.10204376]",0.029726596552155912
"[0.76438872 0.07519317 0.37480248 0.58510295 0.314301   0.73328638
 0.54439776 0.88990303 0.18333128 0.00581755 0.9245846  0.21569311
 0.18293347 0.42251536 0.67232816 0.47808892 0.74183312 0.09781953
 0.87374201 0.11160133 0.94291904 0.90104495 0.91389119 0.23208715
 0.44402651 0.10199938]",0.029727402148364022
"[0.764374   0.07516989 0.37482542 0.58514286 0.31431317 0.73325908
 0.54440542 0.8899114  0.18331018 0.00578866 0.92458177 0.21566376
 0.18292194 0.42255722 0.67238152 0.47808623 0.74179866 0.09775861
 0.87372867 0.11162222 0.94285083 0.90105821 0.91388289 0.23206407
 0.44403461 0.10196826]",0.029728148161086407
"[0.76315961 0.0750826  0.37358326 0.58360682 0.3149862  0.7340863
 0.54402857 0.89131339 0.18236202 0.00579675 0.9239279  0.21558238
 0.18131915 0.4207561  0.67311559 0.47752877 0.74182929 0.09710021
 0.87407074 0.11212091 0.94092971 0.90150662 0.91448275 0.23113592
 0.44328206 0.10290545]",0.0297305880181638
"[0.76470767 0.0754473  0.37447741 0.58508731 0.31537747 0.73320191
 0.54442461 0.89052179 0.18373843 0.00579675 0.92399163 0.21581415
 0.18232183 0.4221996  0.67216676 0.47847977 0.74234067 0.09846166
 0.87407074 0.11179574 0.94302517 0.90159976 0.91437038 0.23220096
 0.44474831 0.1022589 ]",0.029732408852735277
"[0.76440204 0.0751837  0.37479547 0.58510295 0.31432571 0.733266
 0.54439647 0.88991479 0.18330903 0.00578404 0.92460107 0.21569744
 0.18292483 0.42250826 0.67233139 0.47809014 0.74184738 0.09782778
 0.87374865 0.11158038 0.9429321  0.90106007 0.91388207 0.23208715
 0.44403761 0.10201195]",0.02973341348154359
"[0.76462464 0.07627737 0.37603065 0.58652733 0.3149862  0.73328225
 0.54439593 0.89077748 0.18286274 0.00579675 0.9236041  0.21449329
 0.183074   0.42260387 0.67245061 0.47935344 0.741017   0.09867336
 0.87331176 0.11212091 0.94382861 0.90049166 0.91370857 0.23255769
 0.44530692 0.10206822]",0.02973699054130727
"[0.76434037 0.07514997 0.37481547 0.58514286 0.31432108 0.7332297
 0.54438213 0.88995164 0.18327206 0.00578292 0.92460091 0.21562181
 0.18294495 0.42250919 0.67236566 0.47812595 0.74179723 0.09778648
 0.87376229 0.1116493  0.94287076 0.90103116 0.91390255 0.23206161
 0.44405301 0.1020373 ]",0.029737240470106837
"[0.7644062  0.07519317 0.37480248 0.5851013  0.31433387 0.73326516
 0.54439286 0.88993063 0.18331878 0.00578356 0.92459277 0.21571494
 0.18293001 0.42251788 0.67233663 0.47809735 0.74183201 0.09782118
 0.87374544 0.1115904  0.94292992 0.90105873 0.91389901 0.23209373
 0.44404167 0.10200184]",0.029738091513141246
"[0.76446529 0.07515392 0.37476525 0.58509991 0.31431842 0.73327606
 0.54437036 0.88986933 0.18335589 0.00578317 0.92461113 0.21573757
 0.18293174 0.42243788 0.67249018 0.47808623 0.74195134 0.09766298
 0.87388519 0.11171117 0.94276848 0.90104162 0.91396194 0.23208545
 0.44401724 0.10200489]",0.029738567822611434
"[0.76438731 0.07512136 0.37476525 0.5850351  0.31430636 0.73320499
 0.54439593 0.88991799 0.18330485 0.00582598 0.92455933 0.21571343
 0.18303319 0.42251221 0.6724447  0.47805054 0.74188655 0.09768759
 0.87379974 0.11152894 0.94274739 0.90107193 0.91383148 0.23199068
 0.44403827 0.10200489]",0.029742794951806525
"[0.76497555 0.07582218 0.37562081 0.58630872 0.31486001 0.73320191
 0.54536402 0.89052179 0.18335589 0.00579675 0.92442748 0.21544949
 0.18385296 0.42048225 0.67189859 0.4766575  0.74234067 0.09864446
 0.87407074 0.11212091 0.94234024 0.90042193 0.91536762 0.23146873
 0.44454822 0.10130237]",0.029743706690168615
"[0.76432693 0.07520423 0.37488875 0.58510865 0.31431348 0.73325908
 0.54442611 0.88991212 0.18329701 0.005828   0.92463906 0.21564193
 0.18296665 0.42247758 0.6723568  0.4780394  0.74183583 0.09778648
 0.87376799 0.11162222 0.94288938 0.90098694 0.91390911 0.23203744
 0.44403272 0.10200489]",0.02974568462675816
