Ah,SOC,V,A,Wh,time
78.41296,72.30%,3.285661,56.00923,258.3736,5040
78.56855,72.25%,3.285591,56.00755,258.8847,5050
78.72413,72.19%,3.2855,56.01018,259.3959,5060
78.87971,72.14%,3.285428,56.00954,259.9071,5070
79.03529,72.08%,3.285345,56.01071,260.4182,5080
79.19087,72.03%,3.285287,56.00803,260.9294,5090
79.34646,71.97%,3.285182,56.00948,261.4405,5100
79.50204,71.92%,3.285088,56.00925,261.9516,5110
79.65762,71.86%,3.285033,56.01023,262.4627,5120
79.8132,71.81%,3.284944,56.01141,262.9738,5130
79.96878,71.75%,3.284869,56.01007,263.4848,5140
80.12437,71.70%,3.284782,56.00952,263.9959,5150
80.27995,71.64%,3.284687,56.00982,264.5069,5160
80.43552,71.59%,3.2846,56.01012,265.0179,5170
80.59111,71.53%,3.284515,56.00935,265.529,5180
80.74669,71.48%,3.284411,56.009,266.04,5190
80.90227,71.42%,3.284343,56.00961,266.551,5200
81.05785,71.37%,3.284242,56.00866,267.062,5210
81.21343,71.31%,3.28415,56.01134,267.5729,5220
81.36901,71.26%,3.284059,56.00905,268.0838,5230
81.5246,71.20%,3.28397,56.00883,268.5948,5240
81.68018,71.15%,3.283891,56.00871,269.1057,5250
81.83575,71.09%,3.283826,56.00789,269.6166,5260
81.99133,71.04%,3.283713,56.00876,270.1275,5270
82.14692,70.98%,3.283603,56.00954,270.6383,5280
82.3025,70.93%,3.283505,56.0103,271.1492,5290
82.45808,70.87%,3.283416,56.00843,271.66,5300
82.61366,70.82%,3.283331,56.00964,272.1709,5310
82.76924,70.76%,3.2832,56.00878,272.6817,5320
82.92482,70.71%,3.283096,56.01034,273.1925,5330
83.0804,70.65%,3.28299,56.01035,273.7033,5340
83.23598,70.60%,3.282892,56.0094,274.214,5350
83.39156,70.54%,3.282786,56.00908,274.7248,5360
83.54714,70.49%,3.282695,56.0089,275.2355,5370
83.70273,70.43%,3.282576,56.00988,275.7462,5380
83.85831,70.38%,3.282487,56.00983,276.2569,5390
84.01389,70.32%,3.282394,56.00965,276.7676,5400
84.16947,70.27%,3.282269,56.00791,277.2783,5410
84.32505,70.21%,3.282165,56.0086,277.7889,5420
84.48063,70.16%,3.282042,56.00942,278.2996,5430
84.63622,70.10%,3.281952,56.0099,278.8102,5440
84.79179,70.05%,3.281823,56.00954,279.3208,5450
84.94738,69.99%,3.281719,56.00977,279.8314,5460
85.10296,69.94%,3.281615,56.00879,280.3419,5470
85.25854,69.88%,3.281528,56.00989,280.8525,5480
85.41412,69.83%,3.281379,56.00919,281.363,5490
85.5697,69.77%,3.281267,56.00924,281.8735,5500
85.72529,69.72%,3.281168,56.01006,282.3841,5510
85.88087,69.66%,3.281053,56.01013,282.8945,5520
86.03645,69.61%,3.280936,56.00888,283.405,5530
86.19203,69.55%,3.280802,56.00941,283.9154,5540
86.34761,69.50%,3.280701,56.00971,284.4259,5550
86.5032,69.44%,3.280594,56.00971,284.9363,5560
86.65878,69.39%,3.280467,56.00872,285.4467,5570
86.81435,69.33%,3.280338,56.00866,285.957,5580
86.96994,69.28%,3.280198,56.01005,286.4674,5590
87.12552,69.22%,3.280075,56.00801,286.9777,5600
87.2811,69.17%,3.279958,56.00972,287.488,5610
87.43668,69.11%,3.279858,56.00959,287.9983,5620
87.59226,69.06%,3.279716,56.00777,288.5086,5630
87.74784,69.00%,3.279602,56.00824,289.0188,5640
87.90343,68.95%,3.279476,56.00977,289.5291,5650
88.05901,68.89%,3.279364,56.00958,290.0393,5660
88.21458,68.84%,3.279216,56.00894,290.5495,5670
88.37017,68.78%,3.279095,56.01065,291.0596,5680
88.52575,68.73%,3.278953,56.00818,291.5698,5690
88.68134,68.67%,3.278821,56.00925,292.0799,5700
88.83691,68.62%,3.278687,56.00953,292.5901,5710
88.99249,68.56%,3.27857,56.00923,293.1002,5720
89.14808,68.51%,3.278416,56.01036,293.6102,5730
89.30366,68.45%,3.278301,56.00989,294.1203,5740
89.45924,68.40%,3.278157,56.0079,294.6303,5750
89.61482,68.34%,3.278025,56.01006,295.1403,5760
89.77041,68.29%,3.277881,56.00959,295.6503,5770
89.92599,68.23%,3.277758,56.00872,296.1603,5780
90.08157,68.18%,3.277652,56.00942,296.6702,5790
90.23715,68.12%,3.277499,56.0089,297.1802,5800
90.39273,68.07%,3.277346,56.00919,297.6901,5810
90.54832,68.01%,3.277194,56.00919,298.2,5820
90.7039,67.96%,3.277077,56.00995,298.7098,5830
90.85948,67.90%,3.276914,56.00918,299.2197,5840
91.01506,67.85%,3.276793,56.00982,299.7295,5850
91.17065,67.79%,3.276623,56.00883,300.2393,5860
91.32623,67.74%,3.276487,56.00924,300.7491,5870
91.48181,67.68%,3.276351,56.00859,301.2588,5880
91.63739,67.63%,3.276205,56.00971,301.7685,5890
91.79297,67.57%,3.276071,56.0099,302.2783,5900
91.94855,67.52%,3.275918,56.0097,302.7879,5910
92.10413,67.46%,3.275768,56.00977,303.2976,5920
92.25972,67.41%,3.275643,56.00953,303.8072,5930
92.4153,67.35%,3.275475,56.00854,304.3168,5940
92.57088,67.30%,3.275339,56.00836,304.8264,5950
92.72646,67.24%,3.27521,56.00814,305.336,5960
92.88204,67.19%,3.275051,56.00877,305.8456,5970
93.03763,67.13%,3.274896,56.00947,306.3551,5980
93.19321,67.08%,3.274769,56.00999,306.8646,5990
93.34879,67.02%,3.274603,56.00966,307.3741,6000
93.50437,66.97%,3.274465,56.01028,307.8835,6010
93.65995,66.91%,3.274306,56.01006,308.393,6020
93.81554,66.86%,3.274168,56.0097,308.9024,6030
93.97112,66.80%,3.274014,56.00784,309.4118,6040
94.12669,66.75%,3.273867,56.00873,309.9211,6050
94.28227,66.69%,3.27374,56.00743,310.4305,6060
94.43786,66.64%,3.273563,56.00924,310.9398,6070
94.59344,66.58%,3.273407,56.01006,311.4491,6080
94.74902,66.53%,3.27326,56.00844,311.9583,6090
94.9046,66.47%,3.273099,56.00948,312.4676,6100
95.06018,66.42%,3.27295,56.01065,312.9768,6110
95.21576,66.36%,3.27281,56.00772,313.486,6120
95.37134,66.31%,3.272664,56.00836,313.9952,6130
95.52692,66.25%,3.272549,56.00983,314.5043,6140
95.6825,66.20%,3.272405,56.00818,315.0135,6150
95.83808,66.14%,3.272244,56.00818,315.5226,6160
95.99366,66.09%,3.272072,56.00895,316.0316,6170
96.14924,66.03%,3.27193,56.00912,316.5407,6180
96.30482,65.98%,3.271796,56.00807,317.0497,6190
96.4604,65.92%,3.271637,56.00971,317.5588,6200
96.61598,65.87%,3.271501,56.00781,318.0677,6210
96.77156,65.82%,3.271355,56.00883,318.5767,6220
96.92715,65.76%,3.271221,56.00999,319.0857,6230
97.08273,65.71%,3.271086,56.0093,319.5946,6240
97.2383,65.65%,3.270907,56.01035,320.1035,6250
97.39388,65.60%,3.270774,56.00994,320.6124,6260
97.54947,65.54%,3.270636,56.00948,321.1212,6270
97.70505,65.49%,3.270502,56.01001,321.6301,6280
97.86063,65.43%,3.270352,56.0111,322.1389,6290
98.0162,65.38%,3.270267,56.00698,322.6477,6300
98.17178,65.32%,3.270086,56.0086,323.1565,6310
98.32737,65.27%,3.269955,56.00795,323.6652,6320
98.48295,65.21%,3.269796,56.0089,324.174,6330
98.63853,65.16%,3.269649,56.00812,324.6826,6340
98.79411,65.10%,3.269539,56.00825,325.1913,6350
98.94968,65.05%,3.269371,56.00954,325.7,6360
99.10526,64.99%,3.269235,56.00848,326.2086,6370
99.26084,64.94%,3.269114,56.00829,326.7172,6380
99.41642,64.88%,3.26897,56.00761,327.2258,6390
99.572,64.83%,3.268843,56.00954,327.7344,6400
99.72758,64.77%,3.268697,56.00947,328.243,6410
99.88316,64.72%,3.268561,56.00813,328.7515,6420
100.0387,64.66%,3.268444,56.00732,329.26,6430
100.1943,64.61%,3.268313,56.0083,329.7685,6440
100.3499,64.55%,3.268175,56.00843,330.277,6450
100.5055,64.50%,3.268052,56.00742,330.7854,6460
100.6611,64.44%,3.267929,56.00907,331.2939,6470
100.8166,64.39%,3.267791,56.00971,331.8023,6480
100.9722,64.33%,3.267655,56.0093,332.3107,6490
101.1278,64.28%,3.267547,56.00953,332.819,6500
101.2834,64.22%,3.267428,56.00813,333.3274,6510
101.439,64.17%,3.267294,56.00946,333.8357,6520
101.5945,64.11%,3.267159,56.01011,334.3441,6530
101.7501,64.06%,3.267033,56.00883,334.8523,6540
101.9057,64.00%,3.266929,56.00865,335.3606,6550
102.0613,63.95%,3.266815,56.00837,335.8689,6560
102.2169,63.89%,3.266681,56.00895,336.3771,6570
102.3724,63.84%,3.266577,56.00941,336.8853,6580
102.528,63.78%,3.266443,56.01042,337.3936,6590
102.6836,63.73%,3.266354,56.00935,337.9017,6600
102.8392,63.67%,3.266225,56.00902,338.4099,6610
102.9948,63.62%,3.26611,56.00972,338.9181,6620
103.1503,63.56%,3.265981,56.00988,339.4262,6630
103.3059,63.51%,3.265877,56.00817,339.9343,6640
103.4615,63.45%,3.265775,56.00684,340.4424,6650
103.6171,63.40%,3.265659,56.00766,340.9505,6660
103.7727,63.34%,3.265542,56.00859,341.4586,6670
103.9282,63.29%,3.265444,56.01029,341.9666,6680
104.0838,63.23%,3.265313,56.00935,342.4746,6690
104.2394,63.18%,3.265228,56.00994,342.9826,6700
104.395,63.12%,3.265115,56.00843,343.4906,6710
104.5506,63.07%,3.26502,56.00954,343.9986,6720
104.7061,63.01%,3.264899,56.01035,344.5066,6730
104.8617,62.96%,3.26482,56.00912,345.0145,6740
105.0173,62.90%,3.264716,56.00883,345.5225,6750
105.1729,62.85%,3.264617,56.00806,346.0304,6760
105.3285,62.79%,3.2645,56.00726,346.5383,6770
105.4841,62.74%,3.264394,56.00931,347.0462,6780
105.6396,62.68%,3.264284,56.00942,347.554,6790
105.7952,62.63%,3.264205,56.00853,348.0619,6800
105.9508,62.57%,3.264103,56.00797,348.5697,6810
106.1064,62.52%,3.264004,56.0089,349.0775,6820
106.262,62.46%,3.263929,56.00936,349.5854,6830
106.4175,62.41%,3.263836,56.00883,350.0932,6840
106.5731,62.35%,3.263713,56.0103,350.601,6850
106.7287,62.30%,3.263624,56.00853,351.1087,6860
106.8843,62.24%,3.263552,56.00883,351.6165,6870
107.0399,62.19%,3.263441,56.00888,352.1242,6880
107.1954,62.13%,3.263371,56.01013,352.6319,6890
107.351,62.08%,3.263269,56.00749,353.1396,6900
107.5066,62.02%,3.263193,56.00942,353.6473,6910
107.6622,61.97%,3.2631,56.00988,354.155,6920
107.8178,61.91%,3.263023,56.00988,354.6627,6930
107.9733,61.86%,3.262923,56.00819,355.1703,6940
108.1289,61.80%,3.262828,56.00865,355.6779,6950
108.2845,61.75%,3.262767,56.00953,356.1856,6960
108.4401,61.69%,3.262684,56.0086,356.6932,6970
108.5957,61.64%,3.262586,56.00901,357.2008,6980
108.7512,61.58%,3.262497,56.00987,357.7084,6990
108.9068,61.53%,3.262429,56.00836,358.216,7000
109.0624,61.47%,3.262359,56.00685,358.7235,7010
109.218,61.42%,3.262255,56.00849,359.2311,7020
109.3736,61.36%,3.2622,56.008,359.7386,7030
109.5291,61.31%,3.262139,56.00814,360.2462,7040
109.6847,61.25%,3.262043,56.00931,360.7537,7050
109.8403,61.20%,3.261967,56.00993,361.2612,7060
109.9959,61.14%,3.261897,56.00988,361.7687,7070
110.1515,61.09%,3.261812,56.00837,362.2762,7080
110.307,61.03%,3.26175,56.00954,362.7836,7090
110.4626,60.98%,3.261685,56.00712,363.2911,7100
110.6182,60.92%,3.261591,56.01163,363.7985,7110
110.7738,60.87%,3.261513,56.00941,364.3059,7120
110.9294,60.81%,3.26146,56.00988,364.8134,7130
111.0849,60.76%,3.261375,56.00731,365.3208,7140
111.2405,60.70%,3.261307,56.00847,365.8282,7150
111.3961,60.65%,3.261233,56.00865,366.3356,7160
111.5517,60.59%,3.261139,56.00853,366.843,7170
111.7073,60.54%,3.261107,56.00818,367.3503,7180
111.8628,60.48%,3.261016,56.00796,367.8577,7190
112.0184,60.43%,3.260961,56.0075,368.365,7200
112.174,60.37%,3.260891,56.00841,368.8723,7210
112.3296,60.32%,3.26081,56.00894,369.3797,7220
112.4852,60.26%,3.260715,56.00859,369.887,7230
112.6407,60.21%,3.260694,56.00925,370.3943,7240
112.7963,60.15%,3.260615,56.00906,370.9016,7250
112.9519,60.10%,3.260558,56.00947,371.4089,7260
113.1075,60.04%,3.260494,56.00901,371.9161,7270
113.2631,59.99%,3.260424,56.00889,372.4234,7280
113.4186,59.93%,3.260335,56.00859,372.9307,7290
113.5742,59.88%,3.260302,56.00795,373.4379,7300
113.7298,59.82%,3.260236,56.00772,373.9452,7310
113.8854,59.77%,3.26017,56.0093,374.4524,7320
114.041,59.71%,3.260113,56.01057,374.9596,7330
114.1966,59.66%,3.260047,56.00954,375.4668,7340
114.3521,59.60%,3.259992,56.00983,375.974,7350
114.5077,59.55%,3.259949,56.00954,376.4812,7360
114.6633,59.49%,3.259886,56.00924,376.9884,7370
114.8189,59.44%,3.259814,56.00819,377.4955,7380
114.9745,59.38%,3.259771,56.00871,378.0027,7390
115.13,59.33%,3.259693,56.00877,378.5099,7400
115.2856,59.27%,3.259652,56.01086,379.017,7410
115.4412,59.22%,3.259569,56.01006,379.5241,7420
115.5968,59.16%,3.259529,56.009,380.0313,7430
115.7524,59.11%,3.259449,56.0103,380.5384,7440
115.908,59.06%,3.259425,56.00866,381.0455,7450
116.0635,59.00%,3.259381,56.01059,381.5526,7460
116.2191,58.95%,3.259315,56.00901,382.0597,7470
116.3747,58.89%,3.259287,56.0093,382.5668,7480
116.5303,58.84%,3.259222,56.01072,383.0739,7490
116.6859,58.78%,3.259149,56.00835,383.5809,7500
116.8414,58.73%,3.259096,56.00866,384.088,7510
116.997,58.67%,3.259069,56.00912,384.595,7520
117.1526,58.62%,3.25899,56.00913,385.1021,7530
117.3082,58.56%,3.25896,56.01022,385.6091,7540
117.4638,58.51%,3.258935,56.00929,386.1161,7550
117.6193,58.45%,3.258861,56.00977,386.6232,7560
117.7749,58.40%,3.258833,56.00837,387.1302,7570
117.9305,58.34%,3.258774,56.00941,387.6372,7580
118.0861,58.29%,3.258704,56.0097,388.1442,7590
118.2417,58.23%,3.258638,56.00978,388.6512,7600
118.3972,58.18%,3.258617,56.01053,389.1582,7610
118.5528,58.12%,3.258562,56.0094,389.6651,7620
118.7084,58.07%,3.258496,56.00808,390.1721,7630
118.864,58.01%,3.258456,56.01111,390.6791,7640
119.0196,57.96%,3.258405,56.00982,391.186,7650
119.1752,57.90%,3.258352,56.01093,391.693,7660
119.3307,57.85%,3.258349,56.00854,392.1999,7670
119.4863,57.79%,3.25829,56.0093,392.7068,7680
119.6419,57.74%,3.258248,56.01036,393.2137,7690
119.7975,57.68%,3.258212,56.00959,393.7207,7700
119.9531,57.63%,3.258165,56.0083,394.2276,7710
120.1086,57.57%,3.258125,56.00794,394.7345,7720
120.2642,57.52%,3.258082,56.00691,395.2414,7730
120.4198,57.46%,3.258023,56.009,395.7483,7740
120.5754,57.41%,3.257991,56.00818,396.2551,7750
120.731,57.35%,3.257936,56.00843,396.762,7760
120.8865,57.30%,3.257902,56.00903,397.2689,7770
121.0421,57.24%,3.257862,56.00995,397.7757,7780
121.1977,57.19%,3.257819,56.00919,398.2826,7790
121.3533,57.13%,3.257755,56.01005,398.7894,7800
121.5089,57.08%,3.257726,56.00889,399.2963,7810
121.6644,57.02%,3.257683,56.0083,399.8031,7820
121.82,56.97%,3.257666,56.00744,400.3099,7830
121.9756,56.91%,3.257605,56.00732,400.8167,7840
122.1312,56.86%,3.257541,56.00873,401.3235,7850
122.2868,56.80%,3.257518,56.00912,401.8304,7860
122.4423,56.75%,3.25745,56.01046,402.3372,7870
122.5979,56.69%,3.257425,56.00848,402.844,7880
122.7535,56.64%,3.25739,56.00808,403.3507,7890
122.9091,56.58%,3.257333,56.00748,403.8575,7900
123.0646,56.53%,3.257291,56.01018,404.3643,7910
123.2202,56.47%,3.25727,56.00608,404.871,7920
123.3758,56.42%,3.257229,56.009,405.3778,7930
123.5314,56.36%,3.257185,56.00831,405.8846,7940
123.687,56.31%,3.257134,56.008,406.3913,7950
123.8425,56.25%,3.257104,56.00877,406.898,7960
123.9981,56.20%,3.257079,56.00719,407.4048,7970
124.1537,56.14%,3.257,56.00854,407.9115,7980
124.3093,56.09%,3.256964,56.00902,408.4182,7990
124.4649,56.03%,3.25693,56.00912,408.925,8000
124.6204,55.98%,3.256881,56.00988,409.4317,8010
124.776,55.92%,3.256835,56.0076,409.9384,8020
124.9316,55.87%,3.256807,56.00924,410.4451,8030
125.0872,55.81%,3.256764,56.00952,410.9518,8040
125.2428,55.76%,3.256729,56.00748,411.4585,8050
125.3984,55.70%,3.256705,56.00859,411.9651,8060
125.5539,55.65%,3.256639,56.00918,412.4718,8070
125.7095,55.59%,3.256608,56.011,412.9785,8080
125.8651,55.54%,3.256601,56.00871,413.4851,8090
126.0207,55.48%,3.256559,56.00795,413.9918,8100
126.1763,55.43%,3.256506,56.00818,414.4984,8110
126.3318,55.37%,3.256483,56.00982,415.0051,8120
126.4874,55.32%,3.256451,56.00706,415.5117,8130
126.643,55.26%,3.2564,56.00742,416.0184,8140
126.7986,55.21%,3.256347,56.00906,416.525,8150
126.9541,55.15%,3.256336,56.00849,417.0316,8160
127.1097,55.10%,3.256285,56.00983,417.5382,8170
127.2653,55.04%,3.256253,56.0086,418.0449,8180
127.4209,54.99%,3.25622,56.00785,418.5515,8190
127.5765,54.93%,3.256175,56.00842,419.058,8200
127.732,54.88%,3.256128,56.00819,419.5646,8210
127.8876,54.82%,3.256107,56.00784,420.0712,8220
128.0432,54.77%,3.256067,56.00731,420.5778,8230
128.1988,54.71%,3.256028,56.00872,421.0844,8240
128.3544,54.66%,3.256009,56.00906,421.5909,8250
128.5099,54.60%,3.255965,56.00771,422.0975,8260
128.6655,54.55%,3.255929,56.00901,422.6041,8270
128.8211,54.49%,3.255901,56.00977,423.1106,8280
128.9767,54.44%,3.255844,56.00795,423.6172,8290
129.1323,54.38%,3.255825,56.00819,424.1237,8300
129.2878,54.33%,3.255765,56.0079,424.6302,8310
129.4434,54.27%,3.255733,56.00919,425.1368,8320
129.599,54.22%,3.255729,56.00859,425.6433,8330
129.7546,54.16%,3.255687,56.00958,426.1498,8340
129.9102,54.11%,3.255668,56.0093,426.6563,8350
130.0657,54.05%,3.255615,56.00739,427.1628,8360
130.2213,54.00%,3.255598,56.00894,427.6693,8370
130.3769,53.94%,3.255553,56.00902,428.1758,8380
130.5325,53.89%,3.255486,56.00832,428.6823,8390
130.6881,53.83%,3.255456,56.00814,429.1888,8400
130.8436,53.78%,3.255415,56.00877,429.6953,8410
130.9992,53.72%,3.255396,56.00967,430.2018,8420
131.1548,53.67%,3.255331,56.01025,430.7083,8430
131.3104,53.61%,3.255292,56.00865,431.2147,8440
131.466,53.56%,3.255284,56.00731,431.7212,8450
131.6215,53.50%,3.255237,56.00795,432.2276,8460
131.7771,53.45%,3.255224,56.00777,432.7341,8470
131.9327,53.39%,3.255171,56.00838,433.2405,8480
132.0883,53.34%,3.255142,56.00819,433.7469,8490
132.2439,53.28%,3.255127,56.00848,434.2534,8500
132.3994,53.23%,3.255089,56.00825,434.7598,8510
132.555,53.17%,3.25505,56.00772,435.2662,8520
132.7106,53.12%,3.254997,56.00894,435.7726,8530
132.8662,53.06%,3.254981,56.00912,436.2791,8540
133.0217,53.01%,3.254946,56.00743,436.7854,8550
133.1773,52.95%,3.254891,56.00878,437.2918,8560
133.3329,52.90%,3.254862,56.00848,437.7982,8570
133.4885,52.84%,3.25484,56.00772,438.3046,8580
133.6441,52.79%,3.254809,56.00907,438.811,8590
133.7996,52.73%,3.254789,56.00783,439.3174,8600
133.9552,52.68%,3.254749,56.00784,439.8237,8610
134.1108,52.62%,3.254692,56.00826,440.3301,8620
134.2664,52.57%,3.254666,56.00882,440.8365,8630
134.422,52.51%,3.25463,56.00843,441.3428,8640
134.5775,52.46%,3.254586,56.00819,441.8492,8650
134.7331,52.40%,3.254543,56.00989,442.3555,8660
134.8887,52.35%,3.254516,56.00902,442.8618,8670
135.0443,52.30%,3.25448,56.00837,443.3682,8680
135.1999,52.24%,3.25445,56.00842,443.8745,8690
135.3554,52.19%,3.254414,56.0079,444.3808,8700
135.511,52.13%,3.254386,56.00807,444.8871,8710
135.6666,52.08%,3.254349,56.00813,445.3935,8720
135.8222,52.02%,3.254318,56.00796,445.8997,8730
135.9778,51.97%,3.254276,56.00924,446.4061,8740
136.1333,51.91%,3.254244,56.00801,446.9124,8750
136.2889,51.86%,3.2542,56.00788,447.4186,8760
136.4445,51.80%,3.254159,56.00808,447.9249,8770
136.6001,51.75%,3.254125,56.00895,448.4312,8780
136.7556,51.69%,3.254111,56.00871,448.9375,8790
136.9112,51.64%,3.254079,56.00791,449.4437,8800
137.0668,51.58%,3.254019,56.00911,449.95,8810
137.2224,51.53%,3.253979,56.00881,450.4562,8820
137.378,51.47%,3.253941,56.00948,450.9625,8830
137.5335,51.42%,3.253932,56.00995,451.4688,8840
137.6891,51.36%,3.253867,56.01011,451.975,8850
137.8447,51.31%,3.253854,56.00964,452.4812,8860
138.0003,51.25%,3.253816,56.00708,452.9875,8870
138.1559,51.20%,3.253769,56.00924,453.4937,8880
138.3114,51.14%,3.253733,56.00884,453.9999,8890
138.467,51.09%,3.253699,56.0093,454.5061,8900
138.6226,51.03%,3.253661,56.00854,455.0123,8910
138.7782,50.98%,3.253629,56.00854,455.5185,8920
138.9338,50.92%,3.253584,56.00894,456.0247,8930
139.0893,50.87%,3.253563,56.00504,456.5309,8940
139.2449,50.81%,3.253552,56.00826,457.0371,8950
139.4005,50.76%,3.253483,56.0093,457.5433,8960
139.5561,50.70%,3.253464,56.00894,458.0495,8970
139.7117,50.65%,3.253417,56.00867,458.5556,8980
139.8672,50.59%,3.253379,56.00785,459.0618,8990
140.0228,50.54%,3.253338,56.00809,459.568,9000
140.1784,50.48%,3.253317,56.009,460.0741,9010
140.334,50.43%,3.253287,56.0085,460.5803,9020
140.4896,50.37%,3.253256,56.00767,461.0864,9030
140.6451,50.32%,3.253198,56.00907,461.5925,9040
140.8007,50.26%,3.253162,56.009,462.0987,9050
140.9563,50.21%,3.253148,56.00894,462.6048,9060
141.1119,50.15%,3.253111,56.00748,463.1109,9070
141.2675,50.10%,3.253071,56.00924,463.617,9080
141.423,50.04%,3.253033,56.00871,464.1232,9090
141.5786,49.99%,3.252995,56.0082,464.6293,9100
141.7342,49.93%,3.25295,56.00936,465.1353,9110
141.8898,49.88%,3.252933,56.00859,465.6414,9120
142.0454,49.82%,3.25291,56.00967,466.1476,9130
142.2009,49.77%,3.252855,56.0079,466.6536,9140
142.3565,49.71%,3.252808,56.01001,467.1597,9150
142.5121,49.66%,3.252784,56.00661,467.6658,9160
142.6677,49.60%,3.252751,56.01102,468.1718,9170
142.8233,49.55%,3.252721,56.00859,468.6779,9180
142.9789,49.49%,3.252683,56.00813,469.184,9190
143.1344,49.44%,3.252613,56.00895,469.69,9200
143.29,49.38%,3.252617,56.00725,470.196,9210
143.4456,49.33%,3.252581,56.00838,470.7021,9220
143.6012,49.27%,3.252545,56.00941,471.2081,9230
143.7567,49.22%,3.252519,56.00966,471.7142,9240
143.9123,49.16%,3.252481,56.00802,472.2202,9250
144.0679,49.11%,3.252428,56.00844,472.7262,9260
144.2235,49.05%,3.25239,56.00831,473.2322,9270
144.3791,49.00%,3.252362,56.00912,473.7382,9280
144.5347,48.94%,3.252365,56.00917,474.2442,9290
144.6902,48.89%,3.252301,56.0089,474.7502,9300
144.8458,48.83%,3.252256,56.00901,475.2562,9310
145.0014,48.78%,3.25222,56.00895,475.7622,9320
145.157,48.72%,3.252199,56.00801,476.2682,9330
145.3125,48.67%,3.252161,56.00795,476.7741,9340
145.4681,48.61%,3.252114,56.00824,477.2801,9350
145.6237,48.56%,3.252099,56.0089,477.7861,9360
145.7793,48.50%,3.252057,56.00784,478.292,9370
145.9349,48.45%,3.252006,56.00924,478.798,9380
146.0905,48.39%,3.251953,56.00672,479.3039,9390
146.246,48.34%,3.251949,56.00749,479.8098,9400
146.4016,48.28%,3.251915,56.00806,480.3158,9410
146.5572,48.23%,3.25187,56.00895,480.8217,9420
146.7128,48.17%,3.251838,56.00925,481.3276,9430
146.8683,48.12%,3.251796,56.00882,481.8336,9440
147.0239,48.06%,3.251768,56.00795,482.3394,9450
147.1795,48.01%,3.251745,56.00849,482.8454,9460
147.3351,47.95%,3.251696,56.00908,483.3513,9470
147.4907,47.90%,3.251658,56.0075,483.8571,9480
147.6462,47.84%,3.251609,56.00854,484.363,9490
147.8018,47.79%,3.251537,56.00949,484.8689,9500
147.9574,47.73%,3.251535,56.01087,485.3748,9510
148.113,47.68%,3.251475,56.00736,485.8806,9520
148.2686,47.62%,3.251454,56.00883,486.3865,9530
148.4241,47.57%,3.251425,56.0079,486.8924,9540
148.5797,47.51%,3.251399,56.008,487.3982,9550
148.7353,47.46%,3.251374,56.00971,487.9041,9560
148.8909,47.40%,3.251293,56.00884,488.4099,9570
149.0464,47.35%,3.251259,56.00931,488.9157,9580
149.202,47.29%,3.251238,56.00854,489.4216,9590
149.3576,47.24%,3.251187,56.00814,489.9274,9600
149.5132,47.18%,3.251143,56.00929,490.4332,9610
149.6688,47.13%,3.251134,56.00777,490.939,9620
149.8243,47.07%,3.25107,56.00849,491.4448,9630
149.9799,47.02%,3.251045,56.00884,491.9506,9640
150.1355,46.96%,3.251004,56.00936,492.4564,9650
150.2911,46.91%,3.250979,56.00877,492.9622,9660
150.4467,46.85%,3.250928,56.00811,493.468,9670
150.6022,46.80%,3.250886,56.00748,493.9737,9680
150.7578,46.74%,3.25086,56.0072,494.4795,9690
150.9134,46.69%,3.250801,56.00838,494.9853,9700
151.069,46.63%,3.250775,56.00766,495.491,9710
151.2245,46.58%,3.250726,56.00872,495.9968,9720
151.3801,46.52%,3.250682,56.00871,496.5025,9730
151.5357,46.47%,3.250642,56.00747,497.0082,9740
151.6913,46.41%,3.250597,56.00901,497.514,9750
151.8469,46.36%,3.250563,56.00853,498.0197,9760
152.0024,46.30%,3.250535,56.00888,498.5254,9770
152.158,46.25%,3.250504,56.0089,499.0311,9780
152.3136,46.19%,3.25044,56.00943,499.5368,9790
152.4692,46.14%,3.250404,56.0079,500.0425,9800
152.6248,46.08%,3.250366,56.00795,500.5482,9810
152.7803,46.03%,3.250319,56.00807,501.0539,9820
152.9359,45.97%,3.250241,56.00922,501.5596,9830
153.0915,45.92%,3.250243,56.01,502.0653,9840
153.2471,45.86%,3.250198,56.00796,502.5709,9850
153.4027,45.81%,3.250152,56.00773,503.0766,9860
153.5582,45.75%,3.25009,56.00975,503.5822,9870
153.7138,45.70%,3.250065,56.00773,504.0879,9880
153.8694,45.65%,3.250026,56.00843,504.5935,9890
154.025,45.59%,3.24998,56.00937,505.0992,9900
154.1806,45.54%,3.249912,56.00811,505.6048,9910
154.3362,45.48%,3.249895,56.00743,506.1104,9920
154.4917,45.43%,3.24985,56.00861,506.6161,9930
154.6473,45.37%,3.249823,56.00866,507.1217,9940
154.8029,45.32%,3.249789,56.00865,507.6273,9950
154.9585,45.26%,3.249727,56.00941,508.1329,9960
155.114,45.21%,3.249693,56.00743,508.6385,9970
155.2696,45.15%,3.249638,56.00908,509.144,9980
155.4252,45.10%,3.249625,56.00918,509.6496,9990
155.5808,45.04%,3.249566,56.00894,510.1552,10000
155.7364,44.99%,3.2495,56.00856,510.6607,10010
155.892,44.93%,3.249466,56.01005,511.1663,10020
156.0475,44.88%,3.249447,56.00896,511.6719,10030
156.2031,44.82%,3.249386,56.01048,512.1774,10040
156.3587,44.77%,3.249339,56.00943,512.683,10050
156.5143,44.71%,3.249311,56.00801,513.1885,10060
