Ah,SOC,V,A,Wh,time
78.25801,72.39%,3.285897,56.00884,257.9001,5030
78.4136,72.33%,3.285818,56.01151,258.4114,5040
78.56918,72.28%,3.285731,56.00893,258.9226,5050
78.72475,72.22%,3.285653,56.00965,259.4338,5060
78.88034,72.17%,3.285564,56.01094,259.9449,5070
79.03592,72.11%,3.285485,56.00935,260.4561,5080
79.19151,72.06%,3.285411,56.00924,260.9673,5090
79.34708,72.00%,3.285328,56.0094,261.4784,5100
79.50266,71.95%,3.285248,56.008,261.9895,5110
79.65825,71.89%,3.285131,56.00888,262.5007,5120
79.81383,71.84%,3.285057,56.00921,263.0117,5130
79.96941,71.78%,3.284972,56.00928,263.5229,5140
80.12499,71.73%,3.284881,56.00937,264.0339,5150
80.28057,71.67%,3.284787,56.01034,264.545,5160
80.43615,71.62%,3.284696,56.00847,265.056,5170
80.59173,71.56%,3.284607,56.00829,265.567,5180
80.74731,71.51%,3.284537,56.00901,266.0781,5190
80.90289,71.45%,3.284437,56.01046,266.5891,5200
81.05847,71.40%,3.284327,56.00642,267.1,5210
81.21406,71.34%,3.28424,56.00948,267.611,5220
81.36964,71.29%,3.284142,56.00813,268.122,5230
81.52522,71.23%,3.284032,56.01022,268.6329,5240
81.6808,71.18%,3.283951,56.00907,269.1439,5250
81.83638,71.12%,3.283858,56.00975,269.6548,5260
81.99197,71.07%,3.283744,56.0107,270.1657,5270
82.14754,71.01%,3.283654,56.00766,270.6765,5280
82.30312,70.96%,3.28357,56.00969,271.1874,5290
82.45871,70.90%,3.28347,56.01029,271.6983,5300
82.61429,70.85%,3.283372,56.00929,272.2091,5310
82.76987,70.79%,3.283262,56.00993,272.7199,5320
82.92545,70.74%,3.283173,56.00976,273.2307,5330
83.08103,70.68%,3.283044,56.00753,273.7415,5340
83.23662,70.63%,3.282939,56.00871,274.2523,5350
83.3922,70.57%,3.282838,56.01027,274.7631,5360
83.54778,70.52%,3.282748,56.01122,275.2738,5370
83.70336,70.46%,3.282619,56.01003,275.7845,5380
83.85894,70.41%,3.282524,56.01012,276.2952,5390
84.01453,70.36%,3.282413,56.0079,276.8059,5400
84.1701,70.30%,3.282297,56.00994,277.3166,5410
84.32569,70.25%,3.28218,56.00982,277.8273,5420
84.48127,70.19%,3.282061,56.01023,278.3379,5430
84.63686,70.14%,3.281961,56.01068,278.8485,5440
84.79243,70.08%,3.281847,56.00906,279.3592,5450
84.94802,70.03%,3.281754,56.01152,279.8698,5460
85.1036,69.97%,3.281639,56.00951,280.3803,5470
85.25919,69.92%,3.281514,56.00921,280.8909,5480
85.41476,69.86%,3.281397,56.01023,281.4014,5490
85.57034,69.81%,3.281283,56.00971,281.9119,5500
85.72593,69.75%,3.281164,56.00785,282.4224,5510
85.88151,69.70%,3.281041,56.00906,282.9329,5520
86.03709,69.64%,3.280913,56.00835,283.4434,5530
86.19267,69.59%,3.280805,56.01015,283.9538,5540
86.34825,69.53%,3.280684,56.00794,284.4642,5550
86.50384,69.48%,3.280555,56.00942,284.9746,5560
86.65942,69.42%,3.280449,56.01005,285.485,5570
86.815,69.37%,3.280319,56.00834,285.9954,5580
86.97058,69.31%,3.280196,56.01006,286.5057,5590
87.12616,69.26%,3.280033,56.00896,287.0161,5600
87.28175,69.20%,3.279931,56.01097,287.5264,5610
87.43732,69.15%,3.279808,56.00969,288.0367,5620
87.59291,69.09%,3.279683,56.00992,288.5469,5630
87.74849,69.04%,3.279556,56.00852,289.0572,5640
87.90407,68.98%,3.279428,56.00911,289.5674,5650
88.05965,68.93%,3.279286,56.01146,290.0776,5660
88.21523,68.87%,3.279161,56.00906,290.5878,5670
88.37082,68.82%,3.279023,56.0079,291.098,5680
88.5264,68.76%,3.27889,56.0103,291.6081,5690
88.68198,68.71%,3.278764,56.00988,292.1182,5700
88.83756,68.65%,3.278625,56.00948,292.6283,5710
88.99314,68.60%,3.278487,56.00929,293.1384,5720
89.14873,68.54%,3.278329,56.00813,293.6485,5730
89.30431,68.49%,3.278204,56.00968,294.1585,5740
89.45989,68.43%,3.278066,56.00923,294.6685,5750
89.61547,68.38%,3.277926,56.01039,295.1785,5760
89.77105,68.32%,3.277789,56.00989,295.6885,5770
89.92664,68.27%,3.277632,56.00917,296.1985,5780
90.08221,68.21%,3.277504,56.0084,296.7084,5790
90.2378,68.16%,3.277371,56.01105,297.2183,5800
90.39338,68.10%,3.277218,56.00945,297.7282,5810
90.54897,68.05%,3.277082,56.00977,298.2381,5820
90.70454,67.99%,3.276936,56.01064,298.7479,5830
90.86013,67.94%,3.276789,56.01116,299.2577,5840
91.01571,67.88%,3.276662,56.01021,299.7675,5850
91.1713,67.83%,3.276507,56.00917,300.2773,5860
91.32687,67.77%,3.276355,56.01016,300.787,5870
91.48246,67.72%,3.276227,56.00771,301.2968,5880
91.63804,67.67%,3.276074,56.00994,301.8065,5890
91.79362,67.61%,3.275909,56.00987,302.3162,5900
91.9492,67.56%,3.275773,56.01,302.8258,5910
92.10479,67.50%,3.275627,56.00988,303.3355,5920
92.26037,67.45%,3.275474,56.00922,303.8451,5930
92.41595,67.39%,3.275347,56.00941,304.3547,5940
92.57153,67.34%,3.275198,56.01056,304.8643,5950
92.72711,67.28%,3.275048,56.0101,305.3738,5960
92.8827,67.23%,3.274895,56.0094,305.8833,5970
93.03828,67.17%,3.274742,56.00789,306.3928,5980
93.19386,67.12%,3.274581,56.0101,306.9023,5990
93.34944,67.06%,3.274426,56.00929,307.4118,6000
93.50502,67.01%,3.274286,56.00766,307.9212,6010
93.6606,66.95%,3.274144,56.01006,308.4306,6020
93.81618,66.90%,3.273978,56.00848,308.94,6030
93.97176,66.84%,3.273841,56.00894,309.4493,6040
94.12734,66.79%,3.273679,56.00877,309.9587,6050
94.28293,66.73%,3.273537,56.00906,310.468,6060
94.43851,66.68%,3.273395,56.00976,310.9773,6070
94.59409,66.62%,3.273255,56.00959,311.4865,6080
94.74967,66.57%,3.2731,56.00796,311.9958,6090
94.90525,66.51%,3.272937,56.00924,312.505,6100
95.06083,66.46%,3.272801,56.00866,313.0142,6110
95.21642,66.40%,3.272646,56.00995,313.5234,6120
95.37199,66.35%,3.272506,56.00872,314.0325,6130
95.52757,66.29%,3.272345,56.00851,314.5417,6140
95.68316,66.24%,3.272209,56.00895,315.0508,6150
95.83874,66.18%,3.272073,56.00974,315.5598,6160
95.99432,66.13%,3.271908,56.00999,316.0689,6170
96.1499,66.07%,3.271776,56.00866,316.5779,6180
96.30548,66.02%,3.271636,56.0083,317.087,6190
96.46106,65.96%,3.271473,56.00887,317.5959,6200
96.61664,65.91%,3.271322,56.00974,318.1049,6210
96.77222,65.85%,3.271172,56.00882,318.6139,6220
96.9278,65.80%,3.271019,56.0104,319.1228,6230
97.08338,65.74%,3.270892,56.00853,319.6317,6240
97.23897,65.69%,3.270733,56.00901,320.1406,6250
97.39455,65.63%,3.27058,56.01053,320.6494,6260
97.55013,65.58%,3.270465,56.0104,321.1582,6270
97.70571,65.52%,3.2703,56.0094,321.6671,6280
97.86129,65.47%,3.27016,56.00846,322.1758,6290
98.01687,65.41%,3.270037,56.00842,322.6846,6300
98.17245,65.36%,3.269903,56.00841,323.1934,6310
98.32803,65.30%,3.269765,56.00852,323.7021,6320
98.48361,65.25%,3.269625,56.00907,324.2108,6330
98.63919,65.19%,3.269485,56.00977,324.7195,6340
98.79478,65.14%,3.269341,56.01104,325.2281,6350
98.95036,65.08%,3.269194,56.01051,325.7368,6360
99.10593,65.03%,3.269088,56.00977,326.2454,6370
99.26152,64.98%,3.26894,56.01006,326.754,6380
99.4171,64.92%,3.268791,56.0079,327.2625,6390
99.57268,64.87%,3.268668,56.00941,327.7711,6400
99.72826,64.81%,3.268526,56.00912,328.2796,6410
99.88384,64.76%,3.268386,56.008,328.7881,6420
100.0394,64.70%,3.268278,56.0069,329.2966,6430
100.195,64.65%,3.268151,56.00673,329.8051,6440
100.3506,64.59%,3.268032,56.00983,330.3135,6450
100.5062,64.54%,3.2679,56.00894,330.822,6460
100.6618,64.48%,3.267786,56.01024,331.3304,6470
100.8173,64.43%,3.267648,56.0056,331.8388,6480
100.9729,64.37%,3.267519,56.00987,332.3472,6490
101.1285,64.32%,3.26741,56.00899,332.8555,6500
101.2841,64.26%,3.267279,56.00806,333.3639,6510
101.4397,64.21%,3.267158,56.00772,333.8722,6520
101.5952,64.15%,3.267043,56.00921,334.3805,6530
101.7508,64.10%,3.266914,56.00933,334.8888,6540
101.9064,64.04%,3.266797,56.00935,335.397,6550
102.062,63.99%,3.266674,56.00987,335.9052,6560
102.2176,63.93%,3.266555,56.00702,336.4135,6570
102.3731,63.88%,3.266449,56.00916,336.9217,6580
102.5287,63.82%,3.266324,56.00993,337.4299,6590
102.6843,63.77%,3.266193,56.00972,337.938,6600
102.8399,63.71%,3.266091,56.00888,338.4462,6610
102.9955,63.66%,3.265972,56.00871,338.9543,6620
103.151,63.60%,3.265877,56.0104,339.4624,6630
103.3066,63.55%,3.265747,56.0094,339.9706,6640
103.4622,63.49%,3.265647,56.01028,340.4786,6650
103.6178,63.44%,3.265535,56.00871,340.9867,6660
103.7734,63.38%,3.265442,56.00958,341.4948,6670
103.929,63.33%,3.265323,56.01056,342.0028,6680
104.0845,63.27%,3.265229,56.00776,342.5108,6690
104.2401,63.22%,3.265104,56.01046,343.0188,6700
104.3957,63.16%,3.265028,56.01301,343.5268,6710
104.5513,63.11%,3.264909,56.00989,344.0347,6720
104.7069,63.05%,3.264805,56.00846,344.5427,6730
104.8624,63.00%,3.264712,56.00946,345.0506,6740
105.018,62.94%,3.264606,56.00974,345.5585,6750
105.1736,62.89%,3.264514,56.01045,346.0664,6760
105.3292,62.83%,3.26441,56.01006,346.5743,6770
105.4848,62.78%,3.264319,56.00887,347.0822,6780
105.6403,62.72%,3.26422,56.01004,347.5901,6790
105.7959,62.67%,3.264109,56.00922,348.0979,6800
105.9515,62.61%,3.264033,56.01139,348.6057,6810
106.1071,62.56%,3.263931,56.00744,349.1135,6820
106.2627,62.50%,3.263831,56.00987,349.6213,6830
106.4183,62.45%,3.263751,56.00877,350.1291,6840
106.5738,62.39%,3.263659,56.008,350.6369,6850
106.7294,62.34%,3.263568,56.00846,351.1447,6860
106.885,62.29%,3.263464,56.00946,351.6524,6870
107.0406,62.23%,3.263377,56.00842,352.1601,6880
107.1962,62.18%,3.263273,56.00975,352.6678,6890
107.3517,62.12%,3.263197,56.01005,353.1755,6900
107.5073,62.07%,3.263102,56.00912,353.6832,6910
107.6629,62.01%,3.262998,56.00866,354.1909,6920
107.8185,61.96%,3.262951,56.00649,354.6985,6930
107.9741,61.90%,3.262871,56.01089,355.2062,6940
108.1296,61.85%,3.262779,56.00959,355.7138,6950
108.2852,61.79%,3.262694,56.009,356.2214,6960
108.4408,61.74%,3.262593,56.00946,356.729,6970
108.5964,61.68%,3.262506,56.01069,357.2366,6980
108.752,61.63%,3.262402,56.00887,357.7442,6990
108.9075,61.57%,3.262344,56.00753,358.2517,7000
109.0631,61.52%,3.262276,56.00771,358.7593,7010
109.2187,61.46%,3.262194,56.00771,359.2668,7020
109.3743,61.41%,3.262096,56.00898,359.7744,7030
109.5299,61.35%,3.262071,56.00864,360.2819,7040
109.6854,61.30%,3.26196,56.00959,360.7894,7050
109.841,61.24%,3.261884,56.0073,361.2969,7060
109.9966,61.19%,3.261842,56.00877,361.8044,7070
110.1522,61.13%,3.261731,56.00708,362.3118,7080
110.3078,61.08%,3.261644,56.00964,362.8193,7090
110.4633,61.02%,3.2616,56.00948,363.3268,7100
110.6189,60.97%,3.261515,56.00806,363.8342,7110
110.7745,60.91%,3.261451,56.01076,364.3416,7120
110.9301,60.86%,3.261369,56.00783,364.849,7130
111.0857,60.80%,3.261301,56.00873,365.3564,7140
111.2413,60.75%,3.261233,56.00887,365.8638,7150
111.3968,60.69%,3.261173,56.00933,366.3712,7160
111.5524,60.64%,3.261116,56.00735,366.8786,7170
111.708,60.58%,3.261052,56.00748,367.3859,7180
111.8636,60.53%,3.260961,56.00891,367.8933,7190
112.0192,60.47%,3.260893,56.00941,368.4006,7200
112.1747,60.42%,3.260825,56.00853,368.9079,7210
112.3303,60.36%,3.260755,56.00783,369.4153,7220
112.4859,60.31%,3.260707,56.0079,369.9225,7230
112.6415,60.25%,3.260624,56.00884,370.4298,7240
112.7971,60.20%,3.260554,56.01028,370.9371,7250
112.9526,60.14%,3.260505,56.00853,371.4444,7260
113.1082,60.09%,3.260446,56.01099,371.9517,7270
113.2638,60.03%,3.260382,56.00783,372.4589,7280
113.4194,59.98%,3.260312,56.01237,372.9662,7290
113.575,59.92%,3.260244,56.00934,373.4734,7300
113.7305,59.87%,3.260191,56.01011,373.9807,7310
113.8861,59.81%,3.260149,56.00952,374.4879,7320
114.0417,59.76%,3.260078,56.01004,374.9951,7330
114.1973,59.70%,3.260024,56.00777,375.5023,7340
114.3529,59.65%,3.259941,56.00882,376.0095,7350
114.5084,59.60%,3.259879,56.00848,376.5166,7360
114.664,59.54%,3.25982,56.00947,377.0238,7370
114.8196,59.49%,3.259782,56.00812,377.531,7380
114.9752,59.43%,3.259726,56.00882,378.0381,7390
115.1308,59.38%,3.259667,56.00813,378.5453,7400
115.2863,59.32%,3.259624,56.00859,379.0524,7410
115.4419,59.27%,3.259561,56.00801,379.5595,7420
115.5975,59.21%,3.259485,56.00993,380.0667,7430
115.7531,59.16%,3.259451,56.00816,380.5738,7440
115.9087,59.10%,3.25937,56.00998,381.0809,7450
116.0642,59.05%,3.25933,56.00992,381.588,7460
116.2198,58.99%,3.25926,56.00899,382.095,7470
116.3754,58.94%,3.25923,56.00898,382.6021,7480
116.531,58.88%,3.259177,56.00811,383.1092,7490
116.6866,58.83%,3.259126,56.0086,383.6162,7500
116.8421,58.77%,3.25905,56.01054,384.1233,7510
116.9977,58.72%,3.25899,56.00993,384.6303,7520
117.1533,58.66%,3.258952,56.00993,385.1374,7530
117.3089,58.61%,3.258901,56.00823,385.6444,7540
117.4645,58.55%,3.258835,56.00941,386.1514,7550
117.6201,58.50%,3.258793,56.01056,386.6584,7560
117.7756,58.44%,3.258765,56.00813,387.1654,7570
117.9312,58.39%,3.258695,56.00851,387.6724,7580
118.0868,58.33%,3.258634,56.00829,388.1794,7590
118.2424,58.28%,3.258594,56.01039,388.6864,7600
118.398,58.22%,3.258549,56.0097,389.1933,7610
118.5535,58.17%,3.258498,56.00911,389.7003,7620
118.7091,58.11%,3.258449,56.00975,390.2072,7630
118.8647,58.06%,3.258422,56.00765,390.7142,7640
119.0203,58.00%,3.258358,56.00969,391.2211,7650
119.1759,57.95%,3.258326,56.00743,391.7281,7660
119.3314,57.89%,3.258267,56.00882,392.235,7670
119.487,57.84%,3.258231,56.00933,392.7419,7680
119.6426,57.78%,3.258163,56.00882,393.2488,7690
119.7982,57.73%,3.258137,56.00888,393.7557,7700
119.9538,57.67%,3.258089,56.00893,394.2626,7710
120.1093,57.62%,3.258035,56.00974,394.7695,7720
120.2649,57.56%,3.257991,56.00793,395.2764,7730
120.4205,57.51%,3.257927,56.00824,395.7833,7740
120.5761,57.45%,3.257908,56.00794,396.2901,7750
120.7317,57.40%,3.257883,56.00863,396.797,7760
120.8872,57.34%,3.257819,56.00724,397.3039,7770
121.0428,57.29%,3.257764,56.01022,397.8107,7780
121.1984,57.23%,3.257715,56.00865,398.3175,7790
121.354,57.18%,3.257675,56.01081,398.8244,7800
121.5096,57.12%,3.257668,56.00816,399.3312,7810
121.6651,57.07%,3.257599,56.00935,399.838,7820
121.8207,57.01%,3.25755,56.00935,400.3448,7830
121.9763,56.96%,3.257512,56.009,400.8517,7840
122.1319,56.91%,3.25748,56.0107,401.3585,7850
122.2875,56.85%,3.257442,56.00906,401.8653,7860
122.443,56.80%,3.257386,56.00998,402.372,7870
122.5986,56.74%,3.257359,56.00761,402.8788,7880
122.7542,56.69%,3.257293,56.00928,403.3856,7890
122.9098,56.63%,3.257278,56.00771,403.8924,7900
123.0654,56.58%,3.257202,56.01098,404.3991,7910
123.2209,56.52%,3.257189,56.0083,404.9059,7920
123.3765,56.47%,3.257149,56.00946,405.4126,7930
123.5321,56.41%,3.257089,56.00801,405.9194,7940
123.6877,56.36%,3.257072,56.00875,406.4261,7950
123.8433,56.30%,3.257009,56.00865,406.9329,7960
123.9988,56.25%,3.256998,56.00819,407.4396,7970
124.1544,56.19%,3.256958,56.00975,407.9463,7980
124.31,56.14%,3.256901,56.00853,408.453,7990
124.4656,56.08%,3.256877,56.00765,408.9597,8000
124.6212,56.03%,3.256837,56.00893,409.4664,8010
124.7767,55.97%,3.256788,56.00941,409.9731,8020
124.9323,55.92%,3.256739,56.009,410.4798,8030
125.0879,55.86%,3.256703,56.00773,410.9865,8040
125.2435,55.81%,3.256646,56.00983,411.4932,8050
125.3991,55.75%,3.256625,56.00881,411.9998,8060
125.5546,55.70%,3.256595,56.00847,412.5065,8070
125.7102,55.64%,3.256561,56.00771,413.0132,8080
125.8658,55.59%,3.256529,56.008,413.5198,8090
126.0214,55.53%,3.256468,56.00907,414.0265,8100
126.177,55.48%,3.256444,56.00841,414.5331,8110
126.3326,55.42%,3.256413,56.00952,415.0397,8120
126.4881,55.37%,3.256368,56.00755,415.5464,8130
126.6437,55.31%,3.256334,56.00813,416.053,8140
126.7993,55.26%,3.256287,56.00748,416.5596,8150
126.9549,55.20%,3.256247,56.0094,417.0662,8160
127.1104,55.15%,3.256217,56.00877,417.5728,8170
127.266,55.09%,3.256167,56.00875,418.0794,8180
127.4216,55.04%,3.256128,56.01045,418.586,8190
127.5772,54.98%,3.25612,56.00528,419.0926,8200
127.7328,54.93%,3.256077,56.0094,419.5992,8210
127.8883,54.87%,3.256008,56.0087,420.1057,8220
128.0439,54.82%,3.255986,56.00841,420.6123,8230
128.1995,54.76%,3.255933,56.00882,421.1189,8240
128.3551,54.71%,3.255914,56.00869,421.6254,8250
128.5107,54.65%,3.255884,56.00901,422.132,8260
128.6662,54.60%,3.255851,56.0083,422.6385,8270
128.8218,54.54%,3.255814,56.00905,423.1451,8280
128.9774,54.49%,3.25577,56.00864,423.6516,8290
129.133,54.43%,3.255729,56.0094,424.1582,8300
129.2886,54.38%,3.255708,56.01064,424.6647,8310
129.4442,54.33%,3.255674,56.0096,425.1712,8320
129.5997,54.27%,3.255636,56.01004,425.6777,8330
129.7553,54.22%,3.255606,56.00981,426.1842,8340
129.9109,54.16%,3.255551,56.008,426.6908,8350
130.0665,54.11%,3.255509,56.00725,427.1973,8360
130.2221,54.05%,3.255501,56.00759,427.7037,8370
130.3776,54.00%,3.255462,56.00813,428.2102,8380
130.5332,53.94%,3.255422,56.00836,428.7167,8390
130.6888,53.89%,3.255384,56.0102,429.2232,8400
130.8444,53.83%,3.255348,56.00858,429.7297,8410
131,53.78%,3.255303,56.00989,430.2361,8420
131.1555,53.72%,3.255273,56.01026,430.7426,8430
131.3111,53.67%,3.255256,56.00813,431.2491,8440
131.4667,53.61%,3.25522,56.00971,431.7555,8450
131.6223,53.56%,3.255172,56.00812,432.262,8460
131.7779,53.50%,3.255142,56.01004,432.7684,8470
131.9334,53.45%,3.255123,56.00947,433.2748,8480
132.089,53.39%,3.255085,56.01005,433.7813,8490
132.2446,53.34%,3.255053,56.00846,434.2877,8500
132.4002,53.28%,3.254997,56.00824,434.7941,8510
132.5558,53.23%,3.25497,56.00963,435.3005,8520
132.7113,53.17%,3.25494,56.00819,435.8069,8530
132.8669,53.12%,3.2549,56.00822,436.3133,8540
133.0225,53.06%,3.254866,56.00947,436.8197,8550
133.1781,53.01%,3.254819,56.00933,437.3261,8560
133.3337,52.95%,3.254802,56.01022,437.8325,8570
133.4893,52.90%,3.254771,56.00877,438.3389,8580
133.6448,52.84%,3.254732,56.00992,438.8452,8590
133.8004,52.79%,3.254684,56.01091,439.3516,8600
133.956,52.73%,3.254648,56.00939,439.858,8610
134.1116,52.68%,3.254614,56.0101,440.3643,8620
134.2672,52.62%,3.254601,56.00772,440.8707,8630
134.4227,52.57%,3.254559,56.00928,441.377,8640
134.5783,52.51%,3.254535,56.00917,441.8834,8650
134.7339,52.46%,3.254499,56.0091,442.3897,8660
134.8895,52.40%,3.254433,56.00771,442.8961,8670
135.0451,52.35%,3.254414,56.01023,443.4024,8680
135.2006,52.29%,3.254397,56.00626,443.9087,8690
135.3562,52.24%,3.25437,56.00835,444.415,8700
135.5118,52.18%,3.254331,56.00725,444.9213,8710
135.6674,52.13%,3.254289,56.00965,445.4276,8720
135.823,52.07%,3.254255,56.00935,445.9339,8730
135.9785,52.02%,3.25424,56.00824,446.4402,8740
136.1341,51.96%,3.254187,56.00858,446.9465,8750
136.2897,51.91%,3.254145,56.00934,447.4528,8760
136.4453,51.85%,3.254123,56.00806,447.9591,8770
136.6009,51.80%,3.254094,56.01022,448.4654,8780
136.7564,51.74%,3.25406,56.00759,448.9716,8790
136.912,51.69%,3.254018,56.00859,449.4779,8800
137.0676,51.64%,3.25399,56.00858,449.9841,8810
137.2232,51.58%,3.253943,56.01057,450.4904,8820
137.3788,51.53%,3.253914,56.00707,450.9966,8830
137.5343,51.47%,3.253895,56.0097,451.5029,8840
137.6899,51.42%,3.253854,56.00655,452.0091,8850
137.8455,51.36%,3.253816,56.00893,452.5154,8860
138.0011,51.31%,3.253774,56.00977,453.0216,8870
138.1567,51.25%,3.253746,56.01021,453.5278,8880
138.3122,51.20%,3.25371,56.00842,454.034,8890
138.4678,51.14%,3.253683,56.00923,454.5402,8900
138.6234,51.09%,3.253636,56.00823,455.0464,8910
138.779,51.03%,3.253614,56.00789,455.5526,8920
138.9346,50.98%,3.253595,56.00807,456.0588,8930
139.0901,50.92%,3.25354,56.00678,456.565,8940
139.2457,50.87%,3.253508,56.00848,457.0712,8950
139.4013,50.81%,3.253464,56.0101,457.5774,8960
139.5569,50.76%,3.253447,56.00795,458.0836,8970
139.7125,50.70%,3.253404,56.00836,458.5897,8980
139.868,50.65%,3.253379,56.00853,459.0959,8990
140.0236,50.59%,3.25332,56.00952,459.6021,9000
140.1792,50.54%,3.253294,56.00847,460.1082,9010
140.3348,50.48%,3.253273,56.00895,460.6143,9020
140.4904,50.43%,3.253239,56.009,461.1205,9030
140.646,50.37%,3.253196,56.01004,461.6266,9040
140.8015,50.32%,3.253158,56.00894,462.1328,9050
140.9571,50.26%,3.253137,56.00842,462.6389,9060
141.1127,50.21%,3.253103,56.00865,463.145,9070
141.2683,50.15%,3.253069,56.00893,463.6511,9080
141.4239,50.10%,3.253035,56.0101,464.1573,9090
141.5794,50.04%,3.252995,56.00975,464.6634,9100
141.735,49.99%,3.252955,56.00893,465.1695,9110
141.8906,49.93%,3.252927,56.00993,465.6756,9120
142.0462,49.88%,3.252885,56.00829,466.1816,9130
142.2018,49.82%,3.252851,56.01034,466.6877,9140
142.3573,49.77%,3.252827,56.00906,467.1938,9150
142.5129,49.71%,3.252774,56.00841,467.6999,9160
142.6685,49.66%,3.252751,56.00877,468.206,9170
142.8241,49.60%,3.252719,56.01091,468.712,9180
142.9797,49.55%,3.252681,56.0083,469.2181,9190
143.1352,49.49%,3.252653,56.01015,469.7241,9200
143.2908,49.44%,3.252624,56.00888,470.2302,9210
143.4464,49.38%,3.252598,56.00905,470.7362,9220
143.602,49.33%,3.25255,56.0072,471.2422,9230
143.7576,49.27%,3.25249,56.01057,471.7483,9240
143.9131,49.22%,3.252469,56.00923,472.2543,9250
144.0687,49.16%,3.252437,56.01006,472.7603,9260
144.2243,49.11%,3.252388,56.00918,473.2664,9270
144.3799,49.05%,3.252382,56.01034,473.7724,9280
144.5355,49.00%,3.252333,56.00941,474.2784,9290
144.6911,48.95%,3.252297,56.00796,474.7844,9300
144.8466,48.89%,3.252252,56.0087,475.2903,9310
145.0022,48.84%,3.252208,56.00998,475.7964,9320
145.1578,48.78%,3.252195,56.00974,476.3023,9330
145.3134,48.73%,3.25217,56.00803,476.8083,9340
145.469,48.67%,3.252116,56.00766,477.3143,9350
145.6245,48.62%,3.252106,56.00789,477.8203,9360
145.7801,48.56%,3.252079,56.00788,478.3262,9370
145.9357,48.51%,3.252032,56.01065,478.8322,9380
146.0913,48.45%,3.251998,56.00779,479.3381,9390
146.2469,48.40%,3.251953,56.00882,479.8441,9400
146.4024,48.34%,3.251902,56.00892,480.35,9410
146.558,48.29%,3.251871,56.00969,480.8559,9420
146.7136,48.23%,3.251843,56.00945,481.3618,9430
146.8692,48.18%,3.251798,56.00824,481.8678,9440
147.0248,48.12%,3.251781,56.00819,482.3737,9450
147.1803,48.07%,3.251745,56.0093,482.8796,9460
147.3359,48.01%,3.251716,56.00994,483.3855,9470
147.4915,47.96%,3.251675,56.0083,483.8914,9480
147.6471,47.90%,3.251635,56.01032,484.3973,9490
147.8027,47.85%,3.251618,56.00834,484.9032,9500
147.9583,47.79%,3.251561,56.00865,485.4091,9510
148.1138,47.74%,3.251521,56.0084,485.9149,9520
148.2694,47.68%,3.251482,56.01158,486.4208,9530
148.425,47.63%,3.251455,56.00848,486.9267,9540
148.5806,47.57%,3.251419,56.0108,487.4326,9550
148.7362,47.52%,3.25138,56.00851,487.9384,9560
148.8917,47.46%,3.251343,56.00911,488.4442,9570
149.0473,47.41%,3.251315,56.00945,488.9501,9580
149.2029,47.35%,3.251279,56.00917,489.4559,9590
149.3585,47.30%,3.251243,56.01033,489.9618,9600
149.5141,47.24%,3.251204,56.00911,490.4676,9610
149.6696,47.19%,3.25117,56.00959,490.9734,9620
149.8252,47.13%,3.251128,56.01033,491.4792,9630
149.9808,47.08%,3.25109,56.00829,491.985,9640
150.1364,47.02%,3.251041,56.00777,492.4908,9650
150.292,46.97%,3.251028,56.01127,492.9966,9660
150.4475,46.91%,3.25098,56.00981,493.5024,9670
150.6031,46.86%,3.250942,56.00856,494.0082,9680
150.7587,46.80%,3.250886,56.00789,494.514,9690
150.9143,46.75%,3.250861,56.01046,495.0198,9700
151.0699,46.69%,3.250835,56.00764,495.5256,9710
151.2254,46.64%,3.250793,56.00946,496.0313,9720
151.381,46.58%,3.250753,56.00911,496.5371,9730
151.5366,46.53%,3.250702,56.01004,497.0428,9740
151.6922,46.47%,3.250683,56.00835,497.5486,9750
151.8478,46.42%,3.25063,56.01041,498.0543,9760
152.0034,46.36%,3.250585,56.01099,498.5601,9770
152.1589,46.31%,3.250566,56.0083,499.0658,9780
152.3145,46.26%,3.25053,56.00941,499.5715,9790
152.4701,46.20%,3.250475,56.01168,500.0772,9800
152.6257,46.15%,3.250432,56.00917,500.5829,9810
152.7813,46.09%,3.250405,56.00825,501.0887,9820
152.9368,46.04%,3.25036,56.00871,501.5943,9830
153.0924,45.98%,3.250335,56.00853,502.1,9840
153.248,45.93%,3.250297,56.01045,502.6057,9850
153.4036,45.87%,3.250265,56.00954,503.1114,9860
153.5592,45.82%,3.250214,56.01068,503.6171,9870
153.7148,45.76%,3.25018,56.00899,504.1228,9880
153.8703,45.71%,3.250133,56.00787,504.6284,9890
154.0259,45.65%,3.250103,56.01202,505.1341,9900
154.1815,45.60%,3.250065,56.00923,505.6397,9910
154.3371,45.54%,3.25001,56.01075,506.1454,9920
154.4927,45.49%,3.249974,56.00917,506.651,9930
154.6482,45.43%,3.249944,56.01056,507.1566,9940
154.8038,45.38%,3.249904,56.01131,507.6623,9950
154.9594,45.32%,3.249861,56.00858,508.1679,9960
155.115,45.27%,3.249819,56.00951,508.6735,9970
155.2706,45.21%,3.249792,56.01057,509.1791,9980
155.4261,45.16%,3.249749,56.01009,509.6848,9990
155.5817,45.10%,3.249719,56.00921,510.1903,10000
155.7373,45.05%,3.249681,56.00809,510.6959,10010
155.8929,44.99%,3.249641,56.00974,511.2015,10020
156.0485,44.94%,3.24959,56.00957,511.7071,10030
156.2041,44.88%,3.24955,56.0091,512.2126,10040
