Ah,SOC,V,A,Wh,time
129.396,54.02%,3.242527,92.42643,422.791,5040
129.6527,53.92%,3.242467,92.42538,423.6235,5050
129.9094,53.83%,3.242384,92.42693,424.456,5060
130.1662,53.74%,3.242344,92.42794,425.2884,5070
130.4229,53.65%,3.242251,92.42324,426.1208,5080
130.6797,53.56%,3.242168,92.42763,426.9532,5090
130.9364,53.47%,3.242109,92.42347,427.7856,5100
131.1931,53.38%,3.242034,92.42517,428.618,5110
131.4499,53.29%,3.241982,92.42628,429.4503,5120
131.7066,53.19%,3.241875,92.42419,430.2826,5130
131.9633,53.10%,3.241816,92.42353,431.1149,5140
132.2201,53.01%,3.24175,92.42284,431.9472,5150
132.4768,52.92%,3.241672,92.42268,432.7795,5160
132.7336,52.83%,3.241616,92.4269,433.6118,5170
132.9903,52.74%,3.241536,92.42877,434.444,5180
133.247,52.65%,3.241457,92.42564,435.2762,5190
133.5038,52.56%,3.241387,92.42728,436.1084,5200
133.7605,52.47%,3.241317,92.42584,436.9406,5210
134.0172,52.37%,3.241228,92.42972,437.7727,5220
134.274,52.28%,3.241137,92.42642,438.6049,5230
134.5307,52.19%,3.241084,92.42625,439.437,5240
134.7875,52.10%,3.241024,92.42365,440.2691,5250
135.0442,52.01%,3.240946,92.42564,441.1012,5260
135.3009,51.92%,3.24087,92.428,441.9333,5270
135.5577,51.83%,3.24081,92.42316,442.7653,5280
135.8144,51.74%,3.240698,92.42718,443.5973,5290
136.0712,51.64%,3.240636,92.42669,444.4294,5300
136.3279,51.55%,3.240568,92.4261,445.2613,5310
136.5846,51.46%,3.240488,92.42389,446.0933,5320
136.8414,51.37%,3.240411,92.4261,446.9253,5330
137.0981,51.28%,3.24035,92.4269,447.7572,5340
137.3549,51.19%,3.240271,92.42352,448.5891,5350
137.6116,51.10%,3.24017,92.42892,449.421,5360
137.8683,51.01%,3.240117,92.42751,450.2528,5370
138.1251,50.91%,3.240034,92.43227,451.0847,5380
138.3818,50.82%,3.239972,92.42816,451.9165,5390
138.6385,50.73%,3.239894,92.42362,452.7484,5400
138.8953,50.64%,3.23982,92.42407,453.5801,5410
139.152,50.55%,3.239743,92.42749,454.4119,5420
139.4088,50.46%,3.23968,92.4229,455.2437,5430
139.6655,50.37%,3.239605,92.42644,456.0754,5440
139.9222,50.28%,3.239522,92.42455,456.9071,5450
140.179,50.18%,3.239455,92.42609,457.7388,5460
140.4357,50.09%,3.239361,92.42421,458.5705,5470
140.6924,50.00%,3.2393,92.42207,459.4022,5480
140.9492,49.91%,3.239223,92.42912,460.2338,5490
141.2059,49.82%,3.239151,92.42944,461.0654,5500
141.4626,49.73%,3.239087,92.42763,461.897,5510
141.7194,49.64%,3.239013,92.42279,462.7286,5520
141.9761,49.55%,3.238935,92.42575,463.5601,5530
142.2328,49.45%,3.238831,92.4221,464.3917,5540
142.4896,49.36%,3.238752,92.42141,465.2232,5550
142.7463,49.27%,3.238684,92.42271,466.0547,5560
143.0031,49.18%,3.238585,92.42713,466.8861,5570
143.2598,49.09%,3.238508,92.42455,467.7176,5580
143.5165,49.00%,3.238417,92.42727,468.549,5590
143.7733,48.91%,3.238349,92.42564,469.3805,5600
144.03,48.82%,3.238271,92.42281,470.2119,5610
144.2868,48.72%,3.238199,92.42386,471.0432,5620
144.5435,48.63%,3.23812,92.4249,471.8746,5630
144.8002,48.54%,3.238035,92.42855,472.7059,5640
145.057,48.45%,3.237952,92.42514,473.5372,5650
145.3137,48.36%,3.237874,92.42312,474.3685,5660
145.5704,48.27%,3.237797,92.42313,475.1998,5670
145.8272,48.18%,3.237717,92.42734,476.031,5680
146.0839,48.09%,3.237611,92.42749,476.8623,5690
146.3406,47.99%,3.237558,92.42371,477.6935,5700
146.5974,47.90%,3.237492,92.42184,478.5247,5710
146.8541,47.81%,3.237409,92.42583,479.3558,5720
147.1109,47.72%,3.237314,92.42165,480.187,5730
147.3676,47.63%,3.237242,92.4241,481.0181,5740
147.6243,47.54%,3.237155,92.42644,481.8492,5750
147.8811,47.45%,3.237061,92.42902,482.6803,5760
148.1378,47.36%,3.236979,92.42982,483.5114,5770
148.3945,47.26%,3.236904,92.42278,484.3424,5780
148.6513,47.17%,3.236798,92.42604,485.1734,5790
148.908,47.08%,3.236735,92.42399,486.0044,5800
149.1647,46.99%,3.23665,92.42772,486.8354,5810
149.4215,46.90%,3.236533,92.42339,487.6664,5820
149.6782,46.81%,3.236461,92.42815,488.4973,5830
149.935,46.72%,3.236376,92.42773,489.3282,5840
150.1917,46.63%,3.236327,92.42932,490.1591,5850
150.4484,46.53%,3.236226,92.42177,490.99,5860
150.7052,46.44%,3.236111,92.42573,491.8208,5870
150.9619,46.35%,3.23603,92.42938,492.6517,5880
151.2187,46.26%,3.235937,92.42593,493.4825,5890
151.4754,46.17%,3.235861,92.42488,494.3133,5900
151.7321,46.08%,3.235799,92.42751,495.144,5910
151.9889,45.99%,3.235721,92.42809,495.9748,5920
152.2456,45.90%,3.235623,92.42362,496.8055,5930
152.5023,45.80%,3.235534,92.4221,497.6362,5940
152.7591,45.71%,3.235436,92.42693,498.4669,5950
153.0158,45.62%,3.235347,92.42831,499.2975,5960
153.2726,45.53%,3.235279,92.42386,500.1281,5970
153.5293,45.44%,3.235186,92.42549,500.9587,5980
153.786,45.35%,3.235067,92.42935,501.7893,5990
154.0428,45.26%,3.234995,92.42809,502.6199,6000
154.2995,45.17%,3.234906,92.42702,503.4504,6010
154.5563,45.07%,3.234817,92.42562,504.2809,6020
154.813,44.98%,3.234709,92.42303,505.1114,6030
155.0697,44.89%,3.234596,92.42596,505.9419,6040
155.3265,44.80%,3.234526,92.42398,506.7723,6050
155.5832,44.71%,3.234435,92.42727,507.6027,6060
155.84,44.62%,3.234327,92.42948,508.4331,6070
156.0967,44.53%,3.234267,92.42537,509.2635,6080
156.3534,44.44%,3.234148,92.42432,510.0938,6090
156.6102,44.34%,3.234061,92.42782,510.9242,6100
156.8669,44.25%,3.233928,92.42516,511.7545,6110
157.1237,44.16%,3.233886,92.42481,512.5848,6120
157.3804,44.07%,3.233743,92.42573,513.415,6130
157.6371,43.98%,3.233682,92.4283,514.2452,6140
157.8939,43.89%,3.233565,92.42609,515.0754,6150
158.1506,43.80%,3.233469,92.42924,515.9056,6160
158.4074,43.71%,3.233382,92.42611,516.7358,6170
158.6641,43.61%,3.233287,92.42432,517.5659,6180
158.9208,43.52%,3.233171,92.42608,518.396,6190
159.1776,43.43%,3.233092,92.42352,519.2261,6200
159.4343,43.34%,3.232994,92.42598,520.0561,6210
159.6911,43.25%,3.232892,92.42711,520.8861,6220
159.9478,43.16%,3.232808,92.42712,521.7161,6230
160.2045,43.07%,3.232712,92.42653,522.5461,6240
160.4613,42.98%,3.232591,92.42829,523.376,6250
160.718,42.89%,3.232494,92.42235,524.2059,6260
160.9747,42.79%,3.232407,92.42923,525.0358,6270
161.2315,42.70%,3.232292,92.4257,525.8657,6280
161.4882,42.61%,3.232201,92.43155,526.6956,6290
161.745,42.52%,3.232099,92.42549,527.5254,6300
162.0017,42.43%,3.231999,92.42908,528.3552,6310
162.2585,42.34%,3.231887,92.42924,529.1849,6320
162.5152,42.25%,3.231781,92.42796,530.0147,6330
162.7719,42.16%,3.231656,92.4248,530.8444,6340
163.0287,42.06%,3.231558,92.42607,531.6741,6350
163.2854,41.97%,3.231465,92.4248,532.5037,6360
163.5421,41.88%,3.231365,92.42515,533.3334,6370
163.7989,41.79%,3.231255,92.42406,534.163,6380
164.0556,41.70%,3.231161,92.42536,534.9926,6390
164.3124,41.61%,3.231038,92.42584,535.8221,6400
164.5691,41.52%,3.230936,92.42617,536.6516,6410
164.8259,41.43%,3.23083,92.42749,537.4811,6420
165.0826,41.33%,3.230739,92.42512,538.3106,6430
165.3393,41.24%,3.230605,92.42865,539.14,6440
165.5961,41.15%,3.230501,92.42398,539.9695,6450
165.8528,41.06%,3.230385,92.42912,540.7988,6460
166.1095,40.97%,3.230266,92.42785,541.6282,6470
166.3663,40.88%,3.230185,92.42663,542.4575,6480
166.623,40.79%,3.230047,92.42454,543.2868,6490
166.8798,40.70%,3.229952,92.42271,544.1161,6500
167.1365,40.60%,3.229829,92.42644,544.9453,6510
167.3932,40.51%,3.229748,92.42611,545.7745,6520
167.65,40.42%,3.22961,92.42587,546.6037,6530
167.9067,40.33%,3.229504,92.42311,547.4329,6540
168.1635,40.24%,3.229375,92.42595,548.262,6550
168.4202,40.15%,3.229262,92.42618,549.0911,6560
168.6769,40.06%,3.229159,92.42269,549.9201,6570
168.9337,39.97%,3.229016,92.42891,550.7491,6580
169.1904,39.87%,3.228868,92.43021,551.5781,6590
169.4472,39.78%,3.228751,92.42634,552.4071,6600
169.7039,39.69%,3.228658,92.42993,553.2361,6610
169.9606,39.60%,3.228498,92.42406,554.0649,6620
170.2174,39.51%,3.228397,92.42631,554.8939,6630
170.4741,39.42%,3.228289,92.42525,555.7227,6640
170.7309,39.33%,3.228153,92.42844,556.5515,6650
170.9876,39.24%,3.228025,92.42818,557.3802,6660
171.2443,39.14%,3.227928,92.42513,558.209,6670
171.5011,39.05%,3.227769,92.42831,559.0377,6680
171.7578,38.96%,3.227652,92.42574,559.8664,6690
172.0145,38.87%,3.22751,92.42584,560.695,6700
172.2713,38.78%,3.227387,92.42922,561.5236,6710
172.528,38.69%,3.227249,92.42715,562.3522,6720
172.7848,38.60%,3.227122,92.42268,563.1808,6730
173.0415,38.51%,3.226994,92.42453,564.0093,6740
173.2982,38.41%,3.226848,92.42432,564.8378,6750
173.555,38.32%,3.226752,92.42488,565.6663,6760
173.8117,38.23%,3.226629,92.42374,566.4946,6770
174.0685,38.14%,3.226485,92.42442,567.3231,6780
174.3252,38.05%,3.226341,92.4255,568.1514,6790
174.5819,37.96%,3.226224,92.42854,568.9797,6800
174.8387,37.87%,3.226082,92.42549,569.808,6810
175.0954,37.78%,3.225923,92.43004,570.6362,6820
175.3522,37.68%,3.225796,92.42452,571.4645,6830
175.6089,37.59%,3.225654,92.4261,572.2927,6840
175.8656,37.50%,3.225524,92.4262,573.1208,6850
176.1224,37.41%,3.22538,92.42713,573.9489,6860
176.3791,37.32%,3.225227,92.42726,574.777,6870
176.6359,37.23%,3.225081,92.42948,575.605,6880
176.8926,37.14%,3.224947,92.42608,576.433,6890
177.1494,37.05%,3.224801,92.42519,577.2609,6900
177.4061,36.95%,3.224658,92.42797,578.0889,6910
177.6628,36.86%,3.224523,92.42866,578.9167,6920
177.9196,36.77%,3.22437,92.42517,579.7446,6930
178.1763,36.68%,3.224238,92.42552,580.5724,6940
178.4331,36.59%,3.224094,92.42487,581.4002,6950
178.6898,36.50%,3.223939,92.42551,582.2279,6960
178.9465,36.41%,3.223769,92.42699,583.0556,6970
179.2033,36.32%,3.223629,92.42877,583.8833,6980
179.46,36.22%,3.223498,92.42807,584.7109,6990
179.7168,36.13%,3.223354,92.4269,585.5385,7000
179.9735,36.04%,3.223203,92.42597,586.366,7010
180.2302,35.95%,3.22304,92.42429,587.1935,7020
180.487,35.86%,3.222913,92.42527,588.021,7030
180.7437,35.77%,3.222755,92.42688,588.8484,7040
181.0005,35.68%,3.222622,92.42199,589.6758,7050
181.2572,35.59%,3.222433,92.42669,590.5032,7060
181.5139,35.49%,3.222289,92.42233,591.3304,7070
181.7707,35.40%,3.222119,92.42502,592.1577,7080
182.0274,35.31%,3.221972,92.42561,592.9849,7090
182.2842,35.22%,3.221816,92.42562,593.8121,7100
182.5409,35.13%,3.221656,92.42675,594.6393,7110
182.7976,35.04%,3.221495,92.43028,595.4664,7120
183.0544,34.95%,3.221336,92.42551,596.2934,7130
183.3111,34.86%,3.22116,92.42455,597.1204,7140
183.5679,34.76%,3.22099,92.42528,597.9474,7150
183.8246,34.67%,3.220827,92.42842,598.7744,7160
184.0813,34.58%,3.220676,92.42751,599.6013,7170
184.3381,34.49%,3.220475,92.42173,600.4281,7180
184.5948,34.40%,3.220339,92.42241,601.2549,7190
184.8515,34.31%,3.220167,92.4254,602.0817,7200
185.1083,34.22%,3.219999,92.42561,602.9084,7210
185.365,34.13%,3.219821,92.42535,603.735,7220
185.6217,34.03%,3.219651,92.42606,604.5617,7230
185.8785,33.94%,3.219488,92.42432,605.3882,7240
186.1352,33.85%,3.219323,92.42818,606.2148,7250
186.392,33.76%,3.219144,92.42887,607.0413,7260
186.6487,33.67%,3.218985,92.42712,607.8677,7270
186.9054,33.58%,3.21878,92.42571,608.6942,7280
187.1622,33.49%,3.218625,92.42783,609.5205,7290
187.4189,33.40%,3.218434,92.42361,610.3469,7300
187.6757,33.31%,3.218268,92.42783,611.1731,7310
187.9324,33.21%,3.218058,92.42867,611.9993,7320
188.1891,33.12%,3.217901,92.42656,612.8256,7330
188.4459,33.03%,3.217714,92.42706,613.6517,7340
188.7026,32.94%,3.217536,92.42316,614.4778,7350
188.9594,32.85%,3.21735,92.42722,615.3038,7360
189.2161,32.76%,3.217169,92.42281,616.1298,7370
189.4728,32.67%,3.216978,92.4248,616.9557,7380
189.7296,32.58%,3.216823,92.42628,617.7816,7390
189.9863,32.48%,3.216622,92.42667,618.6075,7400
190.243,32.39%,3.216444,92.42595,619.4333,7410
190.4998,32.30%,3.216234,92.42315,620.259,7420
190.7565,32.21%,3.216062,92.42857,621.0847,7430
191.0132,32.12%,3.215867,92.42117,621.9104,7440
191.27,32.03%,3.215678,92.42735,622.736,7450
191.5267,31.94%,3.215466,92.42278,623.5616,7460
191.7835,31.85%,3.215262,92.42711,624.3871,7470
192.0402,31.75%,3.215071,92.42632,625.2125,7480
192.297,31.66%,3.214865,92.42808,626.038,7490
192.5537,31.57%,3.214666,92.42374,626.8633,7500
192.8104,31.48%,3.21447,92.42363,627.6886,7510
193.0672,31.39%,3.214284,92.4262,628.5139,7520
193.3239,31.30%,3.214066,92.42985,629.3391,7530
193.5807,31.21%,3.21387,92.42503,630.1642,7540
193.8374,31.12%,3.213684,92.42842,630.9894,7550
194.0941,31.02%,3.213469,92.4256,631.8144,7560
194.3509,30.93%,3.213261,92.42784,632.6394,7570
194.6076,30.84%,3.213066,92.43019,633.4644,7580
194.8644,30.75%,3.212877,92.42385,634.2892,7590
195.1211,30.66%,3.212661,92.42844,635.1141,7600
195.3778,30.57%,3.212464,92.42502,635.9389,7610
195.6346,30.48%,3.212264,92.42715,636.7636,7620
195.8913,30.39%,3.21206,92.42599,637.5883,7630
196.1481,30.29%,3.211874,92.42657,638.413,7640
196.4048,30.20%,3.211662,92.42259,639.2375,7650
196.6615,30.11%,3.211435,92.42674,640.0621,7660
196.9183,30.02%,3.211212,92.42433,640.8865,7670
197.175,29.93%,3.211,92.42223,641.7109,7680
197.4317,29.84%,3.210826,92.42445,642.5353,7690
197.6885,29.75%,3.21063,92.42622,643.3596,7700
197.9452,29.66%,3.210427,92.42327,644.1839,7710
198.202,29.56%,3.210185,92.42858,645.0081,7720
198.4587,29.47%,3.209964,92.42809,645.8323,7730
198.7154,29.38%,3.209742,92.427,646.6564,7740
198.9722,29.29%,3.209517,92.42527,647.4804,7750
199.2289,29.20%,3.209309,92.42864,648.3044,7760
199.4857,29.11%,3.209114,92.42552,649.1284,7770
199.7424,29.02%,3.208919,92.42641,649.9522,7780
199.9991,28.93%,3.208689,92.42656,650.776,7790
200.2559,28.83%,3.208486,92.42468,651.5998,7800
200.5126,28.74%,3.208263,92.42647,652.4235,7810
200.7693,28.65%,3.208068,92.42868,653.2472,7820
201.0261,28.56%,3.207839,92.42351,654.0708,7830
201.2828,28.47%,3.207626,92.42469,654.8943,7840
201.5396,28.38%,3.207414,92.42528,655.7178,7850
201.7963,28.29%,3.207217,92.42337,656.5413,7860
202.053,28.20%,3.206977,92.42548,657.3646,7870
202.3098,28.10%,3.206778,92.42339,658.188,7880
202.5665,28.01%,3.206568,92.42818,659.0112,7890
202.8233,27.92%,3.206358,92.42467,659.8345,7900
203.08,27.83%,3.206143,92.42259,660.6577,7910
203.3367,27.74%,3.205925,92.42574,661.4808,7920
203.5935,27.65%,3.205683,92.42786,662.3038,7930
203.8502,27.56%,3.205479,92.43124,663.1268,7940
204.1069,27.47%,3.205265,92.42255,663.9498,7950
204.3637,27.37%,3.205038,92.42741,664.7726,7960
204.6204,27.28%,3.204836,92.42189,665.5955,7970
204.8772,27.19%,3.20462,92.42492,666.4182,7980
205.1339,27.10%,3.204399,92.42702,667.241,7990
205.3906,27.01%,3.204153,92.4236,668.0636,8000
205.6474,26.92%,3.203943,92.4263,668.8862,8010
205.9041,26.83%,3.20374,92.42677,669.7088,8020
206.1609,26.74%,3.203538,92.42526,670.5313,8030
206.4176,26.64%,3.203298,92.42608,671.3537,8040
206.6743,26.55%,3.203082,92.42786,672.1761,8050
206.9311,26.46%,3.202825,92.42844,672.9984,8060
207.1878,26.37%,3.202619,92.42821,673.8207,8070
207.4445,26.28%,3.20239,92.4257,674.6429,8080
207.7013,26.19%,3.20218,92.42889,675.465,8090
207.958,26.10%,3.201962,92.42444,676.2871,8100
208.2148,26.01%,3.201733,92.4248,677.1092,8110
208.4715,25.91%,3.201512,92.42609,677.9312,8120
208.7282,25.82%,3.201298,92.42561,678.7531,8130
208.985,25.73%,3.201064,92.42715,679.575,8140
209.2417,25.64%,3.200824,92.42375,680.3968,8150
209.4985,25.55%,3.20061,92.42577,681.2185,8160
209.7552,25.46%,3.200375,92.42394,682.0402,8170
210.0119,25.37%,3.20015,92.42585,682.8618,8180
210.2687,25.28%,3.19994,92.42283,683.6834,8190
210.5254,25.18%,3.1997,92.42794,684.5049,8200
210.7822,25.09%,3.199456,92.42372,685.3264,8210
211.0389,25.00%,3.19922,92.42371,686.1478,8220
211.2956,24.91%,3.198977,92.42798,686.9691,8230
211.5524,24.82%,3.198714,92.42667,687.7903,8240
211.8091,24.73%,3.198514,92.42235,688.6115,8250
212.0658,24.64%,3.198278,92.42516,689.4327,8260
212.3226,24.55%,3.198013,92.42539,690.2538,8270
212.5793,24.45%,3.197773,92.42588,691.0748,8280
212.836,24.36%,3.19753,92.42751,691.8958,8290
213.0928,24.27%,3.197279,92.42958,692.7166,8300
213.3495,24.18%,3.19701,92.42678,693.5375,8310
213.6063,24.09%,3.196774,92.42914,694.3582,8320
213.863,24.00%,3.196498,92.43005,695.179,8330
214.1197,23.91%,3.196269,92.42687,695.9996,8340
214.3765,23.82%,3.195989,92.42657,696.8201,8350
214.6332,23.73%,3.195711,92.42477,697.6406,8360
214.89,23.63%,3.195478,92.42548,698.4611,8370
215.1467,23.54%,3.195204,92.42503,699.2815,8380
215.4034,23.45%,3.19496,92.42668,700.1017,8390
215.6602,23.36%,3.194689,92.42524,700.922,8400
215.9169,23.27%,3.194411,92.42537,701.7422,8410
216.1737,23.18%,3.194152,92.42377,702.5623,8420
216.4304,23.09%,3.193878,92.42232,703.3823,8430
216.6871,23.00%,3.193592,92.42137,704.2023,8440
216.9439,22.90%,3.193325,92.42864,705.0221,8450
217.2006,22.81%,3.193002,92.42678,705.8419,8460
217.4574,22.72%,3.192733,92.4277,706.6617,8470
217.7141,22.63%,3.192425,92.4227,707.4813,8480
217.9708,22.54%,3.19213,92.42536,708.3009,8490
218.2276,22.45%,3.191848,92.42491,709.1204,8500
218.4843,22.36%,3.191574,92.43008,709.9399,8510
218.741,22.27%,3.191271,92.42843,710.7592,8520
218.9978,22.17%,3.190965,92.42326,711.5785,8530
219.2545,22.08%,3.19067,92.42891,712.3977,8540
219.5112,21.99%,3.19035,92.42798,713.2168,8550
219.768,21.90%,3.190064,92.42164,714.0358,8560
220.0247,21.81%,3.189722,92.42421,714.8548,8570
220.2815,21.72%,3.189376,92.42715,715.6737,8580
220.5382,21.63%,3.189058,92.42818,716.4925,8590
220.7949,21.54%,3.188765,92.42705,717.3112,8600
221.0517,21.44%,3.188447,92.42632,718.1298,8610
221.3084,21.35%,3.188116,92.42339,718.9484,8620
221.5652,21.26%,3.187787,92.42387,719.7668,8630
221.8219,21.17%,3.187448,92.42187,720.5852,8640
222.0786,21.08%,3.187098,92.42233,721.4035,8650
222.3354,20.99%,3.186767,92.42234,722.2217,8660
222.5921,20.90%,3.186419,92.42452,723.0398,8670
222.8488,20.81%,3.186067,92.42419,723.8578,8680
223.1056,20.71%,3.185748,92.42809,724.6758,8690
223.3623,20.62%,3.185369,92.42821,725.4937,8700
223.619,20.53%,3.185036,92.42491,726.3114,8710
223.8758,20.44%,3.184649,92.42561,727.129,8720
224.1325,20.35%,3.184278,92.4269,727.9466,8730
224.3893,20.26%,3.183924,92.4274,728.7641,8740
224.646,20.17%,3.183544,92.4268,729.5815,8750
224.9027,20.08%,3.183196,92.42582,730.3987,8760
225.1595,19.98%,3.18282,92.42445,731.2159,8770
225.4162,19.89%,3.182468,92.42421,732.0331,8780
225.6729,19.80%,3.182067,92.42351,732.8501,8790
225.9297,19.71%,3.181717,92.43007,733.667,8800
226.1864,19.62%,3.181323,92.42405,734.4838,8810
226.4431,19.53%,3.180956,92.42867,735.3005,8820
226.6999,19.44%,3.180569,92.42316,736.1171,8830
226.9566,19.35%,3.180202,92.42584,736.9337,8840
227.2134,19.25%,3.179799,92.42361,737.7501,8850
227.4701,19.16%,3.179437,92.42518,738.5664,8860
227.7268,19.07%,3.179046,92.42831,739.3827,8870
227.9836,18.98%,3.178673,92.42903,740.1988,8880
228.2403,18.89%,3.178297,92.42774,741.0148,8890
228.4971,18.80%,3.17793,92.42667,741.8307,8900
228.7538,18.71%,3.177544,92.42268,742.6466,8910
229.0105,18.62%,3.177149,92.42506,743.4623,8920
229.2673,18.52%,3.176761,92.4254,744.278,8930
229.524,18.43%,3.176343,92.42786,745.0936,8940
229.7807,18.34%,3.175987,92.42503,745.909,8950
230.0375,18.25%,3.175571,92.42585,746.7243,8960
230.2942,18.16%,3.175193,92.42734,747.5396,8970
230.551,18.07%,3.174801,92.42935,748.3547,8980
230.8077,17.98%,3.174415,92.42855,749.1698,8990
231.0644,17.89%,3.174007,92.4249,749.9847,9000
231.3212,17.79%,3.173615,92.42595,750.7996,9010
231.5779,17.70%,3.173231,92.42457,751.6143,9020
231.8347,17.61%,3.172828,92.4282,752.429,9030
232.0914,17.52%,3.172414,92.42904,753.2435,9040
232.3481,17.43%,3.172015,92.42773,754.0579,9050
232.6049,17.34%,3.171582,92.43046,754.8723,9060
232.8616,17.25%,3.171186,92.42503,755.6865,9070
233.1184,17.16%,3.170778,92.42457,756.5006,9080
233.3751,17.06%,3.170367,92.42491,757.3146,9090
233.6318,16.97%,3.169955,92.42338,758.1285,9100
233.8886,16.88%,3.169548,92.43055,758.9423,9110
234.1453,16.79%,3.169104,92.42329,759.756,9120
234.4021,16.70%,3.168693,92.4268,760.5696,9130
234.6588,16.61%,3.168266,92.42421,761.3831,9140
234.9155,16.52%,3.167798,92.42564,762.1964,9150
235.1723,16.43%,3.16736,92.42723,763.0097,9160
235.429,16.33%,3.166925,92.42757,763.8228,9170
235.6858,16.24%,3.166508,92.42483,764.6358,9180
235.9425,16.15%,3.166019,92.4281,765.4487,9190
236.1992,16.06%,3.165538,92.42236,766.2615,9200
236.456,15.97%,3.165075,92.42522,767.0742,9210
236.7127,15.88%,3.1646,92.42328,767.8867,9220
236.9695,15.79%,3.164119,92.4236,768.6991,9230
237.2262,15.70%,3.163603,92.42595,769.5114,9240
237.4829,15.60%,3.163085,92.42397,770.3235,9250
237.7397,15.51%,3.162583,92.4236,771.1356,9260
237.9964,15.42%,3.162069,92.42349,771.9474,9270
238.2531,15.33%,3.161554,92.42783,772.7592,9280
238.5099,15.24%,3.160985,92.42222,773.5708,9290
238.7666,15.15%,3.160465,92.42741,774.3823,9300
239.0233,15.06%,3.159926,92.42715,775.1937,9310
239.2801,14.97%,3.159373,92.42588,776.0048,9320
239.5368,14.87%,3.158825,92.42728,776.8159,9330
239.7936,14.78%,3.158276,92.42808,777.6268,9340
240.0503,14.69%,3.157671,92.42586,778.4376,9350
240.3071,14.60%,3.157107,92.42246,779.2482,9360
240.5638,14.51%,3.156546,92.42281,780.0587,9370
240.8205,14.42%,3.155961,92.42739,780.869,9380
241.0773,14.33%,3.155395,92.4268,781.6792,9390
241.334,14.24%,3.154841,92.42936,782.4893,9400
241.5907,14.15%,3.154306,92.42632,783.2991,9410
241.8475,14.05%,3.153742,92.42536,784.1089,9420
242.1042,13.96%,3.153228,92.42668,784.9185,9430
242.361,13.87%,3.152736,92.42548,785.728,9440
242.6177,13.78%,3.152225,92.42752,786.5374,9450
242.8744,13.69%,3.151732,92.42818,787.3466,9460
243.1312,13.60%,3.151273,92.42784,788.1558,9470
243.3879,13.51%,3.150803,92.42325,788.9647,9480
243.6446,13.42%,3.150368,92.42423,789.7736,9490
243.9014,13.32%,3.149951,92.42384,790.5823,9500
244.1581,13.23%,3.149535,92.42491,791.3911,9510
244.4149,13.14%,3.149153,92.42572,792.1996,9520
244.6716,13.05%,3.148792,92.42313,793.0081,9530
244.9283,12.96%,3.148412,92.42855,793.8164,9540
245.1851,12.87%,3.148088,92.42889,794.6247,9550
245.4418,12.78%,3.147765,92.43113,795.4329,9560
245.6986,12.69%,3.147439,92.42529,796.241,9570
245.9553,12.59%,3.147127,92.42668,797.049,9580
246.212,12.50%,3.146826,92.42809,797.857,9590
246.4688,12.41%,3.14652,92.4267,798.6649,9600
246.7255,12.32%,3.146223,92.42528,799.4727,9610
246.9823,12.23%,3.145958,92.42517,800.2804,9620
247.239,12.14%,3.145658,92.42716,801.088,9630
247.4957,12.05%,3.145402,92.42726,801.8956,9640
247.7525,11.96%,3.145105,92.425,802.7031,9650
248.0092,11.86%,3.144852,92.42538,803.5106,9660
248.266,11.77%,3.144589,92.42699,804.3179,9670
248.5227,11.68%,3.144326,92.42549,805.1252,9680
248.7794,11.59%,3.144042,92.42279,805.9325,9690
249.0362,11.50%,3.143781,92.42575,806.7397,9700
249.2929,11.41%,3.143486,92.4281,807.5468,9710
249.5497,11.32%,3.143234,92.42552,808.3538,9720
249.8064,11.23%,3.142971,92.42888,809.1607,9730
250.0631,11.13%,3.142689,92.42266,809.9676,9740
250.3199,11.04%,3.142389,92.42775,810.7744,9750
250.5766,10.95%,3.142103,92.42739,811.5812,9760
250.8333,10.86%,3.141814,92.42388,812.3878,9770
251.0901,10.77%,3.141502,92.42621,813.1944,9780
251.3468,10.68%,3.141214,92.42728,814.0009,9790
251.6036,10.59%,3.140904,92.42491,814.8074,9800
251.8603,10.50%,3.140596,92.42372,815.6137,9810
252.1171,10.40%,3.140267,92.42467,816.42,9820
252.3738,10.31%,3.139954,92.42611,817.2262,9830
252.6305,10.22%,3.139635,92.42455,818.0323,9840
252.8873,10.13%,3.13933,92.4255,818.8383,9850
253.144,10.04%,3.13899,92.42808,819.6443,9860
253.4007,9.95%,3.138661,92.42575,820.4501,9870
253.6575,9.86%,3.138305,92.42353,821.2559,9880
253.9142,9.77%,3.13794,92.42467,822.0616,9890
254.171,9.67%,3.137556,92.4248,822.8672,9900
254.4277,9.58%,3.137174,92.42915,823.6727,9910
254.6844,9.49%,3.136795,92.42469,824.478,9920
254.9412,9.40%,3.136398,92.42655,825.2833,9930
255.1979,9.31%,3.135967,92.42797,826.0885,9940
255.4547,9.22%,3.135547,92.42645,826.8936,9950
255.7114,9.13%,3.135102,92.429,827.6985,9960
255.9681,9.04%,3.134677,92.42448,828.5034,9970
256.2249,8.94%,3.13424,92.42585,829.3082,9980
256.4816,8.85%,3.133759,92.42799,830.1128,9990
256.7384,8.76%,3.133275,92.42648,830.9173,10000
256.9951,8.67%,3.132778,92.42483,831.7217,10010
257.2518,8.58%,3.132263,92.4294,832.5259,10020
257.5086,8.49%,3.13173,92.4266,833.33,10030
257.7653,8.40%,3.131191,92.42598,834.134,10040
258.0221,8.31%,3.130623,92.42397,834.9378,10050
258.2788,8.21%,3.130042,92.4268,835.7415,10060
