Ah,SOC,V,A,Wh,time
87.68446,69.03%,3.292206,28.00842,289.7849,11270
87.76226,69.00%,3.292145,28.00836,290.041,11280
87.84006,68.97%,3.292066,28.00982,290.2972,11290
87.91786,68.94%,3.29203,28.00988,290.5533,11300
87.99567,68.92%,3.291955,28.00924,290.8094,11310
88.07347,68.89%,3.29185,28.01047,291.0656,11320
88.15128,68.86%,3.291822,28.00895,291.3217,11330
88.22908,68.83%,3.291745,28.00895,291.5778,11340
88.30688,68.81%,3.291648,28.00951,291.8339,11350
88.38468,68.78%,3.291574,28.00947,292.09,11360
88.46249,68.75%,3.291502,28.00819,292.3461,11370
88.54029,68.72%,3.291425,28.00854,292.6022,11380
88.6181,68.70%,3.291381,28.00894,292.8582,11390
88.6959,68.67%,3.291292,28.00958,293.1143,11400
88.7737,68.64%,3.291234,28.00801,293.3704,11410
88.8515,68.61%,3.291154,28.00965,293.6265,11420
88.92931,68.59%,3.291071,28.00842,293.8825,11430
89.00711,68.56%,3.291003,28.01011,294.1386,11440
89.08492,68.53%,3.290933,28.00865,294.3946,11450
89.16272,68.50%,3.29085,28.00918,294.6507,11460
89.24052,68.48%,3.290744,28.00988,294.9067,11470
89.31832,68.45%,3.29071,28.00877,295.1627,11480
89.39613,68.42%,3.290621,28.00819,295.4187,11490
89.47392,68.39%,3.290545,28.00936,295.6747,11500
89.55173,68.37%,3.290464,28.00796,295.9308,11510
89.62953,68.34%,3.290398,28.00912,296.1868,11520
89.70733,68.31%,3.290299,28.00871,296.4428,11530
89.78513,68.28%,3.290231,28.00865,296.6988,11540
89.86294,68.26%,3.290154,28.00759,296.9547,11550
89.94074,68.23%,3.290072,28.00696,297.2107,11560
90.01854,68.20%,3.289979,28.00847,297.4667,11570
90.09634,68.17%,3.289911,28.00836,297.7227,11580
90.17415,68.15%,3.289855,28.00813,297.9786,11590
90.25195,68.12%,3.289779,28.00877,298.2346,11600
90.32975,68.09%,3.289696,28.00877,298.4905,11610
90.40755,68.06%,3.289601,28.00942,298.7465,11620
90.48536,68.04%,3.289495,28.0096,299.0024,11630
90.56316,68.01%,3.289429,28.00877,299.2583,11640
90.64096,67.98%,3.289391,28.00931,299.5143,11650
90.71877,67.95%,3.289276,28.00848,299.7702,11660
90.79657,67.93%,3.289206,28.01017,300.0261,11670
90.87437,67.90%,3.289102,28.0089,300.282,11680
90.95217,67.87%,3.289024,28.00882,300.5379,11690
91.02998,67.84%,3.288932,28.0096,300.7938,11700
91.10778,67.82%,3.288837,28.01024,301.0497,11710
91.18559,67.79%,3.288756,28.00876,301.3055,11720
91.26338,67.76%,3.288688,28.00843,301.5614,11730
91.34119,67.73%,3.288606,28.00994,301.8173,11740
91.41899,67.71%,3.288514,28.00858,302.0732,11750
91.4968,67.68%,3.288449,28.00906,302.329,11760
91.57459,67.65%,3.288319,28.01,302.5848,11770
91.6524,67.62%,3.288273,28.00813,302.8407,11780
91.7302,67.60%,3.288194,28.00975,303.0965,11790
91.80801,67.57%,3.288109,28.00929,303.3523,11800
91.88581,67.54%,3.288029,28.00918,303.6082,11810
91.96361,67.51%,3.287931,28.00877,303.864,11820
92.04141,67.49%,3.287846,28.00953,304.1198,11830
92.11922,67.46%,3.287768,28.00836,304.3756,11840
92.19701,67.43%,3.287683,28.00755,304.6314,11850
92.27482,67.40%,3.287625,28.00865,304.8871,11860
92.35262,67.38%,3.287496,28.0097,305.1429,11870
92.43042,67.35%,3.287416,28.00907,305.3987,11880
92.50822,67.32%,3.287326,28.0086,305.6545,11890
92.58603,67.29%,3.287248,28.00777,305.9102,11900
92.66383,67.27%,3.287161,28.00975,306.166,11910
92.74163,67.24%,3.287072,28.00842,306.4217,11920
92.81944,67.21%,3.28697,28.00913,306.6775,11930
92.89724,67.18%,3.286881,28.00848,306.9332,11940
92.97504,67.16%,3.2868,28.00994,307.1889,11950
93.05284,67.13%,3.286726,28.00796,307.4446,11960
93.13065,67.10%,3.286631,28.00796,307.7003,11970
93.20845,67.07%,3.286546,28.00895,307.9561,11980
93.28625,67.05%,3.286456,28.0076,308.2118,11990
93.36405,67.02%,3.286378,28.00866,308.4674,12000
93.44186,66.99%,3.286287,28.00916,308.7231,12010
93.51966,66.96%,3.286223,28.00744,308.9788,12020
93.59746,66.94%,3.286121,28.00941,309.2345,12030
93.67526,66.91%,3.286026,28.00817,309.4901,12040
93.75306,66.88%,3.285941,28.0086,309.7458,12050
93.83086,66.85%,3.285843,28.01011,310.0015,12060
93.90867,66.83%,3.285737,28.00924,310.2571,12070
93.98647,66.80%,3.285678,28.00818,310.5127,12080
94.06427,66.77%,3.285563,28.00877,310.7684,12090
94.14207,66.74%,3.285498,28.00878,311.024,12100
94.21988,66.72%,3.28543,28.00726,311.2796,12110
94.29768,66.69%,3.285311,28.00905,311.5352,12120
94.37548,66.66%,3.285233,28.00808,311.7908,12130
94.45329,66.63%,3.285133,28.009,312.0464,12140
94.53108,66.61%,3.285031,28.00958,312.302,12150
94.60889,66.58%,3.284946,28.00831,312.5576,12160
94.68669,66.55%,3.284853,28.00947,312.8131,12170
94.76449,66.52%,3.284782,28.00871,313.0687,12180
94.84229,66.50%,3.284683,28.00918,313.3242,12190
94.9201,66.47%,3.284583,28.00884,313.5798,12200
94.99789,66.44%,3.284513,28.00872,313.8354,12210
95.0757,66.41%,3.284428,28.00906,314.0909,12220
95.1535,66.39%,3.284322,28.00789,314.3464,12230
95.23131,66.36%,3.284242,28.00848,314.602,12240
95.30911,66.33%,3.284157,28.00841,314.8575,12250
95.38692,66.30%,3.284038,28.00971,315.113,12260
95.46471,66.28%,3.283949,28.01069,315.3685,12270
95.54252,66.25%,3.283877,28.00825,315.624,12280
95.62032,66.22%,3.283798,28.009,315.8795,12290
95.69813,66.19%,3.283692,28.01053,316.135,12300
95.77593,66.17%,3.283611,28.00994,316.3905,12310
95.85374,66.14%,3.283499,28.00959,316.6459,12320
95.93154,66.11%,3.283414,28.00946,316.9014,12330
96.00934,66.08%,3.283344,28.00789,317.1569,12340
96.08714,66.06%,3.28323,28.00854,317.4123,12350
96.16495,66.03%,3.283143,28.00924,317.6678,12360
96.24275,66.00%,3.283102,28.00765,317.9232,12370
96.32056,65.97%,3.282998,28.00912,318.1786,12380
96.39836,65.95%,3.282875,28.00942,318.4341,12390
96.47617,65.92%,3.282801,28.00935,318.6895,12400
96.55397,65.89%,3.282701,28.00948,318.9449,12410
96.63177,65.86%,3.282612,28.01071,319.2003,12420
96.70958,65.84%,3.282538,28.00837,319.4557,12430
96.78738,65.81%,3.282461,28.00994,319.7111,12440
96.86519,65.78%,3.282351,28.01012,319.9665,12450
96.94299,65.76%,3.282298,28.00976,320.2218,12460
97.0208,65.73%,3.28216,28.01071,320.4772,12470
97.0986,65.70%,3.28209,28.0106,320.7326,12480
97.17641,65.67%,3.282024,28.00914,320.9879,12490
97.25421,65.65%,3.281912,28.00929,321.2433,12500
97.33202,65.62%,3.281838,28.01117,321.4987,12510
97.40982,65.59%,3.281753,28.00976,321.754,12520
97.48763,65.56%,3.28166,28.0089,322.0093,12530
97.56543,65.54%,3.28156,28.00982,322.2646,12540
97.64323,65.51%,3.281496,28.01082,322.52,12550
97.72104,65.48%,3.281428,28.01018,322.7753,12560
97.79884,65.45%,3.281337,28.01087,323.0306,12570
97.87665,65.43%,3.281261,28.01018,323.2859,12580
97.95445,65.40%,3.281178,28.00924,323.5412,12590
98.03225,65.37%,3.281093,28.00843,323.7964,12600
98.11005,65.34%,3.280995,28.00943,324.0517,12610
98.18786,65.32%,3.280909,28.00889,324.307,12620
98.26566,65.29%,3.280868,28.0086,324.5623,12630
98.34347,65.26%,3.280745,28.00906,324.8175,12640
98.42127,65.23%,3.280679,28.00877,325.0728,12650
98.49907,65.21%,3.280601,28.00848,325.328,12660
98.57687,65.18%,3.280512,28.0087,325.5833,12670
98.65468,65.15%,3.280442,28.00999,325.8385,12680
98.73248,65.12%,3.280363,28.0096,326.0937,12690
98.81029,65.10%,3.280276,28.01006,326.3489,12700
98.88809,65.07%,3.280223,28.00911,326.6041,12710
98.9659,65.04%,3.2801,28.01023,326.8593,12720
99.04369,65.01%,3.280047,28.0093,327.1145,12730
99.1215,64.99%,3.279945,28.01018,327.3698,12740
99.1993,64.96%,3.27988,28.01064,327.6249,12750
99.27711,64.93%,3.279799,28.01053,327.8801,12760
99.35491,64.90%,3.279731,28.00853,328.1353,12770
99.43271,64.88%,3.27965,28.00901,328.3904,12780
99.51051,64.85%,3.279578,28.00843,328.6456,12790
99.58832,64.82%,3.279493,28.00871,328.9008,12800
99.66612,64.79%,3.279415,28.00825,329.1559,12810
99.74393,64.77%,3.279351,28.00854,329.4111,12820
99.82172,64.74%,3.279281,28.009,329.6662,12830
99.89953,64.71%,3.279213,28.00919,329.9214,12840
99.97733,64.68%,3.279143,28.00801,330.1765,12850
100.0551,64.66%,3.279046,28.00907,330.4316,12860
100.1329,64.63%,3.278984,28.00837,330.6867,12870
100.2107,64.60%,3.278921,28.00784,330.9418,12880
100.2885,64.57%,3.278831,28.00871,331.1969,12890
100.3663,64.55%,3.278755,28.00836,331.452,12900
100.4441,64.52%,3.278662,28.01023,331.7071,12910
100.5219,64.49%,3.2786,28.00848,331.9622,12920
100.5998,64.46%,3.278547,28.01104,332.2173,12930
100.6776,64.44%,3.278456,28.00825,332.4724,12940
100.7554,64.41%,3.278396,28.011,332.7274,12950
100.8332,64.38%,3.27829,28.01094,332.9825,12960
100.911,64.35%,3.278252,28.00883,333.2376,12970
100.9888,64.33%,3.27818,28.01053,333.4926,12980
101.0666,64.30%,3.27811,28.00936,333.7477,12990
101.1444,64.27%,3.278038,28.00872,334.0027,13000
101.2222,64.24%,3.277985,28.01071,334.2578,13010
101.3,64.22%,3.277902,28.00999,334.5128,13020
101.3778,64.19%,3.277822,28.00848,334.7678,13030
101.4556,64.16%,3.277752,28.01023,335.0229,13040
101.5334,64.13%,3.277703,28.00794,335.2779,13050
101.6112,64.11%,3.277647,28.00941,335.5329,13060
101.689,64.08%,3.277567,28.00858,335.7879,13070
101.7668,64.05%,3.277503,28.00876,336.0429,13080
101.8446,64.02%,3.277423,28.00994,336.2979,13090
101.9224,64.00%,3.277387,28.00924,336.5529,13100
102.0002,63.97%,3.277321,28.00853,336.8079,13110
102.078,63.94%,3.277249,28.00983,337.0629,13120
102.1558,63.91%,3.277162,28.00924,337.3179,13130
102.2336,63.89%,3.27709,28.01099,337.5728,13140
102.3114,63.86%,3.277054,28.00795,337.8278,13150
102.3892,63.83%,3.276979,28.01022,338.0828,13160
102.467,63.80%,3.276911,28.00959,338.3377,13170
102.5448,63.78%,3.276865,28.0089,338.5927,13180
102.6227,63.75%,3.276799,28.00836,338.8476,13190
102.7005,63.72%,3.276742,28.00754,339.1026,13200
102.7783,63.69%,3.276667,28.01,339.3575,13210
102.8561,63.67%,3.276631,28.00878,339.6124,13220
102.9339,63.64%,3.276574,28.009,339.8674,13230
103.0117,63.61%,3.276506,28.00911,340.1223,13240
103.0895,63.58%,3.276447,28.00813,340.3772,13250
103.1673,63.56%,3.276356,28.00866,340.6321,13260
103.2451,63.53%,3.276315,28.01011,340.8871,13270
103.3229,63.50%,3.276258,28.00924,341.142,13280
103.4007,63.47%,3.276188,28.01,341.3969,13290
103.4785,63.45%,3.276145,28.00818,341.6518,13300
103.5563,63.42%,3.276088,28.00854,341.9066,13310
103.6341,63.39%,3.276033,28.00894,342.1615,13320
103.7119,63.36%,3.275982,28.00994,342.4164,13330
103.7897,63.34%,3.275908,28.0097,342.6713,13340
103.8675,63.31%,3.275859,28.00959,342.9262,13350
103.9453,63.28%,3.275802,28.00958,343.1811,13360
104.0231,63.25%,3.275725,28.00983,343.4359,13370
104.1009,63.23%,3.275676,28.00941,343.6908,13380
104.1787,63.20%,3.275624,28.00889,343.9457,13390
104.2565,63.17%,3.275539,28.01054,344.2005,13400
104.3344,63.14%,3.275516,28.01047,344.4554,13410
104.4122,63.12%,3.27545,28.01047,344.7102,13420
104.49,63.09%,3.275414,28.00935,344.9651,13430
104.5678,63.06%,3.275356,28.01129,345.2199,13440
104.6456,63.03%,3.275307,28.00959,345.4748,13450
104.7234,63.01%,3.275263,28.00912,345.7296,13460
104.8012,62.98%,3.275208,28.01,345.9844,13470
104.879,62.95%,3.275131,28.01106,346.2393,13480
104.9568,62.92%,3.275095,28.00958,346.4941,13490
105.0346,62.90%,3.275048,28.01105,346.7489,13500
105.1124,62.87%,3.275006,28.00994,347.0037,13510
105.1902,62.84%,3.274938,28.00865,347.2585,13520
105.268,62.81%,3.274889,28.00871,347.5133,13530
105.3458,62.79%,3.274832,28.00953,347.7681,13540
105.4236,62.76%,3.274773,28.00972,348.0229,13550
105.5014,62.73%,3.274754,28.00982,348.2777,13560
105.5792,62.70%,3.274709,28.00848,348.5325,13570
105.657,62.68%,3.274656,28.01023,348.7873,13580
105.7348,62.65%,3.274611,28.01104,349.0421,13590
105.8126,62.62%,3.274546,28.00872,349.2968,13600
105.8904,62.59%,3.274491,28.00928,349.5516,13610
105.9682,62.57%,3.274431,28.00806,349.8064,13620
106.0461,62.54%,3.274397,28.01164,350.0612,13630
106.1239,62.51%,3.27434,28.01135,350.3159,13640
106.2017,62.48%,3.274325,28.00935,350.5707,13650
106.2795,62.46%,3.274255,28.00866,350.8254,13660
106.3573,62.43%,3.274227,28.00965,351.0802,13670
106.4351,62.40%,3.274164,28.00848,351.3349,13680
106.5129,62.37%,3.274128,28.01023,351.5897,13690
106.5907,62.35%,3.274096,28.00789,351.8444,13700
106.6685,62.32%,3.274049,28.00895,352.0991,13710
106.7463,62.29%,3.273999,28.00777,352.3539,13720
106.8241,62.26%,3.273958,28.00789,352.6086,13730
106.9019,62.24%,3.27391,28.0076,352.8633,13740
106.9797,62.21%,3.273865,28.0093,353.118,13750
107.0575,62.18%,3.273803,28.00919,353.3727,13760
107.1353,62.15%,3.273746,28.00872,353.6274,13770
107.2131,62.13%,3.273729,28.00981,353.8821,13780
107.2909,62.10%,3.273686,28.01001,354.1368,13790
107.3687,62.07%,3.273653,28.00971,354.3915,13800
107.4465,62.04%,3.273585,28.00853,354.6462,13810
107.5243,62.02%,3.273551,28.00854,354.9009,13820
107.6021,61.99%,3.273494,28.00882,355.1556,13830
107.6799,61.96%,3.273458,28.00976,355.4103,13840
107.7577,61.93%,3.273407,28.00843,355.665,13850
107.8355,61.91%,3.273379,28.00918,355.9197,13860
107.9133,61.88%,3.273294,28.00918,356.1743,13870
107.9911,61.85%,3.273266,28.00925,356.429,13880
108.0689,61.82%,3.273216,28.00848,356.6837,13890
108.1467,61.80%,3.273203,28.01018,356.9384,13900
108.2245,61.77%,3.273158,28.00825,357.193,13910
108.3024,61.74%,3.273093,28.01,357.4477,13920
108.3802,61.71%,3.27308,28.00889,357.7024,13930
108.458,61.69%,3.273029,28.00907,357.957,13940
108.5358,61.66%,3.27298,28.00947,358.2117,13950
108.6136,61.63%,3.272938,28.01018,358.4663,13960
108.6914,61.60%,3.27291,28.01052,358.721,13970
108.7692,61.58%,3.272887,28.01059,358.9756,13980
108.847,61.55%,3.272863,28.00912,359.2303,13990
108.9248,61.52%,3.272793,28.01071,359.4849,14000
109.0026,61.49%,3.272772,28.01035,359.7395,14010
109.0804,61.47%,3.272717,28.00849,359.9942,14020
109.1582,61.44%,3.272687,28.01018,360.2488,14030
109.236,61.41%,3.272651,28.01048,360.5034,14040
109.3138,61.39%,3.272602,28.01071,360.7581,14050
109.3916,61.36%,3.272577,28.01053,361.0127,14060
109.4694,61.33%,3.272543,28.00971,361.2673,14070
109.5472,61.30%,3.272494,28.00953,361.5219,14080
109.625,61.28%,3.27245,28.01023,361.7766,14090
109.7028,61.25%,3.272403,28.00998,362.0312,14100
109.7806,61.22%,3.272375,28.01099,362.2858,14110
109.8585,61.19%,3.272371,28.00858,362.5404,14120
109.9362,61.17%,3.272329,28.01011,362.795,14130
110.0141,61.14%,3.272314,28.00866,363.0496,14140
110.0919,61.11%,3.272257,28.00867,363.3042,14150
110.1697,61.08%,3.272229,28.0093,363.5587,14160
110.2475,61.06%,3.27218,28.00919,363.8134,14170
110.3253,61.03%,3.272159,28.00837,364.0679,14180
110.4031,61.00%,3.272112,28.01041,364.3225,14190
110.4809,60.97%,3.272061,28.00762,364.5771,14200
110.5587,60.95%,3.27204,28.00947,364.8317,14210
110.6365,60.92%,3.271985,28.00987,365.0863,14220
110.7143,60.89%,3.27196,28.00983,365.3409,14230
110.7921,60.86%,3.27193,28.00972,365.5954,14240
110.8699,60.84%,3.271913,28.00889,365.85,14250
110.9477,60.81%,3.27186,28.00941,366.1046,14260
111.0255,60.78%,3.27183,28.00924,366.3591,14270
111.1033,60.75%,3.271784,28.00871,366.6136,14280
111.1811,60.73%,3.27175,28.00924,366.8682,14290
111.2589,60.70%,3.271716,28.00901,367.1228,14300
111.3367,60.67%,3.271656,28.01007,367.3773,14310
111.4145,60.64%,3.271661,28.01023,367.6319,14320
111.4923,60.62%,3.271603,28.00994,367.8864,14330
111.5701,60.59%,3.271578,28.01094,368.141,14340
111.6479,60.56%,3.27155,28.01023,368.3955,14350
111.7258,60.53%,3.271529,28.00978,368.6501,14360
111.8036,60.51%,3.271499,28.00889,368.9046,14370
111.8814,60.48%,3.271457,28.00999,369.1591,14380
111.9592,60.45%,3.271416,28.00965,369.4137,14390
112.037,60.42%,3.271395,28.01229,369.6682,14400
112.1148,60.40%,3.271366,28.01093,369.9228,14410
112.1926,60.37%,3.271329,28.00935,370.1773,14420
112.2704,60.34%,3.271304,28.01199,370.4318,14430
112.3482,60.31%,3.271293,28.00972,370.6863,14440
112.426,60.29%,3.271255,28.00936,370.9409,14450
112.5038,60.26%,3.27124,28.00883,371.1954,14460
112.5816,60.23%,3.271189,28.01035,371.4499,14470
112.6594,60.20%,3.271143,28.01012,371.7044,14480
112.7372,60.18%,3.27113,28.01088,371.9589,14490
112.815,60.15%,3.271083,28.0093,372.2134,14500
112.8928,60.12%,3.271064,28.00912,372.4679,14510
112.9706,60.09%,3.271047,28.00942,372.7224,14520
113.0484,60.07%,3.27102,28.01071,372.9769,14530
113.1262,60.04%,3.27096,28.00884,373.2314,14540
113.204,60.01%,3.270958,28.01007,373.4859,14550
113.2818,59.98%,3.27089,28.00861,373.7404,14560
113.3596,59.96%,3.270895,28.00918,373.9949,14570
113.4375,59.93%,3.270871,28.00948,374.2494,14580
113.5153,59.90%,3.270831,28.00934,374.5039,14590
113.5931,59.87%,3.270806,28.00994,374.7584,14600
113.6709,59.85%,3.270767,28.00878,375.0128,14610
113.7487,59.82%,3.270752,28.00908,375.2673,14620
113.8265,59.79%,3.270697,28.00994,375.5218,14630
113.9043,59.76%,3.270687,28.00983,375.7762,14640
113.9821,59.74%,3.270682,28.01111,376.0307,14650
114.0599,59.71%,3.270629,28.00942,376.2852,14660
114.1377,59.68%,3.270612,28.00989,376.5397,14670
114.2155,59.65%,3.270572,28.00883,376.7941,14680
114.2933,59.63%,3.270557,28.00919,377.0486,14690
114.3711,59.60%,3.270519,28.00831,377.303,14700
114.4489,59.57%,3.270491,28.00878,377.5575,14710
114.5267,59.54%,3.270474,28.00901,377.812,14720
114.6045,59.52%,3.270449,28.00824,378.0664,14730
114.6823,59.49%,3.270432,28.00836,378.3209,14740
114.7601,59.46%,3.270385,28.00848,378.5753,14750
114.8379,59.43%,3.270373,28.00954,378.8297,14760
114.9157,59.41%,3.270351,28.00954,379.0842,14770
114.9935,59.38%,3.270313,28.00836,379.3386,14780
115.0713,59.35%,3.270267,28.00796,379.5931,14790
115.1491,59.32%,3.270269,28.00732,379.8475,14800
115.2269,59.30%,3.270226,28.00977,380.102,14810
115.3047,59.27%,3.270184,28.00931,380.3564,14820
115.3825,59.24%,3.27018,28.0099,380.6108,14830
115.4603,59.21%,3.270154,28.00847,380.8652,14840
115.5381,59.19%,3.270154,28.00983,381.1197,14850
115.616,59.16%,3.270114,28.00801,381.3741,14860
115.6938,59.13%,3.27008,28.00901,381.6285,14870
115.7716,59.10%,3.270035,28.01167,381.8829,14880
115.8494,59.08%,3.270042,28.0086,382.1374,14890
115.9272,59.05%,3.270003,28.00924,382.3918,14900
116.005,59.02%,3.269984,28.00913,382.6462,14910
116.0828,58.99%,3.26994,28.00871,382.9006,14920
116.1606,58.97%,3.2699,28.00989,383.155,14930
116.2384,58.94%,3.269876,28.00795,383.4094,14940
116.3162,58.91%,3.269855,28.01093,383.6638,14950
116.394,58.88%,3.269849,28.0093,383.9182,14960
116.4718,58.86%,3.269817,28.0093,384.1727,14970
116.5496,58.83%,3.269821,28.00941,384.4271,14980
116.6274,58.80%,3.269772,28.00953,384.6815,14990
116.7052,58.77%,3.269762,28.00994,384.9359,15000
116.783,58.75%,3.269732,28.01012,385.1902,15010
116.8608,58.72%,3.269713,28.00959,385.4446,15020
116.9386,58.69%,3.269706,28.00865,385.699,15030
117.0164,58.66%,3.269685,28.00784,385.9534,15040
117.0942,58.64%,3.26967,28.00842,386.2078,15050
117.172,58.61%,3.269605,28.00971,386.4622,15060
117.2498,58.58%,3.269596,28.01048,386.7166,15070
117.3276,58.55%,3.269577,28.00982,386.971,15080
117.4054,58.53%,3.269562,28.00789,387.2254,15090
117.4832,58.50%,3.269522,28.00901,387.4797,15100
117.561,58.47%,3.269507,28.0096,387.7341,15110
117.6388,58.44%,3.269452,28.00901,387.9885,15120
117.7166,58.42%,3.269467,28.00877,388.2429,15130
117.7944,58.39%,3.269433,28.00905,388.4972,15140
117.8722,58.36%,3.269399,28.01,388.7516,15150
117.9501,58.33%,3.269369,28.00913,389.006,15160
118.0279,58.31%,3.269365,28.00865,389.2603,15170
118.1057,58.28%,3.269318,28.00953,389.5147,15180
118.1835,58.25%,3.269322,28.00895,389.7691,15190
118.2613,58.22%,3.269295,28.00871,390.0234,15200
118.3391,58.20%,3.269261,28.0093,390.2778,15210
118.4169,58.17%,3.269259,28.00994,390.5322,15220
118.4947,58.14%,3.269225,28.00976,390.7865,15230
118.5725,58.11%,3.269202,28.01012,391.0409,15240
118.6503,58.09%,3.269155,28.00941,391.2952,15250
118.7281,58.06%,3.269174,28.00848,391.5496,15260
118.8059,58.03%,3.269142,28.00971,391.804,15270
118.8837,58.00%,3.269127,28.00901,392.0583,15280
118.9615,57.98%,3.26911,28.00972,392.3127,15290
119.0393,57.95%,3.269059,28.00943,392.567,15300
119.1171,57.92%,3.269047,28.01047,392.8214,15310
119.1949,57.89%,3.269049,28.00942,393.0757,15320
119.2727,57.87%,3.269025,28.00925,393.33,15330
119.3505,57.84%,3.268991,28.01078,393.5844,15340
119.4283,57.81%,3.268974,28.00813,393.8387,15350
119.5061,57.78%,3.268953,28.00879,394.093,15360
119.5839,57.76%,3.268917,28.00854,394.3474,15370
119.6617,57.73%,3.268928,28.00766,394.6017,15380
119.7395,57.70%,3.268881,28.01053,394.856,15390
119.8173,57.67%,3.268881,28.00777,395.1104,15400
119.8951,57.65%,3.268856,28.01013,395.3647,15410
119.973,57.62%,3.268817,28.0103,395.619,15420
120.0508,57.59%,3.268796,28.00976,395.8734,15430
120.1286,57.56%,3.268779,28.01016,396.1277,15440
120.2064,57.54%,3.268781,28.00988,396.382,15450
120.2842,57.51%,3.268739,28.00873,396.6363,15460
120.362,57.48%,3.268716,28.0082,396.8907,15470
120.4398,57.45%,3.268707,28.00912,397.145,15480
120.5176,57.43%,3.268692,28.00806,397.3993,15490
120.5954,57.40%,3.26865,28.01094,397.6536,15500
120.6732,57.37%,3.268633,28.00965,397.9079,15510
120.751,57.34%,3.268635,28.00847,398.1622,15520
120.8288,57.32%,3.26861,28.00877,398.4166,15530
120.9066,57.29%,3.268597,28.00971,398.6709,15540
120.9844,57.26%,3.268578,28.00937,398.9252,15550
121.0622,57.23%,3.268574,28.00737,399.1795,15560
121.14,57.21%,3.268548,28.00995,399.4338,15570
121.2178,57.18%,3.268525,28.01088,399.6881,15580
121.2956,57.15%,3.268499,28.01175,399.9424,15590
121.3734,57.12%,3.268476,28.01064,400.1967,15600
121.4512,57.10%,3.268466,28.01077,400.451,15610
121.529,57.07%,3.268438,28.00871,400.7053,15620
121.6068,57.04%,3.268423,28.00889,400.9596,15630
121.6846,57.02%,3.268404,28.00936,401.2139,15640
121.7624,56.99%,3.268406,28.00924,401.4682,15650
121.8402,56.96%,3.268361,28.00941,401.7225,15660
121.9181,56.93%,3.268344,28.00919,401.9767,15670
121.9958,56.91%,3.268336,28.00942,402.231,15680
122.0737,56.88%,3.268315,28.00984,402.4853,15690
122.1515,56.85%,3.268281,28.00982,402.7396,15700
122.2293,56.82%,3.268285,28.00831,402.9939,15710
122.3071,56.80%,3.268261,28.00995,403.2482,15720
122.3849,56.77%,3.268232,28.00948,403.5025,15730
122.4627,56.74%,3.268249,28.00918,403.7567,15740
122.5405,56.71%,3.268236,28.00836,404.011,15750
122.6183,56.69%,3.2682,28.0079,404.2653,15760
122.6961,56.66%,3.268175,28.00976,404.5196,15770
122.7739,56.63%,3.268173,28.00914,404.7739,15780
122.8517,56.60%,3.268141,28.00977,405.0281,15790
122.9295,56.58%,3.268111,28.01017,405.2824,15800
123.0073,56.55%,3.268107,28.00958,405.5367,15810
123.0851,56.52%,3.26809,28.0099,405.791,15820
123.1629,56.49%,3.268077,28.00852,406.0452,15830
123.2407,56.47%,3.268054,28.00989,406.2995,15840
123.3185,56.44%,3.268032,28.01099,406.5537,15850
123.3963,56.41%,3.268037,28.00912,406.808,15860
123.4741,56.38%,3.267998,28.01083,407.0623,15870
123.5519,56.36%,3.267984,28.01123,407.3166,15880
123.6297,56.33%,3.267969,28.01005,407.5708,15890
123.7075,56.30%,3.267948,28.00959,407.8251,15900
123.7853,56.27%,3.267935,28.0096,408.0793,15910
123.8631,56.25%,3.267931,28.00987,408.3336,15920
123.9409,56.22%,3.26791,28.00949,408.5879,15930
124.0188,56.19%,3.267882,28.01041,408.8421,15940
124.0966,56.16%,3.267848,28.00932,409.0963,15950
124.1744,56.14%,3.267848,28.00959,409.3506,15960
124.2522,56.11%,3.267831,28.00947,409.6049,15970
124.33,56.08%,3.267825,28.00899,409.8591,15980
124.4078,56.05%,3.267795,28.00983,410.1134,15990
124.4856,56.03%,3.267767,28.01,410.3676,16000
124.5634,56.00%,3.267744,28.01011,410.6219,16010
124.6412,55.97%,3.267738,28.009,410.8761,16020
124.719,55.94%,3.267719,28.00801,411.1303,16030
124.7968,55.92%,3.267714,28.00918,411.3846,16040
124.8746,55.89%,3.267676,28.00948,411.6388,16050
124.9524,55.86%,3.267695,28.0103,411.8931,16060
125.0302,55.83%,3.267655,28.00859,412.1473,16070
125.108,55.81%,3.267653,28.00948,412.4016,16080
125.1858,55.78%,3.267651,28.00935,412.6558,16090
125.2636,55.75%,3.267619,28.00906,412.91,16100
125.3414,55.72%,3.267615,28.0106,413.1642,16110
125.4192,55.70%,3.267578,28.0103,413.4185,16120
125.497,55.67%,3.267576,28.01011,413.6727,16130
125.5748,55.64%,3.267547,28.00935,413.9269,16140
125.6526,55.61%,3.267534,28.00854,414.1812,16150
125.7304,55.59%,3.267532,28.00911,414.4354,16160
125.8083,55.56%,3.267515,28.00959,414.6896,16170
125.8861,55.53%,3.267504,28.00824,414.9438,16180
125.9639,55.50%,3.267464,28.00942,415.1981,16190
126.0417,55.48%,3.267458,28.00888,415.4523,16200
126.1195,55.45%,3.267437,28.00825,415.7065,16210
126.1973,55.42%,3.267443,28.00726,415.9607,16220
126.2751,55.39%,3.267419,28.0093,416.2149,16230
126.3529,55.37%,3.267396,28.00941,416.4691,16240
126.4307,55.34%,3.267394,28.00888,416.7234,16250
126.5085,55.31%,3.267381,28.00866,416.9776,16260
126.5863,55.28%,3.267381,28.01128,417.2318,16270
126.6641,55.26%,3.267345,28.00819,417.486,16280
