Ah,SOC,V,A,Wh,time,tp,tn,tb,ta
119.4555,57.54%,3.234963,-140.0745,-389.1224,3070,39.04,38.54,37.14,35.18
119.8446,57.40%,3.234839,-140.0798,-390.3811,3080,38.91,38.58,37.11,35.22
120.2337,57.26%,3.234753,-140.0773,-391.6398,3090,39.01,38.56,37.02,35.2
120.6228,57.12%,3.234648,-140.081,-392.8985,3100,39.02,38.59,37.1,35.27
121.0119,56.98%,3.234546,-140.0771,-394.1571,3110,39.03,38.59,37.05,35.26
121.401,56.85%,3.234425,-140.0828,-395.4156,3120,39.11,38.55,37.08,35.22
121.7901,56.71%,3.23433,-140.0805,-396.6742,3130,38.99,38.54,37.11,35.19
122.1792,56.57%,3.234209,-140.0794,-397.9326,3140,38.96,38.55,37.08,35.27
122.5683,56.43%,3.234129,-140.0791,-399.1911,3150,38.96,38.61,37.11,35.19
122.9574,56.29%,3.234011,-140.0807,-400.4495,3160,39,38.58,37.14,35.25
123.3465,56.15%,3.233922,-140.0798,-401.7079,3170,39.08,38.51,37.12,35.2
123.7357,56.02%,3.23382,-140.0775,-402.9662,3180,38.93,38.45,37.15,35.23
124.1248,55.88%,3.233734,-140.0741,-404.2245,3190,38.99,38.55,37.11,35.15
124.5139,55.74%,3.233607,-140.0775,-405.4827,3200,39,38.56,37.02,35.16
124.903,55.60%,3.233505,-140.0768,-406.7409,3210,39.06,38.58,37.06,35.17
125.2921,55.46%,3.2334,-140.0798,-407.9991,3220,38.97,38.49,37.02,35.22
125.6812,55.32%,3.233333,-140.0748,-409.2572,3230,39.01,38.55,37.02,35.13
126.0703,55.19%,3.233196,-140.0791,-410.5153,3240,39.07,38.61,37.08,35.18
126.4594,55.05%,3.233104,-140.0816,-411.7733,3250,39.03,38.56,37.03,35.15
126.8485,54.91%,3.233005,-140.0807,-413.0313,3260,39.02,38.5,37.07,35.15
127.2376,54.77%,3.23291,-140.0791,-414.2893,3270,38.99,38.52,37.06,35.14
127.6267,54.63%,3.232789,-140.0791,-415.5472,3280,39.05,38.52,37.09,35.16
128.0158,54.49%,3.232697,-140.0775,-416.8051,3290,38.95,38.54,37.11,35.16
128.4049,54.36%,3.232592,-140.0824,-418.063,3300,38.98,38.52,37.03,35.22
128.7941,54.22%,3.232506,-140.0764,-419.3207,3310,38.96,38.43,37.03,35.09
129.1832,54.08%,3.232397,-140.0823,-420.5785,3320,39,38.45,37.09,35.17
129.5723,53.94%,3.232264,-140.0803,-421.8362,3330,38.96,38.47,37.03,35.19
129.9614,53.80%,3.232178,-140.0784,-423.0939,3340,38.93,38.49,37,35.21
130.3505,53.66%,3.23206,-140.0796,-424.3516,3350,39.02,38.48,37.01,35.16
130.7396,53.53%,3.231955,-140.0759,-425.6092,3360,38.91,38.42,37.01,35.12
131.1287,53.39%,3.23184,-140.0787,-426.8667,3370,38.89,38.4,36.98,35.17
131.5178,53.25%,3.231757,-140.075,-428.1242,3380,38.87,38.41,36.98,35.09
131.9069,53.11%,3.231624,-140.0736,-429.3817,3390,38.96,38.4,37.04,35.05
132.296,52.97%,3.231557,-140.0759,-430.6391,3400,38.98,38.44,36.98,35.15
132.6851,52.83%,3.231426,-140.0741,-431.8965,3410,39,38.45,36.99,35.17
133.0742,52.70%,3.23135,-140.0773,-433.1539,3420,38.97,38.49,37.07,35.18
133.4633,52.56%,3.231235,-140.0759,-434.4112,3430,38.95,38.43,37.04,35.28
133.8524,52.42%,3.231108,-140.0807,-435.6685,3440,39.06,38.44,37,35.23
134.2415,52.28%,3.231015,-140.0807,-436.9257,3450,39,38.61,37.02,35.26
134.6306,52.14%,3.230907,-140.0784,-438.1829,3460,39.05,38.51,37.05,35.25
135.0197,52.00%,3.230802,-140.0814,-439.44,3470,39,38.41,37.04,35.26
135.4089,51.87%,3.230665,-140.0826,-440.6971,3480,38.9,38.44,37.07,35.22
135.798,51.73%,3.230567,-140.0777,-441.9542,3490,38.87,38.34,36.9,35.17
136.1871,51.59%,3.230465,-140.0743,-443.2112,3500,38.99,38.46,36.97,35.12
136.5762,51.45%,3.230331,-140.0812,-444.4682,3510,38.96,38.31,36.97,35.1
136.9653,51.31%,3.230226,-140.0775,-445.7251,3520,38.9,38.48,37.05,35.13
137.3544,51.17%,3.23014,-140.0764,-446.982,3530,39.03,38.45,37,35.15
137.7435,51.04%,3.230032,-140.0803,-448.2389,3540,38.91,38.49,36.97,35.2
138.1326,50.90%,3.229901,-140.0817,-449.4957,3550,38.97,38.48,36.95,35.13
138.5217,50.76%,3.229803,-140.0782,-450.7524,3560,38.96,38.46,36.97,35.2
138.9108,50.62%,3.229691,-140.0752,-452.0092,3570,38.94,38.42,36.94,35.19
139.2999,50.48%,3.229545,-140.0794,-453.2658,3580,38.93,38.5,36.92,35.21
139.6891,50.34%,3.229427,-140.0757,-454.5225,3590,38.95,38.42,37.04,35.18
140.0782,50.21%,3.229344,-140.0805,-455.779,3600,38.97,38.38,36.95,35.17
140.4673,50.07%,3.229207,-140.0768,-457.0356,3610,38.93,38.39,36.97,35.16
140.8564,49.93%,3.229105,-140.0764,-458.2921,3620,38.8,38.4,36.93,35.17
141.2455,49.79%,3.228969,-140.0794,-459.5485,3630,38.94,38.49,36.95,35.2
141.6346,49.65%,3.228889,-140.081,-460.8049,3640,39,38.4,36.98,35.15
142.0237,49.51%,3.228762,-140.0796,-462.0613,3650,38.88,38.37,36.94,35.17
142.4128,49.38%,3.228657,-140.0762,-463.3176,3660,38.93,38.39,36.95,35.2
142.8019,49.24%,3.228532,-140.0775,-464.5738,3670,38.92,38.37,36.95,35.19
143.191,49.10%,3.228415,-140.0775,-465.83,3680,38.83,38.35,36.97,35.18
143.5801,48.96%,3.228306,-140.0775,-467.0862,3690,38.86,38.4,36.97,35.18
143.9692,48.82%,3.228176,-140.0773,-468.3423,3700,38.96,38.41,36.95,35.1
144.3583,48.68%,3.228055,-140.0775,-469.5984,3710,38.93,38.39,36.96,35.11
144.7474,48.55%,3.22794,-140.078,-470.8544,3720,38.89,38.5,36.94,35.2
145.1365,48.41%,3.227826,-140.0752,-472.1104,3730,38.91,38.43,36.88,35.09
145.5256,48.27%,3.227695,-140.0752,-473.3663,3740,38.91,38.43,36.95,35.22
145.9147,48.13%,3.227568,-140.0771,-474.6222,3750,38.9,38.47,36.93,35.23
146.3038,47.99%,3.227444,-140.0817,-475.8781,3760,38.89,38.39,36.97,35.11
146.6929,47.85%,3.22731,-140.0821,-477.1339,3770,38.95,38.34,36.89,35.18
147.082,47.72%,3.227202,-140.0761,-478.3896,3780,38.94,38.36,36.96,35.16
147.4712,47.58%,3.227068,-140.0784,-479.6453,3790,38.85,38.41,36.92,35.2
147.8603,47.44%,3.226931,-140.0796,-480.9009,3800,38.9,38.42,36.89,35.21
148.2494,47.30%,3.226851,-140.0766,-482.1565,3810,38.89,38.45,36.91,35.14
148.6385,47.16%,3.226699,-140.0722,-483.412,3820,38.97,38.51,36.97,35.26
149.0276,47.02%,3.226584,-140.0771,-484.6675,3830,39.07,38.47,36.92,35.29
149.4167,46.89%,3.226444,-140.0777,-485.923,3840,38.88,38.37,36.9,35.25
149.8058,46.75%,3.22631,-140.0759,-487.1784,3850,38.94,38.42,36.98,35.37
150.1949,46.61%,3.226205,-140.0768,-488.4337,3860,38.87,38.45,36.86,35.26
150.584,46.47%,3.226091,-140.0757,-489.6891,3870,38.97,38.41,36.9,35.29
150.9731,46.33%,3.225928,-140.0755,-490.9443,3880,38.94,38.3,36.99,35.18
151.3622,46.19%,3.225817,-140.0777,-492.1995,3890,38.96,38.4,36.88,35.22
151.7513,46.06%,3.225702,-140.0752,-493.4547,3900,38.88,38.43,36.87,35.2
152.1404,45.92%,3.225578,-140.0725,-494.7097,3910,38.88,38.44,36.89,35.22
152.5295,45.78%,3.225431,-140.0787,-495.9648,3920,38.87,38.47,36.9,35.23
152.9186,45.64%,3.225291,-140.0757,-497.2198,3930,38.87,38.41,36.9,35.21
153.3077,45.50%,3.225164,-140.0773,-498.4747,3940,38.93,38.35,36.91,35.23
153.6968,45.37%,3.22504,-140.0759,-499.7296,3950,38.9,38.35,36.94,35.13
154.0859,45.23%,3.224894,-140.0773,-500.9845,3960,38.93,38.34,36.93,35.18
154.475,45.09%,3.224763,-140.0793,-502.2393,3970,38.87,38.45,36.89,35.16
154.8641,44.95%,3.224636,-140.0734,-503.494,3980,39,38.5,36.92,35.18
155.2532,44.81%,3.224486,-140.0803,-504.7487,3990,38.91,38.49,36.93,35.14
155.6423,44.67%,3.224333,-140.0771,-506.0033,4000,38.92,38.42,37,35.18
156.0314,44.54%,3.224212,-140.0738,-507.2579,4010,38.95,38.41,36.95,35.23
156.4205,44.40%,3.22406,-140.0784,-508.5124,4020,38.92,38.42,36.83,35.25
156.8096,44.26%,3.223913,-140.0757,-509.7669,4030,38.89,38.41,36.87,35.18
157.1987,44.12%,3.223792,-140.0773,-511.0213,4040,38.87,38.48,36.9,35.25
157.5878,43.98%,3.223627,-140.083,-512.2757,4050,38.9,38.44,36.94,35.17
157.977,43.84%,3.22349,-140.0766,-513.53,4060,38.92,38.4,36.85,35.19
158.3661,43.71%,3.223375,-140.0759,-514.7842,4070,38.95,38.42,36.88,35.24
158.7552,43.57%,3.223238,-140.0812,-516.0385,4080,38.88,38.36,36.82,35.24
159.1443,43.43%,3.223079,-140.0759,-517.2926,4090,38.89,38.38,36.81,35.22
159.5334,43.29%,3.222945,-140.0736,-518.5467,4100,38.87,38.41,36.83,35.12
159.9225,43.15%,3.22278,-140.0812,-519.8007,4110,38.87,38.22,36.81,35.14
160.3116,43.01%,3.222605,-140.0789,-521.0547,4120,38.87,38.25,36.87,35.2
160.7007,42.88%,3.222487,-140.0787,-522.3086,4130,38.84,38.32,36.86,35.11
161.0898,42.74%,3.222318,-140.0833,-523.5624,4140,38.9,38.36,36.83,35.12
161.4789,42.60%,3.222181,-140.0762,-524.8163,4150,38.88,38.36,36.8,35.14
161.868,42.46%,3.222038,-140.0798,-526.07,4160,38.85,38.43,36.85,35.06
162.2571,42.32%,3.221888,-140.0743,-527.3237,4170,38.84,38.35,36.79,35.15
162.6462,42.18%,3.221691,-140.0828,-528.5773,4180,38.91,38.43,36.86,35.15
163.0353,42.05%,3.22158,-140.0794,-529.8309,4190,38.97,38.34,36.88,35.24
163.4245,41.91%,3.221395,-140.0805,-531.0844,4200,38.92,38.43,36.82,35.19
163.8136,41.77%,3.221242,-140.0777,-532.3378,4210,38.93,38.32,36.87,35.09
164.2027,41.63%,3.221092,-140.0748,-533.5912,4220,38.88,38.42,36.81,35.22
164.5918,41.49%,3.220895,-140.0828,-534.8445,4230,38.87,38.35,36.8,35.2
164.9809,41.35%,3.220771,-140.0768,-536.0978,4240,38.87,38.44,36.9,35.18
165.37,41.22%,3.220612,-140.0817,-537.351,4250,38.89,38.49,36.86,35.16
165.7591,41.08%,3.220465,-140.0789,-538.6041,4260,38.97,38.34,36.73,35.15
166.1482,40.94%,3.22029,-140.0782,-539.8572,4270,38.86,38.36,36.9,35.09
166.5373,40.80%,3.220109,-140.0791,-541.1102,4280,38.77,38.41,36.79,35.21
166.9264,40.66%,3.219956,-140.0766,-542.3632,4290,38.83,38.4,36.85,35.18
167.3155,40.52%,3.219787,-140.083,-543.6161,4300,38.73,38.39,36.79,35.2
167.7047,40.39%,3.219618,-140.0798,-544.8689,4310,38.84,38.37,36.85,35.16
168.0938,40.25%,3.219472,-140.0787,-546.1216,4320,38.81,38.38,36.83,35.17
168.4829,40.11%,3.219249,-140.0817,-547.3743,4330,38.82,38.27,36.74,35.17
168.872,39.97%,3.219112,-140.0787,-548.627,4340,38.83,38.34,36.76,35.16
169.2611,39.83%,3.218921,-140.0835,-549.8795,4350,38.78,38.46,36.85,35.15
169.6502,39.69%,3.218743,-140.0745,-551.132,4360,38.78,38.45,36.86,35.18
170.0393,39.56%,3.218571,-140.08,-552.3843,4370,38.8,38.32,36.8,35.15
170.4284,39.42%,3.21837,-140.0745,-553.6367,4380,38.85,38.41,36.8,35.16
170.8175,39.28%,3.218195,-140.0775,-554.8889,4390,38.76,38.4,36.82,35.23
171.2066,39.14%,3.217995,-140.0782,-556.1411,4400,38.96,38.45,36.8,35.21
171.5957,39.00%,3.217839,-140.0766,-557.3932,4410,38.87,38.4,36.84,35.18
171.9848,38.86%,3.217625,-140.083,-558.6453,4420,38.88,38.41,36.77,35.17
172.3739,38.73%,3.217431,-140.0789,-559.8972,4430,38.91,38.37,36.81,35.15
172.763,38.59%,3.217256,-140.0764,-561.1491,4440,38.88,38.4,36.83,35.18
173.1521,38.45%,3.21703,-140.0789,-562.4009,4450,38.86,38.36,36.75,35.17
173.5413,38.31%,3.216868,-140.0803,-563.6526,4460,38.94,38.36,36.86,35.15
173.9304,38.17%,3.216642,-140.0771,-564.9043,4470,38.87,38.38,36.83,35.19
174.3195,38.03%,3.216454,-140.0736,-566.1559,4480,38.8,38.37,36.81,35.17
174.7086,37.90%,3.216257,-140.0743,-567.4074,4490,38.83,38.37,36.8,35.19
175.0977,37.76%,3.216053,-140.0794,-568.6588,4500,38.86,38.36,36.77,35.18
175.4868,37.62%,3.215849,-140.0791,-569.9102,4510,38.88,38.35,36.77,35.06
175.8759,37.48%,3.215639,-140.0807,-571.1614,4520,38.8,38.27,36.81,35.15
176.265,37.34%,3.215416,-140.0777,-572.4126,4530,38.92,38.43,36.81,35.08
176.6541,37.20%,3.215222,-140.0826,-573.6637,4540,38.99,38.4,36.81,35.1
177.0432,37.07%,3.215002,-140.081,-574.9147,4550,38.96,38.37,36.8,35.07
177.4323,36.93%,3.214767,-140.0761,-576.1656,4560,38.87,38.28,36.76,35.07
177.8214,36.79%,3.214553,-140.0759,-577.4164,4570,38.81,38.41,36.76,35.03
178.2105,36.65%,3.214327,-140.0798,-578.6672,4580,38.82,38.44,36.83,34.98
178.5996,36.51%,3.214088,-140.0734,-579.9178,4590,38.88,38.35,36.85,34.94
178.9887,36.37%,3.213853,-140.075,-581.1684,4600,38.8,38.26,36.77,34.95
179.3778,36.24%,3.213601,-140.0794,-582.4189,4610,38.8,38.27,36.73,34.95
179.7669,36.10%,3.213391,-140.0794,-583.6693,4620,38.84,38.32,36.75,34.97
180.156,35.96%,3.213134,-140.0789,-584.9196,4630,38.84,38.36,36.79,34.98
180.5451,35.82%,3.21292,-140.078,-586.1698,4640,38.83,38.32,36.83,35
180.9342,35.68%,3.212681,-140.0739,-587.4199,4650,38.77,38.3,36.8,35.1
181.3233,35.54%,3.21242,-140.0789,-588.6699,4660,38.87,38.23,36.81,35.04
181.7124,35.41%,3.212156,-140.0787,-589.9198,4670,38.82,38.31,36.81,35.08
182.1016,35.27%,3.211908,-140.0824,-591.1696,4680,38.9,38.26,36.82,35.13
182.4907,35.13%,3.211615,-140.0748,-592.4193,4690,38.85,38.4,36.8,35.15
182.8798,34.99%,3.21137,-140.081,-593.6689,4700,38.89,38.41,36.87,35.14
183.2689,34.85%,3.211093,-140.0803,-594.9185,4710,38.89,38.37,36.85,35.2
183.658,34.71%,3.210813,-140.0784,-596.1678,4720,38.83,38.34,36.87,35.21
184.0471,34.58%,3.210561,-140.0778,-597.4172,4730,38.93,38.33,36.88,35.17
184.4362,34.44%,3.2103,-140.0752,-598.6664,4740,38.92,38.3,36.84,35.18
184.8253,34.30%,3.210023,-140.0771,-599.9155,4750,38.85,38.34,36.88,35.17
185.2144,34.16%,3.209737,-140.0771,-601.1644,4760,38.93,38.38,36.86,35.28
185.6035,34.02%,3.209469,-140.0794,-602.4133,4770,38.88,38.43,36.81,35.17
185.9926,33.88%,3.209147,-140.078,-603.662,4780,38.85,38.37,36.92,35.2
186.3817,33.75%,3.208883,-140.0782,-604.9107,4790,38.9,38.43,36.85,35.24
186.7708,33.61%,3.208591,-140.08,-606.1592,4800,38.87,38.41,36.88,35.28
187.1599,33.47%,3.208301,-140.0764,-607.4077,4810,38.88,38.43,36.82,35.29
187.549,33.33%,3.208011,-140.0768,-608.6559,4820,38.89,38.43,36.9,35.28
187.9381,33.19%,3.207677,-140.0762,-609.9041,4830,38.86,38.43,36.93,35.26
188.3272,33.05%,3.207374,-140.0794,-611.1522,4840,38.9,38.45,36.95,35.22
188.7163,32.92%,3.207097,-140.0755,-612.4001,4850,38.9,38.42,36.9,35.31
189.1054,32.78%,3.206757,-140.0743,-613.6479,4860,38.93,38.46,36.93,35.23
189.4946,32.64%,3.206445,-140.0759,-614.8957,4870,38.97,38.46,36.9,35.28
189.8837,32.50%,3.206114,-140.0796,-616.1432,4880,39.02,38.46,36.91,35.28
190.2728,32.36%,3.205792,-140.0771,-617.3907,4890,38.9,38.51,36.92,35.37
190.6619,32.23%,3.205461,-140.0768,-618.6381,4900,38.91,38.48,36.92,35.23
191.051,32.09%,3.205162,-140.0812,-619.8853,4910,38.98,38.48,36.94,35.2
191.4401,31.95%,3.204802,-140.0761,-621.1323,4920,38.93,38.39,36.94,35.15
191.8292,31.81%,3.204471,-140.0752,-622.3793,4930,38.94,38.37,36.88,35.2
192.2183,31.67%,3.204168,-140.0766,-623.6261,4940,39,38.4,36.98,35.19
192.6074,31.53%,3.203805,-140.0778,-624.8728,4950,38.99,38.39,37,35.19
192.9965,31.40%,3.20349,-140.0812,-626.1193,4960,38.93,38.44,36.99,35.22
193.3856,31.26%,3.203127,-140.0759,-627.3657,4970,38.94,38.41,37.02,35.25
193.7747,31.12%,3.202784,-140.0755,-628.6121,4980,38.99,38.39,37.07,35.22
194.1638,30.98%,3.202427,-140.08,-629.8582,4990,38.98,38.48,37.06,35.3
194.5529,30.84%,3.202096,-140.0762,-631.1042,5000,39.03,38.5,37.08,35.26
194.942,30.70%,3.201739,-140.0759,-632.3501,5010,39.01,38.5,37.12,35.22
195.3311,30.57%,3.20138,-140.0807,-633.5958,5020,39.06,38.47,37.02,35.19
195.7202,30.43%,3.201014,-140.0803,-634.8414,5030,39,38.53,37.04,35.23
196.1093,30.29%,3.200679,-140.0778,-636.0869,5040,39.1,38.52,37.11,35.13
196.4984,30.15%,3.200313,-140.0771,-637.3322,5050,39.02,38.48,37.08,35.23
196.8875,30.01%,3.199915,-140.0736,-638.5774,5060,38.98,38.5,37.15,35.27
197.2766,29.87%,3.19959,-140.0768,-639.8224,5070,39.01,38.56,37.08,35.25
197.6658,29.74%,3.199224,-140.0791,-641.0673,5080,39.03,38.47,37.1,35.21
198.0549,29.60%,3.19883,-140.0755,-642.3121,5090,38.98,38.38,37.09,35.18
198.444,29.46%,3.198454,-140.0748,-643.5567,5100,38.92,38.45,37.2,35.2
198.8331,29.32%,3.198072,-140.0814,-644.8011,5110,39.07,38.45,37.13,35.16
199.2222,29.18%,3.197677,-140.0805,-646.0454,5120,39.1,38.53,37.14,35.22
199.6113,29.04%,3.197308,-140.0759,-647.2896,5130,39.04,38.56,37.14,35.18
200.0004,28.91%,3.196935,-140.0789,-648.5336,5140,38.97,38.53,37.17,35.16
200.3895,28.77%,3.19655,-140.078,-649.7775,5150,39.04,38.5,37.15,35.17
200.7786,28.63%,3.196171,-140.0775,-651.0212,5160,39.11,38.55,37.16,35.18
201.1677,28.49%,3.195792,-140.0798,-652.2648,5170,39.13,38.56,37.17,35.09
201.5568,28.35%,3.195407,-140.0821,-653.5082,5180,39.15,38.56,37.2,35.11
201.9459,28.21%,3.195028,-140.0732,-654.7515,5190,39.08,38.56,37.24,35.15
202.335,28.08%,3.194643,-140.083,-655.9946,5200,39.07,38.58,37.26,35.2
202.7241,27.94%,3.194261,-140.0789,-657.2375,5210,39.02,38.54,37.3,35.14
203.1132,27.80%,3.193857,-140.0752,-658.4803,5220,39.03,38.59,37.31,35.14
203.5023,27.66%,3.193494,-140.0814,-659.723,5230,39.09,38.56,37.2,35.15
203.8914,27.52%,3.193125,-140.075,-660.9656,5240,39.14,38.58,37.28,35.1
204.2805,27.38%,3.192736,-140.0764,-662.2079,5250,39.16,38.58,37.27,35.1
204.6696,27.25%,3.192364,-140.0782,-663.4501,5260,39.11,38.64,37.31,35.19
205.0587,27.11%,3.191966,-140.0741,-664.6922,5270,39.13,38.52,37.38,35.23
205.4478,26.97%,3.191587,-140.078,-665.9341,5280,39.19,38.66,37.34,35.23
205.8369,26.83%,3.191227,-140.0762,-667.176,5290,39.14,38.63,37.33,35.19
206.226,26.69%,3.190826,-140.0757,-668.4175,5300,39.1,38.62,37.33,35.19
206.6151,26.55%,3.190441,-140.0798,-669.6591,5310,39.2,38.55,37.36,35.17
207.0042,26.42%,3.190065,-140.0759,-670.9004,5320,39.16,38.57,37.39,35.12
207.3933,26.28%,3.189683,-140.0741,-672.1416,5330,39.13,38.51,37.39,35.18
207.7824,26.14%,3.189304,-140.0789,-673.3826,5340,39.07,38.5,37.42,35.25
208.1715,26.00%,3.188922,-140.0775,-674.6235,5350,39.11,38.58,37.41,35.22
208.5606,25.86%,3.188524,-140.0803,-675.8643,5360,39.23,38.65,37.42,35.24
208.9497,25.72%,3.188145,-140.0807,-677.1049,5370,39.17,38.54,37.44,35.27
209.3388,25.59%,3.187757,-140.0793,-678.3453,5380,39.16,38.74,37.41,35.39
209.728,25.45%,3.187401,-140.0771,-679.5856,5390,39.19,38.71,37.52,35.35
210.1171,25.31%,3.187012,-140.0807,-680.8257,5400,39.22,38.74,37.53,35.25
210.5062,25.17%,3.18664,-140.0766,-682.0657,5410,39.21,38.65,37.49,35.23
210.8953,25.03%,3.186235,-140.0805,-683.3056,5420,39.2,38.64,37.54,35.16
211.2844,24.89%,3.185853,-140.0787,-684.5453,5430,39.24,38.69,37.55,35.21
211.6735,24.76%,3.185452,-140.078,-685.7849,5440,39.23,38.74,37.54,35.28
212.0626,24.62%,3.185086,-140.0761,-687.0243,5450,39.18,38.77,37.56,35.28
212.4517,24.48%,3.184688,-140.0775,-688.2635,5460,39.28,38.73,37.6,35.16
212.8408,24.34%,3.184271,-140.0814,-689.5026,5470,39.23,38.75,37.55,35.19
213.2299,24.20%,3.183889,-140.0791,-690.7416,5480,39.26,38.76,37.59,35.27
213.619,24.06%,3.183475,-140.0817,-691.9803,5490,39.26,38.64,37.61,35.24
214.0081,23.93%,3.183071,-140.0778,-693.219,5500,39.19,38.74,37.54,35.26
214.3972,23.79%,3.182667,-140.0784,-694.4575,5510,39.29,38.71,37.61,35.17
214.7863,23.65%,3.182256,-140.0748,-695.6958,5520,39.3,38.85,37.65,35.2
215.1754,23.51%,3.181826,-140.0787,-696.934,5530,39.37,38.89,37.66,35.13
215.5645,23.37%,3.181434,-140.0766,-698.1719,5540,39.29,38.85,37.62,35.21
215.9536,23.23%,3.180964,-140.0798,-699.4097,5550,39.32,38.78,37.73,35.19
216.3427,23.10%,3.180533,-140.0819,-700.6474,5560,39.42,38.74,37.66,35.22
216.7318,22.96%,3.180113,-140.0789,-701.8849,5570,39.3,38.84,37.75,35.18
217.1209,22.82%,3.179658,-140.0798,-703.1222,5580,39.34,38.73,37.71,35.18
217.5101,22.68%,3.179231,-140.0805,-704.3594,5590,39.36,38.79,37.74,35.19
217.8992,22.54%,3.178776,-140.0785,-705.5963,5600,39.3,38.74,37.65,35.14
218.2883,22.40%,3.178311,-140.0803,-706.8331,5610,39.3,38.73,37.7,35.17
218.6774,22.27%,3.177846,-140.0764,-708.0698,5620,39.33,38.82,37.77,35.21
219.0665,22.13%,3.177369,-140.075,-709.3062,5630,39.32,38.75,37.77,35.12
219.4556,21.99%,3.176872,-140.075,-710.5424,5640,39.36,38.81,37.77,35.21
219.8447,21.85%,3.176385,-140.0794,-711.7784,5650,39.42,38.8,37.82,35.1
220.2338,21.71%,3.175924,-140.0771,-713.0143,5660,39.35,38.88,37.85,35.21
220.6229,21.57%,3.175427,-140.0807,-714.25,5670,39.29,38.92,37.86,35.2
221.012,21.44%,3.174914,-140.0752,-715.4855,5680,39.44,38.91,37.85,35.04
221.4011,21.30%,3.174392,-140.078,-716.7208,5690,39.39,38.84,37.76,35.04
221.7902,21.16%,3.173851,-140.0805,-717.9558,5700,39.4,38.84,37.9,35.16
222.1793,21.02%,3.173336,-140.0766,-719.1907,5710,39.35,38.91,37.85,35.19
222.5684,20.88%,3.172807,-140.0777,-720.4254,5720,39.44,38.88,37.87,35.13
222.9576,20.74%,3.172243,-140.084,-721.6598,5730,39.41,38.83,37.88,35.13
223.3466,20.61%,3.171702,-140.0775,-722.894,5740,39.41,38.86,37.92,35.19
223.7358,20.47%,3.171142,-140.0745,-724.1281,5750,39.3,38.91,37.89,35.18
224.1249,20.33%,3.170594,-140.0787,-725.3619,5760,39.46,38.94,37.92,35.13
224.514,20.19%,3.170031,-140.0798,-726.5955,5770,39.5,38.95,37.95,35.21
224.9031,20.05%,3.169455,-140.0755,-727.8288,5780,39.51,38.93,37.88,35.1
225.2922,19.91%,3.168853,-140.0764,-729.062,5790,39.58,38.97,38.03,35.1
225.6813,19.78%,3.168293,-140.0789,-730.2949,5800,39.55,38.99,37.99,35.14
226.0704,19.64%,3.167713,-140.0796,-731.5275,5810,39.47,38.95,38.05,35.13
226.4595,19.50%,3.167131,-140.0732,-732.76,5820,39.45,38.93,38,35.08
226.8486,19.36%,3.166516,-140.0782,-733.9922,5830,39.49,38.98,38.04,35.1
227.2377,19.22%,3.165946,-140.0826,-735.2242,5840,39.57,38.89,38.03,35.14
227.6268,19.09%,3.165319,-140.0794,-736.4559,5850,39.46,38.97,38.04,35.23
228.0159,18.95%,3.16474,-140.0784,-737.6875,5860,39.53,38.94,38.03,35.28
228.405,18.81%,3.164138,-140.0768,-738.9188,5870,39.52,39,38.03,35.34
228.7941,18.67%,3.163533,-140.0778,-740.1498,5880,39.63,39.06,38.09,35.3
229.1832,18.53%,3.162931,-140.0803,-741.3806,5890,39.58,39.04,38.13,35.21
229.5723,18.39%,3.162343,-140.0791,-742.6112,5900,39.66,39.08,38.19,35.2
229.9614,18.26%,3.161725,-140.0771,-743.8416,5910,39.65,39.01,38.14,35.3
230.3505,18.12%,3.161142,-140.0759,-745.0717,5920,39.64,39.05,38.17,35.34
230.7396,17.98%,3.160531,-140.0784,-746.3016,5930,39.61,39.15,38.14,35.29
231.1287,17.84%,3.159929,-140.0759,-747.5313,5940,39.56,39.05,38.15,35.34
231.5178,17.70%,3.159293,-140.0787,-748.7607,5950,39.7,39.05,38.2,35.31
231.9069,17.56%,3.158691,-140.0801,-749.9899,5960,39.59,39,38.25,35.28
232.2961,17.43%,3.158077,-140.0739,-751.2188,5970,39.7,39.17,38.24,35.24
232.6852,17.29%,3.157449,-140.0727,-752.4475,5980,39.68,39.12,38.2,35.3
233.0743,17.15%,3.156809,-140.0755,-753.676,5990,39.78,39.12,38.19,35.26
233.4634,17.01%,3.156147,-140.0722,-754.9042,6000,39.68,39.05,38.27,35.23
233.8525,16.87%,3.155533,-140.0764,-756.1321,6010,39.66,39.17,38.22,35.31
234.2416,16.73%,3.154861,-140.0793,-757.3598,6020,39.67,39.19,38.28,35.38
234.6307,16.60%,3.154215,-140.0778,-758.5873,6030,39.74,39.12,38.25,35.28
235.0198,16.46%,3.153508,-140.0764,-759.8145,6040,39.64,39.15,38.28,35.31
235.4089,16.32%,3.152846,-140.0773,-761.0414,6050,39.74,39.19,38.29,35.25
235.798,16.18%,3.15213,-140.0741,-762.268,6060,39.66,39.15,38.4,35.34
236.1871,16.04%,3.151401,-140.0732,-763.4944,6070,39.7,39.19,38.31,35.25
236.5762,15.90%,3.150678,-140.078,-764.7205,6080,39.65,39.2,38.37,35.3
236.9653,15.77%,3.149981,-140.0784,-765.9462,6090,39.74,39.21,38.34,35.36
237.3544,15.63%,3.149198,-140.0794,-767.1718,6100,39.73,39.19,38.41,35.37
237.7435,15.49%,3.148401,-140.0787,-768.397,6110,39.73,39.13,38.36,35.39
238.1326,15.35%,3.147599,-140.081,-769.6219,6120,39.77,39.2,38.4,35.39
