Ah,SOC,V,A,Wh,time,tp,tn,tb,ta
8.560084,96.94%,3.269193,-140.072,-28.02339,220,27.64,27.52,27.43,24.85
8.949183,96.80%,3.269177,-140.0752,-29.29542,230,27.63,27.51,27.49,24.85
9.338285,96.66%,3.26919,-140.0713,-30.56747,240,27.75,27.47,27.49,24.9
9.727386,96.52%,3.269161,-140.0732,-31.8395,250,27.66,27.49,27.5,24.85
10.11649,96.38%,3.269152,-140.0747,-33.11154,260,27.75,27.49,27.5,24.88
10.50559,96.24%,3.269145,-140.0759,-34.38358,270,27.75,27.59,27.5,24.89
10.89469,96.10%,3.269117,-140.0784,-35.6556,280,27.77,27.65,27.55,24.93
11.28379,95.96%,3.269098,-140.078,-36.92761,290,27.67,27.62,27.58,24.89
11.67289,95.82%,3.269101,-140.0748,-38.19962,300,27.79,27.65,27.5,24.96
12.06199,95.68%,3.269072,-140.0791,-39.47162,310,27.77,27.63,27.55,25.01
12.45109,95.54%,3.269037,-140.0757,-40.74361,320,27.76,27.66,27.49,24.95
12.8402,95.40%,3.269037,-140.0732,-42.01559,330,27.9,27.71,27.59,24.95
13.2293,95.26%,3.268983,-140.0787,-43.28757,340,27.96,27.76,27.62,24.98
13.6184,95.13%,3.268954,-140.0734,-44.55952,350,27.91,27.67,27.55,24.93
14.0075,94.99%,3.2689,-140.0768,-45.83146,360,27.91,27.76,27.52,24.89
14.3966,94.85%,3.268897,-140.0741,-47.10339,370,27.87,27.74,27.53,24.94
14.7857,94.71%,3.268846,-140.0764,-48.37531,380,27.91,27.76,27.6,24.82
15.1748,94.57%,3.268801,-140.0757,-49.64721,390,27.88,27.7,27.55,24.8
15.5639,94.43%,3.268779,-140.0775,-50.9191,400,27.87,27.75,27.49,24.81
15.953,94.29%,3.268735,-140.0757,-52.19097,410,27.86,27.67,27.5,24.87
16.3421,94.15%,3.268687,-140.0718,-53.46282,420,27.95,27.91,27.45,24.89
16.7312,94.01%,3.268642,-140.0759,-54.73466,430,27.93,27.85,27.58,24.88
17.1203,93.87%,3.268598,-140.0741,-56.00648,440,27.97,27.84,27.56,24.81
17.5094,93.73%,3.268544,-140.0732,-57.27829,450,28,27.8,27.6,24.82
17.8985,93.59%,3.26848,-140.078,-58.55008,460,28.09,27.91,27.61,24.84
18.2876,93.45%,3.268445,-140.0796,-59.82185,470,27.97,27.93,27.59,24.69
18.6767,93.31%,3.268388,-140.0754,-61.09359,480,28.01,27.93,27.51,24.7
19.06581,93.18%,3.268346,-140.0768,-62.36532,490,27.97,27.9,27.52,24.74
19.45491,93.04%,3.268308,-140.0736,-63.63703,500,27.92,27.79,27.55,24.75
19.844,92.90%,3.268267,-140.0757,-64.90871,510,27.98,27.85,27.5,24.72
20.2331,92.76%,3.268203,-140.0729,-66.18037,520,28.09,27.89,27.55,24.67
20.62221,92.62%,3.268152,-140.0706,-67.45202,530,28,27.82,27.6,24.82
21.01131,92.48%,3.268069,-140.0764,-68.72364,540,28.04,27.83,27.53,24.82
21.40041,92.34%,3.268012,-140.0754,-69.99524,550,28.06,27.93,27.5,24.75
21.78951,92.20%,3.267951,-140.0787,-71.26682,560,28.09,27.94,27.57,24.71
22.17861,92.06%,3.2679,-140.0757,-72.53838,570,28.08,27.9,27.47,24.68
22.56771,91.92%,3.267827,-140.0816,-73.80991,580,28.06,27.79,27.55,24.74
22.95681,91.78%,3.267783,-140.077,-75.08142,590,28.14,27.94,27.53,24.74
23.34591,91.64%,3.267697,-140.0789,-76.35291,600,28.1,27.91,27.59,24.74
23.73502,91.50%,3.267646,-140.0764,-77.62437,610,28.23,27.94,27.63,24.78
24.12412,91.36%,3.267582,-140.0732,-78.89581,620,28.1,27.88,27.59,24.8
24.51322,91.23%,3.267509,-140.0768,-80.16721,630,28.14,28.02,27.61,24.86
24.90232,91.09%,3.267452,-140.0777,-81.4386,640,28.15,28.02,27.65,24.9
25.29143,90.95%,3.267382,-140.0743,-82.70995,650,28.04,27.96,27.6,24.88
25.68053,90.81%,3.267324,-140.0748,-83.98129,660,28.17,28.02,27.63,24.76
26.06963,90.67%,3.267264,-140.0794,-85.25259,670,28.16,27.96,27.63,24.82
26.45873,90.53%,3.267181,-140.081,-86.52387,680,28.16,27.97,27.63,24.76
26.84784,90.39%,3.267108,-140.0741,-87.79513,690,28.14,27.96,27.54,24.83
27.23694,90.25%,3.267035,-140.081,-89.06635,700,28.21,27.98,27.63,24.82
27.62604,90.11%,3.266965,-140.0773,-90.33755,710,28.14,28.09,27.65,24.8
28.01515,89.97%,3.266907,-140.0812,-91.60873,720,28.14,28.05,27.65,24.82
28.40425,89.83%,3.266828,-140.0748,-92.87988,730,28.17,28.11,27.65,24.8
28.79335,89.69%,3.266751,-140.0759,-94.15099,740,28.25,28.06,27.64,24.84
29.18246,89.55%,3.266653,-140.0807,-95.42209,750,28.29,28.06,27.61,24.78
29.57156,89.41%,3.26663,-140.0748,-96.69315,760,28.27,28.1,27.61,24.77
29.96067,89.28%,3.266522,-140.0738,-97.96419,770,28.26,28.1,27.58,24.76
30.34977,89.14%,3.266446,-140.0777,-99.23518,780,28.3,28.16,27.6,24.81
30.73887,89.00%,3.266372,-140.0789,-100.5062,790,28.26,28.02,27.6,24.81
31.12798,88.86%,3.266293,-140.0817,-101.7771,800,28.35,28.1,27.64,24.84
31.51708,88.72%,3.26621,-140.0771,-103.048,810,28.34,28.22,27.59,24.88
31.90619,88.58%,3.266137,-140.0807,-104.3189,820,28.23,28.23,27.64,24.82
32.29529,88.44%,3.266042,-140.0803,-105.5897,830,28.21,28.16,27.62,24.85
32.68439,88.30%,3.265971,-140.0727,-106.8606,840,28.34,28.13,27.6,24.82
33.07349,88.16%,3.265901,-140.0752,-108.1313,850,28.36,28.15,27.68,24.82
33.46259,88.02%,3.265841,-140.0778,-109.4021,860,28.28,28.12,27.61,24.79
33.8517,87.88%,3.265758,-140.077,-110.6728,870,28.2,28.07,27.61,24.87
34.2408,87.74%,3.265659,-140.0743,-111.9435,880,28.22,28.04,27.66,24.84
34.6299,87.60%,3.265586,-140.0748,-113.2142,890,28.31,28.14,27.68,24.86
35.019,87.47%,3.265503,-140.0755,-114.4848,900,28.38,28.14,27.65,24.83
35.4081,87.33%,3.265414,-140.0764,-115.7554,910,28.29,28.15,27.68,24.84
35.7972,87.19%,3.265335,-140.0764,-117.026,920,28.29,28.1,27.68,24.86
36.18631,87.05%,3.265239,-140.0791,-118.2965,930,28.35,28.18,27.68,24.9
36.57541,86.91%,3.26514,-140.0777,-119.567,940,28.36,28.21,27.68,24.86
36.96451,86.77%,3.265064,-140.0791,-120.8374,950,28.36,28.15,27.72,24.91
37.35361,86.63%,3.264972,-140.0787,-122.1079,960,28.34,28.21,27.7,24.88
37.74271,86.49%,3.264873,-140.078,-123.3783,970,28.41,28.17,27.72,24.94
38.13182,86.35%,3.2648,-140.0759,-124.6486,980,28.4,28.17,27.64,24.98
38.52092,86.21%,3.26472,-140.0732,-125.9189,990,28.4,28.15,27.74,24.99
38.91002,86.07%,3.264644,-140.0748,-127.1892,1000,28.48,28.28,27.75,25.04
39.29912,85.93%,3.264539,-140.0718,-128.4595,1010,28.53,28.24,27.75,25.03
39.68822,85.79%,3.264437,-140.075,-129.7297,1020,28.37,28.29,27.76,25.03
40.07732,85.65%,3.26436,-140.0752,-130.9999,1030,28.51,28.32,27.81,25.07
40.46642,85.52%,3.264233,-140.078,-132.27,1040,28.43,28.22,27.82,25.07
40.85552,85.38%,3.264166,-140.075,-133.5401,1050,28.4,28.25,27.67,25.03
41.24463,85.24%,3.26408,-140.0704,-134.8102,1060,28.4,28.31,27.8,24.92
41.63372,85.10%,3.263956,-140.08,-136.0802,1070,28.52,28.26,27.84,24.98
42.02283,84.96%,3.263873,-140.0752,-137.3502,1080,28.4,28.31,27.76,24.98
42.41193,84.82%,3.263775,-140.0761,-138.6202,1090,28.46,28.26,27.75,24.93
42.80103,84.68%,3.263663,-140.075,-139.8901,1100,28.39,28.23,27.78,24.94
43.19013,84.54%,3.263565,-140.0789,-141.16,1110,28.48,28.26,27.79,24.89
43.57924,84.40%,3.263463,-140.0773,-142.4298,1120,28.35,28.34,27.72,24.91
43.96834,84.26%,3.263371,-140.0752,-143.6996,1130,28.51,28.31,27.82,24.87
44.35744,84.12%,3.263278,-140.0764,-144.9694,1140,28.47,28.32,27.78,24.96
44.74654,83.98%,3.263195,-140.0803,-146.2391,1150,28.51,28.3,27.76,24.87
45.13564,83.84%,3.263065,-140.0793,-147.5088,1160,28.47,28.29,27.79,24.98
45.52475,83.70%,3.262956,-140.0771,-148.7785,1170,28.48,28.37,27.8,24.98
45.91385,83.57%,3.262855,-140.0787,-150.0481,1180,28.51,28.32,27.82,25.04
46.30295,83.43%,3.262734,-140.0764,-151.3176,1190,28.49,28.23,27.77,24.88
46.69205,83.29%,3.262638,-140.081,-152.5871,1200,28.5,28.25,27.76,24.92
47.08116,83.15%,3.262533,-140.0745,-153.8566,1210,28.4,28.29,27.74,24.84
47.47026,83.01%,3.262409,-140.0801,-155.1261,1220,28.38,28.31,27.74,24.83
47.85937,82.87%,3.262285,-140.0833,-156.3954,1230,28.49,28.26,27.77,24.78
48.24847,82.73%,3.26217,-140.0807,-157.6648,1240,28.44,28.23,27.68,24.74
48.63758,82.59%,3.262049,-140.0784,-158.9341,1250,28.44,28.26,27.78,24.84
49.02668,82.45%,3.26196,-140.0722,-160.2034,1260,28.54,28.29,27.78,24.83
49.41579,82.31%,3.261839,-140.0775,-161.4726,1270,28.43,28.26,27.82,24.92
49.80489,82.17%,3.26174,-140.08,-162.7418,1280,28.5,28.29,27.78,24.84
50.19399,82.03%,3.261645,-140.0741,-164.0109,1290,28.42,28.38,27.78,24.94
50.5831,81.89%,3.261521,-140.0752,-165.28,1300,28.52,28.34,27.86,24.88
50.9722,81.75%,3.26139,-140.0764,-166.549,1310,28.46,28.28,27.9,24.92
51.3613,81.62%,3.261253,-140.0786,-167.818,1320,28.48,28.22,27.83,25.02
51.75041,81.48%,3.261136,-140.0773,-169.087,1330,28.49,28.25,27.75,24.94
52.13951,81.34%,3.26104,-140.08,-170.3559,1340,28.52,28.23,27.75,24.97
52.52861,81.20%,3.260935,-140.0729,-171.6247,1350,28.42,28.4,27.83,24.95
52.91772,81.06%,3.260795,-140.0821,-172.8936,1360,28.46,28.29,27.75,24.83
53.30682,80.92%,3.26069,-140.0715,-174.1623,1370,28.49,28.41,27.82,24.9
53.69592,80.78%,3.260572,-140.078,-175.431,1380,28.5,28.29,27.84,24.88
54.08503,80.64%,3.260426,-140.0766,-176.6997,1390,28.58,28.27,27.79,24.84
54.47413,80.50%,3.260314,-140.0745,-177.9683,1400,28.43,28.25,27.78,24.8
54.86323,80.36%,3.260193,-140.0791,-179.2369,1410,28.55,28.31,27.86,24.9
55.25234,80.22%,3.260037,-140.0782,-180.5054,1420,28.51,28.34,27.89,24.91
55.64144,80.08%,3.259923,-140.0789,-181.7739,1430,28.56,28.44,27.75,24.88
56.03055,79.94%,3.259808,-140.0748,-183.0423,1440,28.48,28.39,27.79,24.94
56.41965,79.80%,3.259658,-140.0764,-184.3107,1450,28.47,28.45,27.78,24.87
56.80875,79.67%,3.25956,-140.0766,-185.579,1460,28.52,28.41,27.88,24.89
57.19785,79.53%,3.259426,-140.0748,-186.8473,1470,28.42,28.32,27.76,24.93
57.58696,79.39%,3.259283,-140.0722,-188.1155,1480,28.42,28.29,27.81,24.88
57.97606,79.25%,3.259117,-140.0757,-189.3836,1490,28.54,28.25,27.79,24.81
58.36516,79.11%,3.25899,-140.0798,-190.6517,1500,28.49,28.37,27.79,24.85
58.75426,78.97%,3.258847,-140.0718,-191.9198,1510,28.56,28.29,27.84,24.86
59.14336,78.83%,3.258729,-140.0771,-193.1878,1520,28.54,28.3,27.84,24.81
59.53247,78.69%,3.258576,-140.0789,-194.4557,1530,28.46,28.37,27.96,24.81
59.92157,78.55%,3.258423,-140.0777,-195.7236,1540,28.54,28.38,27.87,24.86
60.31067,78.41%,3.258257,-140.075,-196.9915,1550,28.51,28.3,27.84,24.9
60.69977,78.27%,3.25813,-140.0757,-198.2592,1560,28.54,28.4,27.88,24.95
61.08887,78.13%,3.257997,-140.0752,-199.5269,1570,28.55,28.37,27.92,24.9
61.47797,77.99%,3.257847,-140.0748,-200.7946,1580,28.57,28.4,27.87,25.02
61.86708,77.85%,3.2577,-140.0803,-202.0622,1590,28.57,28.34,27.92,24.87
62.25618,77.72%,3.257544,-140.0793,-203.3298,1600,28.51,28.35,27.85,24.9
62.64528,77.58%,3.257414,-140.0711,-204.5973,1610,28.54,28.29,27.92,24.97
63.03438,77.44%,3.257258,-140.0761,-205.8647,1620,28.52,28.41,27.83,24.97
63.42348,77.30%,3.257105,-140.0787,-207.132,1630,28.56,28.37,27.87,24.88
63.81258,77.16%,3.256962,-140.0773,-208.3994,1640,28.58,28.38,27.86,24.86
64.20168,77.02%,3.256787,-140.0729,-209.6666,1650,28.54,28.28,27.87,24.82
64.59078,76.88%,3.256644,-140.0741,-210.9338,1660,28.54,28.28,27.88,24.79
64.97988,76.74%,3.256475,-140.08,-212.2009,1670,28.55,28.32,27.85,24.89
65.36898,76.60%,3.256319,-140.0805,-213.468,1680,28.58,28.37,27.92,24.8
65.75808,76.46%,3.256176,-140.0734,-214.735,1690,28.46,28.37,27.89,24.84
66.14718,76.32%,3.255956,-140.0796,-216.0019,1700,28.55,28.36,27.88,24.86
66.53628,76.18%,3.255822,-140.0775,-217.2688,1710,28.62,28.37,27.86,24.91
66.92538,76.04%,3.255672,-140.0782,-218.5356,1720,28.65,28.35,27.92,24.96
67.31448,75.90%,3.255504,-140.0713,-219.8024,1730,28.59,28.45,27.86,24.95
67.70358,75.77%,3.255329,-140.0777,-221.0691,1740,28.58,28.35,27.89,24.88
68.09268,75.63%,3.255163,-140.0734,-222.3357,1750,28.63,28.36,27.89,24.88
68.48178,75.49%,3.25501,-140.0741,-223.6022,1760,28.64,28.45,27.96,24.92
68.87089,75.35%,3.25481,-140.0777,-224.8687,1770,28.61,28.42,27.87,24.94
69.25999,75.21%,3.254628,-140.0752,-226.1351,1780,28.64,28.43,27.94,25
69.64909,75.07%,3.254482,-140.0782,-227.4015,1790,28.62,28.39,27.94,24.98
70.03819,74.93%,3.254297,-140.0777,-228.6678,1800,28.61,28.34,28.01,25.03
70.42729,74.79%,3.254122,-140.0743,-229.934,1810,28.73,28.4,28.02,24.95
70.81639,74.65%,3.253941,-140.0761,-231.2002,1820,28.61,28.42,27.98,25.12
71.20549,74.51%,3.253756,-140.0814,-232.4662,1830,28.65,28.47,28,24.96
71.5946,74.37%,3.253574,-140.078,-233.7322,1840,28.63,28.42,27.97,25.03
71.9837,74.23%,3.253396,-140.0768,-234.9982,1850,28.59,28.47,27.93,25.03
72.3728,74.09%,3.253208,-140.0784,-236.264,1860,28.74,28.44,28.04,24.91
72.76189,73.96%,3.253021,-140.0789,-237.5298,1870,28.7,28.44,28,24.9
73.15099,73.82%,3.252836,-140.0791,-238.7955,1880,28.65,28.44,27.95,25
73.5401,73.68%,3.252645,-140.0736,-240.0612,1890,28.63,28.47,27.96,24.86
73.9292,73.54%,3.252435,-140.0764,-241.3267,1900,28.63,28.45,27.95,24.87
74.3183,73.40%,3.252247,-140.0768,-242.5922,1910,28.59,28.39,27.93,24.97
74.70741,73.26%,3.252065,-140.0777,-243.8577,1920,28.61,28.46,27.98,25.07
75.0965,73.12%,3.251878,-140.0784,-245.123,1930,28.72,28.47,28.03,25
75.4856,72.98%,3.251687,-140.075,-246.3883,1940,28.73,28.45,28.01,24.98
75.8747,72.84%,3.251496,-140.0764,-247.6535,1950,28.64,28.49,27.98,24.94
76.26381,72.70%,3.251292,-140.0759,-248.9186,1960,28.67,28.51,27.98,24.96
76.65291,72.56%,3.251091,-140.0741,-250.1836,1970,28.74,28.53,28.11,24.94
77.04201,72.42%,3.250897,-140.0778,-251.4486,1980,28.65,28.53,28,24.89
77.43111,72.28%,3.250671,-140.0755,-252.7135,1990,28.7,28.44,28,24.81
77.82021,72.14%,3.250474,-140.0784,-253.9783,2000,28.68,28.5,28.01,24.92
78.20932,72.01%,3.25027,-140.0757,-255.243,2010,28.62,28.43,28.04,24.94
78.59842,71.87%,3.25006,-140.0787,-256.5077,2020,28.65,28.44,27.98,24.96
78.98752,71.73%,3.249859,-140.078,-257.7722,2030,28.72,28.42,28.1,25
79.37663,71.59%,3.249649,-140.0764,-259.0367,2040,28.7,28.49,28.01,25.01
79.76572,71.45%,3.249449,-140.08,-260.3011,2050,28.69,28.53,28,24.99
80.15483,71.31%,3.249226,-140.0771,-261.5655,2060,28.6,28.55,27.97,25
80.54394,71.17%,3.249035,-140.0787,-262.8297,2070,28.72,28.49,28.03,24.81
80.93304,71.03%,3.248825,-140.0761,-264.0939,2080,28.61,28.48,28.04,24.94
81.32214,70.89%,3.248583,-140.0798,-265.358,2090,28.69,28.53,28.09,24.88
81.71125,70.75%,3.248382,-140.0739,-266.622,2100,28.65,28.45,28.06,24.85
82.10035,70.61%,3.248163,-140.08,-267.8859,2110,28.71,28.52,28.1,24.81
82.48946,70.47%,3.247949,-140.0794,-269.1497,2120,28.67,28.5,28.03,24.82
82.87856,70.33%,3.247723,-140.0759,-270.4135,2130,28.65,28.45,28.05,24.86
83.26767,70.19%,3.247513,-140.0789,-271.6772,2140,28.77,28.54,28.03,24.98
83.65678,70.06%,3.247316,-140.0745,-272.9407,2150,28.82,28.5,28.1,25
84.04588,69.92%,3.247083,-140.0773,-274.2043,2160,28.78,28.55,28,25.03
84.43499,69.78%,3.24687,-140.0755,-275.4677,2170,28.77,28.54,28.07,25.05
84.8241,69.64%,3.246641,-140.0766,-276.731,2180,28.71,28.51,28.04,25.04
85.2132,69.50%,3.24644,-140.0805,-277.9942,2190,28.69,28.59,28.07,25.03
85.6023,69.36%,3.246236,-140.0789,-279.2574,2200,28.74,28.51,28.08,25.01
85.99141,69.22%,3.246029,-140.0775,-280.5205,2210,28.74,28.5,28.12,25.04
86.38052,69.08%,3.2458,-140.0821,-281.7835,2220,28.8,28.54,28.1,24.92
86.76962,68.94%,3.245574,-140.0757,-283.0464,2230,28.79,28.51,28.16,24.92
87.15872,68.80%,3.245364,-140.0757,-284.3092,2240,28.68,28.52,28.08,24.98
87.54783,68.66%,3.245112,-140.0766,-285.572,2250,28.76,28.47,28.06,24.85
87.93693,68.52%,3.244909,-140.0755,-286.8346,2260,28.75,28.56,28.04,25.02
88.32603,68.38%,3.24466,-140.0736,-288.0971,2270,28.79,28.45,28.12,24.91
88.71513,68.24%,3.244463,-140.0833,-289.3596,2280,28.77,28.51,28.09,24.92
89.10424,68.11%,3.24425,-140.0766,-290.622,2290,28.89,28.5,28.11,24.93
89.49335,67.97%,3.244001,-140.0778,-291.8843,2300,28.77,28.41,28.08,24.93
89.88245,67.83%,3.243772,-140.0778,-293.1465,2310,28.69,28.51,28.15,24.87
90.27155,67.69%,3.243565,-140.0739,-294.4087,2320,28.76,28.48,28.08,24.87
90.66066,67.55%,3.243345,-140.0787,-295.6707,2330,28.76,28.52,28.02,24.94
91.04976,67.41%,3.243142,-140.0741,-296.9326,2340,28.75,28.62,28.14,24.92
91.43887,67.27%,3.242916,-140.0757,-298.1945,2350,28.82,28.53,28.14,24.84
91.82797,67.13%,3.242718,-140.0773,-299.4563,2360,28.73,28.51,28.07,24.8
92.21707,66.99%,3.242496,-140.0713,-300.718,2370,28.72,28.5,28.15,24.8
92.60618,66.85%,3.242279,-140.0764,-301.9796,2380,28.73,28.48,28.09,24.68
92.99528,66.71%,3.242063,-140.0757,-303.2412,2390,28.69,28.52,28.05,24.81
93.38438,66.57%,3.241868,-140.0743,-304.5026,2400,28.77,28.44,28.07,24.73
93.77348,66.43%,3.241652,-140.0775,-305.764,2410,28.73,28.51,28.13,24.79
94.16258,66.29%,3.241467,-140.0741,-307.0253,2420,28.74,28.49,27.97,24.8
94.55169,66.16%,3.241235,-140.0734,-308.2865,2430,28.72,28.45,28.09,24.8
94.94079,66.02%,3.241028,-140.0787,-309.5476,2440,28.62,28.58,28.11,24.76
95.3299,65.88%,3.240789,-140.0755,-310.8087,2450,28.66,28.5,28,24.82
95.719,65.74%,3.240589,-140.0775,-312.0697,2460,28.81,28.48,28.12,24.71
96.1081,65.60%,3.240397,-140.0784,-313.3305,2470,28.79,28.54,28.09,24.74
96.49721,65.46%,3.240191,-140.0782,-314.5914,2480,28.73,28.48,28.03,24.76
96.88631,65.32%,3.240006,-140.0824,-315.8521,2490,28.7,28.47,27.92,24.79
97.27541,65.18%,3.239774,-140.0782,-317.1127,2500,28.69,28.48,28.1,24.81
97.66451,65.04%,3.239567,-140.0768,-318.3733,2510,28.68,28.48,28.06,24.8
98.05362,64.90%,3.239417,-140.0752,-319.6338,2520,28.73,28.52,28.11,24.85
98.44273,64.76%,3.239191,-140.0793,-320.8942,2530,28.74,28.44,28.13,24.82
98.83183,64.62%,3.23899,-140.0833,-322.1546,2540,28.72,28.53,28.04,24.81
99.22093,64.48%,3.238777,-140.0745,-323.4148,2550,28.69,28.5,28.1,24.82
99.61004,64.34%,3.238564,-140.0796,-324.675,2560,28.71,28.52,28.04,24.84
99.99914,64.21%,3.238433,-140.0727,-325.9351,2570,28.75,28.53,28.14,24.86
100.3882,64.07%,3.23822,-140.0766,-327.1952,2580,28.68,28.54,28.09,24.87
100.7773,63.93%,3.238016,-140.0773,-328.4551,2590,28.69,28.42,28.11,24.84
101.1665,63.79%,3.237806,-140.0734,-329.715,2600,28.6,28.44,28.07,24.8
101.5556,63.65%,3.237641,-140.081,-330.9749,2610,28.61,28.44,28.04,24.68
101.9447,63.51%,3.237453,-140.0791,-332.2346,2620,28.7,28.57,28.04,24.81
102.3338,63.37%,3.237278,-140.0791,-333.4943,2630,28.59,28.45,27.95,24.83
102.7229,63.23%,3.237093,-140.0796,-334.7539,2640,28.69,28.54,28.04,24.75
103.112,63.09%,3.23688,-140.0789,-336.0134,2650,28.73,28.49,28.02,24.8
103.5011,62.95%,3.236724,-140.0759,-337.2729,2660,28.68,28.56,28,24.79
103.8902,62.81%,3.236546,-140.0812,-338.5322,2670,28.72,28.56,28,24.83
104.2793,62.67%,3.236345,-140.078,-339.7915,2680,28.76,28.5,28.08,24.91
104.6684,62.53%,3.23617,-140.0743,-341.0508,2690,28.69,28.56,28.09,24.89
105.0575,62.39%,3.236017,-140.0821,-342.31,2700,28.84,28.46,28.07,24.87
105.4466,62.26%,3.235836,-140.0771,-343.5691,2710,28.8,28.51,28.01,24.87
105.8357,62.12%,3.235648,-140.0796,-344.8281,2720,28.74,28.56,28.13,24.87
106.2248,61.98%,3.235469,-140.0796,-346.0871,2730,28.72,28.58,28,24.82
106.6139,61.84%,3.235313,-140.0741,-347.3459,2740,28.72,28.54,28.08,24.84
107.003,61.70%,3.235135,-140.0752,-348.6048,2750,28.7,28.56,28.06,24.88
107.3921,61.56%,3.234989,-140.0805,-349.8636,2760,28.73,28.55,28.08,24.89
107.7812,61.42%,3.234823,-140.0803,-351.1223,2770,28.85,28.59,28.04,24.88
108.1703,61.28%,3.234651,-140.077,-352.3809,2780,28.73,28.49,28.15,24.91
108.5594,61.14%,3.234473,-140.0722,-353.6395,2790,28.73,28.55,28.07,24.91
108.9485,61.00%,3.234311,-140.0752,-354.898,2800,28.71,28.57,28.03,24.91
109.3376,60.86%,3.234136,-140.0814,-356.1565,2810,28.77,28.5,28.01,24.82
109.7267,60.72%,3.234005,-140.075,-357.4149,2820,28.73,28.5,28,24.88
110.1158,60.58%,3.233804,-140.0738,-358.6732,2830,28.67,28.52,28.06,24.86
110.5049,60.45%,3.233671,-140.0764,-359.9314,2840,28.67,28.41,28.11,24.82
110.894,60.31%,3.233502,-140.0752,-361.1896,2850,28.77,28.45,28.02,24.86
111.2831,60.17%,3.233343,-140.0748,-362.4478,2860,28.62,28.45,27.98,24.96
111.6722,60.03%,3.233184,-140.0761,-363.7058,2870,28.69,28.38,28.02,24.89
112.0613,59.89%,3.233005,-140.072,-364.9638,2880,28.7,28.38,28,24.83
112.4504,59.75%,3.232859,-140.0752,-366.2218,2890,28.61,28.47,28.02,24.92
112.8395,59.61%,3.232709,-140.078,-367.4796,2900,28.67,28.45,28.11,24.96
113.2286,59.47%,3.232572,-140.0759,-368.7375,2910,28.86,28.43,28.13,24.91
113.6177,59.33%,3.232416,-140.0718,-369.9952,2920,28.78,28.46,27.97,24.94
114.0069,59.19%,3.232248,-140.0784,-371.253,2930,28.75,28.46,28.02,24.91
114.396,59.05%,3.232101,-140.0761,-372.5106,2940,28.69,28.44,28.02,24.83
114.785,58.91%,3.231945,-140.0771,-373.7682,2950,28.79,28.55,28.03,24.96
115.1742,58.77%,3.231783,-140.0773,-375.0257,2960,28.71,28.52,28.05,24.91
115.5633,58.63%,3.231643,-140.0803,-376.2832,2970,28.7,28.49,28.03,24.94
115.9524,58.50%,3.231503,-140.0764,-377.5406,2980,28.71,28.5,27.94,24.88
116.3415,58.36%,3.23135,-140.0752,-378.798,2990,28.78,28.51,27.96,24.92
116.7306,58.22%,3.231203,-140.0755,-380.0553,3000,28.8,28.49,28.03,24.97
117.1197,58.08%,3.23106,-140.0782,-381.3125,3010,28.64,28.43,28,24.89
117.5088,57.94%,3.230885,-140.0743,-382.5697,3020,28.61,28.44,28.04,24.92
117.8979,57.80%,3.230742,-140.0743,-383.8268,3030,28.62,28.46,27.99,24.93
118.287,57.66%,3.230611,-140.0739,-385.0839,3040,28.67,28.46,28.01,24.94
118.6761,57.52%,3.230455,-140.0778,-386.3409,3050,28.71,28.44,27.97,24.96
119.0652,57.38%,3.230287,-140.0782,-387.5978,3060,28.65,28.52,27.88,24.98
